 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	2.179774e-06	1.7166878e-05	7.720253e-05	0.007583786	0.009922077	0.13188252	0.81876665	0.031748466
a8	0.0054853	0.01171674	0.011028252	0.011408277	0.0021005925	0.0025459167	0.91407025	0.041644763
a31	0.003270578	0.007875087	0.008706458	0.01059148	0.0020146596	0.0028160529	0.9281944	0.03653127
a41	7.0218245e-09	6.407291e-08	6.655343e-07	9.086267e-05	0.00082043954	0.034935843	0.96262985	0.0015221294
a31	0.00020395014	0.0004915194	0.0006659736	0.0009533864	0.00029407945	0.00064576196	0.93130803	0.065437295
a0	1.6238947e-09	1.4049678e-08	1.8435479e-07	2.9914065e-05	0.00032187806	0.02009865	0.9780125	0.0015367715
a31	0.00014684543	0.00029684024	0.00034661256	0.00037243718	0.000111282614	0.00035983446	0.8475339	0.15083227
a39	1.9642492e-09	1.6283956e-08	2.5526452e-07	4.1896074e-05	0.0003793232	0.01748409	0.980532	0.0015625155
a31	2.7975613e-05	5.7338813e-05	7.8891346e-05	0.00011148713	4.5088407e-05	0.00023612179	0.75146747	0.24797559
a10	6.5165144e-09	5.2819296e-08	9.2373386e-07	0.00012993188	0.00073849683	0.014091812	0.9824952	0.0025435823
a20	1.3564565e-05	3.0399142e-05	5.1366726e-05	9.633347e-05	4.5286637e-05	0.00023804205	0.6387592	0.36076576
a31	1.3964568e-06	3.2441203e-06	6.4107944e-06	1.4965224e-05	8.82269e-06	0.0001372915	0.6997481	0.30007976
a10	2.5424352e-08	1.9948698e-07	3.9194015e-06	0.0004894265	0.0015247691	0.011269817	0.9808996	0.005812205
a20	2.621211e-06	5.2322152e-06	9.573664e-06	2.539023e-05	1.699427e-05	0.00015555983	0.41451713	0.5852675
a31	3.3105704e-07	6.7491914e-07	1.3860675e-06	4.5317693e-06	4.114278e-06	0.000106453546	0.48309937	0.5167831
a13	1.2287909e-07	9.95062e-07	2.146144e-05	0.0023561309	0.0031897868	0.00939409	0.97131574	0.013721712
a20	2.5297413e-07	4.1694025e-07	8.486847e-07	4.912506e-06	8.105783e-06	0.00014962965	0.25718716	0.7426487
a31	4.1169997e-08	9.1758544e-08	2.795838e-07	2.5325187e-06	6.3281977e-06	0.00021219986	0.38610986	0.6136686
a28	7.8965087e-07	5.90044e-06	0.00010474072	0.00678474	0.003468844	0.0065765725	0.9559262	0.02713224
a24	9.2482955e-09	2.2066077e-08	9.5194856e-08	2.4235608e-06	1.2039177e-05	0.00029491275	0.23015217	0.7695384
a46	6.425485e-08	1.9728947e-07	1.0765103e-06	3.1368745e-05	8.411917e-05	0.0020753	0.84246117	0.15534674
a39	4.073559e-08	1.3959452e-07	6.6034903e-07	9.940605e-06	4.2184744e-05	0.0009157121	0.40003386	0.59899753
a46	1.198643e-08	5.4683973e-08	4.467394e-07	1.47488e-05	7.871771e-05	0.0020830128	0.6883728	0.30945027
a8	1.8331523e-08	9.024882e-08	6.7805956e-07	1.680083e-05	7.743055e-05	0.0018263063	0.68117523	0.31690347
</S>	1.39469245e-08	7.285774e-08	5.7470965e-07	1.470284e-05	6.537341e-05	0.0015245083	0.6705928	0.327802
