 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.0003008262	7.779259e-05	5.1686246e-05	2.8185414e-05	2.6592861e-05	2.1358246e-05	3.2947435e-05	3.776156e-05	6.933429e-05	0.0007035455	0.0058183614	0.045799058	0.82905245	0.105190836	0.012789298
a10	2.7201067e-05	5.678044e-06	3.6255124e-06	1.8077004e-06	1.0431879e-06	7.5268684e-07	7.9454554e-07	9.5317546e-07	2.6318044e-06	3.233397e-05	0.00033026378	0.0029662675	0.15009291	0.82079124	0.02574248
a39	0.001943532	0.0005146769	0.00034034243	0.0001749575	9.622136e-05	6.840082e-05	6.308094e-05	6.8801135e-05	0.00016625861	0.0010713722	0.0033126287	0.005310406	0.09208494	0.8740767	0.02070757
a31	0.00312086	0.00097525393	0.0006649931	0.00030637413	0.00017461619	0.00011829712	0.000106311716	0.000107211454	0.00022958491	0.0011692934	0.002579763	0.0034514559	0.07616502	0.8665044	0.04432663
a21	1.6206056e-07	3.805762e-08	2.1372182e-08	9.575347e-09	4.7091953e-09	3.2423688e-09	3.1177096e-09	3.5946615e-09	9.675199e-09	1.2700957e-07	1.8919148e-06	2.8594714e-05	0.004764684	0.94642633	0.048778195
a31	0.010648868	0.004030901	0.0029981234	0.001514624	0.0009083702	0.00062192	0.00053519476	0.0005103799	0.0009479635	0.0035174848	0.004674088	0.00391928	0.04879939	0.84643626	0.06993707
a21	6.3066075e-08	1.6235832e-08	9.016544e-09	4.0250248e-09	1.9876847e-09	1.3750495e-09	1.3128425e-09	1.5164224e-09	3.8971866e-09	4.8426795e-08	8.306264e-07	1.3930879e-05	0.0034169317	0.9479243	0.048643865
a31	0.00852873	0.0035363329	0.0026512495	0.0013446363	0.0008115272	0.00055409106	0.00046883794	0.0004381194	0.0007635322	0.0025850635	0.003207379	0.0025750934	0.033568963	0.83491457	0.10405177
a28	5.1189254e-08	1.3815583e-08	7.763925e-09	3.4359937e-09	1.7003403e-09	1.1719024e-09	1.1054706e-09	1.261996e-09	3.151434e-09	3.7391757e-08	6.3064005e-07	9.988553e-06	0.0028348293	0.94745904	0.04969544
a31	0.0052364194	0.002342563	0.0017456637	0.00086443784	0.0005066795	0.0003399169	0.00027934546	0.00025464292	0.00042556526	0.0013775873	0.001613043	0.0011277777	0.016395694	0.77467686	0.19281377
a37	5.4489032e-08	1.51948e-08	8.848589e-09	3.8786756e-09	1.92779e-09	1.3199223e-09	1.2215694e-09	1.357814e-09	3.2795688e-09	3.6560653e-08	5.3092117e-07	6.7837086e-06	0.0021639608	0.9462963	0.051532295
a31	0.004745241	0.002432139	0.0018449962	0.00088225823	0.0005193406	0.00034009968	0.00027077226	0.00023394689	0.00035021777	0.0009554696	0.00089234055	0.0004790056	0.0075534186	0.6214233	0.35707748
a6	6.7536654e-08	1.9556015e-08	1.1816749e-08	5.195763e-09	2.6275662e-09	1.8080245e-09	1.6555329e-09	1.8026184e-09	4.146906e-09	4.286231e-08	5.4276364e-07	5.2718633e-06	0.001915738	0.94631696	0.05176135
a31	0.0075183497	0.0052747624	0.004358368	0.0020470447	0.0013462404	0.00085835345	0.0006634075	0.00050894986	0.0005798828	0.0010420446	0.00063113356	0.00032759912	0.004459505	0.47546417	0.49492016
a20	9.7436015e-08	2.8946543e-08	1.8243442e-08	8.3548946e-09	4.4283732e-09	3.144418e-09	2.9279474e-09	3.1918652e-09	6.9869563e-09	6.6819496e-08	7.79513e-07	5.9773984e-06	0.00238214	0.9530278	0.044583067
a41	0.00508391	0.004087782	0.0033878854	0.0015495627	0.0010172272	0.0006364634	0.00047837888	0.00035063326	0.00035773971	0.00056019094	0.00030298467	0.00012848378	0.0018637964	0.31061822	0.66957676
a33	0.0012615871	0.00078014645	0.0006123305	0.000274636	0.0001759778	0.00011530778	9.3377304e-05	7.501876e-05	8.567525e-05	0.0001933834	0.00017823004	0.00011548001	0.0038807918	0.49435458	0.49780342
a31	0.007144675	0.008549201	0.007988809	0.00326374	0.0026095372	0.0015185069	0.0011006051	0.0006422911	0.0004536454	0.00063331914	0.00036087935	0.00030610626	0.0036389832	0.3889455	0.57284415
a37	4.594266e-06	1.5180364e-06	1.0757511e-06	5.4256196e-07	3.1837558e-07	2.3493304e-07	2.1889856e-07	2.2037044e-07	3.7448507e-07	2.4029696e-06	1.19591305e-05	2.4235273e-05	0.006481315	0.9446717	0.048799325
a27	0.0029011087	0.0036951287	0.0033632289	0.0014353772	0.0010965378	0.0006530542	0.0004666278	0.00027679364	0.0001815418	0.00021040768	9.838304e-05	4.0863408e-05	0.0005364117	0.129813	0.8552316
a31	0.0075368895	0.00786892	0.0068557374	0.0030149126	0.0023085633	0.0014498495	0.001109612	0.0006951576	0.0004656813	0.00060825533	0.00029468784	0.00012552805	0.0024393871	0.3001291	0.6650978
a3	2.6039883e-05	9.71945e-06	6.954032e-06	3.4598074e-06	2.031051e-06	1.471372e-06	1.314671e-06	1.240081e-06	1.8459574e-06	9.606297e-06	3.3021253e-05	3.5186393e-05	0.008484076	0.92407674	0.06730727
a8	0.0013692362	0.001971638	0.0017783021	0.0007577529	0.00059735466	0.00035798902	0.00025385927	0.00014450429	8.26871e-05	9.065825e-05	4.6276287e-05	1.9149285e-05	0.00031872437	0.08902675	0.9031851
a38	0.0016162619	0.0028600867	0.0026800635	0.0011877622	0.0010577604	0.0006358328	0.00045098562	0.00024314225	0.0001317383	0.00017057784	0.00012922945	0.00010108503	0.0011096742	0.15212381	0.83550197
a31	0.0051373644	0.008026757	0.007296328	0.0031387117	0.0027645936	0.0016641727	0.0012138247	0.00066218193	0.0003820861	0.00053596444	0.0004028495	0.00032646075	0.004151116	0.2987808	0.6655168
a33	0.00030951484	0.00015098027	0.000109251574	5.3730935e-05	3.2475848e-05	2.2982289e-05	1.9540656e-05	1.6679376e-05	1.9631192e-05	6.771698e-05	0.00013445276	7.41219e-05	0.012913801	0.8766782	0.10939683
</S>	0.00014512977	0.00027546543	0.00026485592	0.00012456156	0.00011415128	7.023186e-05	4.945181e-05	2.7386508e-05	1.556373e-05	2.088684e-05	2.0292213e-05	1.7740434e-05	0.00019949788	0.05613074	0.942524
