 	sta	seduta	nel	giardino	</S>
a20	3.55374e-06	0.00090467406	0.001790359	0.95323724	0.044064127
a17	0.0072162636	0.0023749892	5.3630545e-05	0.88360804	0.106747046
a20	0.0024380868	0.0012290305	3.867203e-05	0.90670365	0.08959065
a31	0.0015176723	0.00062208925	4.1456897e-05	0.88710177	0.110717066
a17	3.0290992e-06	0.0009523393	0.0012689178	0.99201316	0.0057625766
a31	0.00053005025	0.00016611283	6.497056e-05	0.805464	0.19377488
a46	7.485271e-07	0.0016898115	0.0026794532	0.9919714	0.0036586253
a31	0.00014009293	5.645559e-05	7.731872e-05	0.6653377	0.33438846
a20	5.8345483e-07	0.0036720776	0.0035843535	0.9893773	0.0033656233
a31	4.7955124e-05	2.1972255e-05	6.276002e-05	0.51943123	0.48043606
a20	7.5844815e-07	0.0055749696	0.0035558655	0.98664135	0.0042270767
a18	1.2886759e-05	9.462247e-06	6.114506e-05	0.4136663	0.58625025
a46	2.1071005e-06	7.0988135e-06	7.7014905e-05	0.6702962	0.32961762
a20	4.3494306e-06	8.980434e-06	9.303831e-05	0.52464134	0.47525224
a31	6.9995704e-06	1.8923494e-05	0.00014376843	0.6210412	0.3787892
a18	8.369269e-05	0.020883972	0.007103676	0.8787699	0.09315881
a31	3.0003234e-06	2.105164e-05	0.00039585202	0.46552676	0.5340533
a0	1.693769e-05	0.01848131	0.003750532	0.9009986	0.07675257
a31	8.4860915e-08	5.1947613e-06	0.00027084048	0.28860828	0.7111156
a8	5.9458685e-06	0.0042122616	0.0015206124	0.92331105	0.07095018
a31	3.9264343e-09	1.2629163e-06	0.00014470654	0.2698835	0.7299705
a18	2.0161056e-06	0.0007373775	0.00074663537	0.91010135	0.088412575
a31	1.4851574e-09	1.5739549e-06	0.00018993636	0.18076566	0.8190428
a17	1.6985085e-06	0.0004315143	0.0005694826	0.8856484	0.113348834
</S>	6.2927835e-10	9.683653e-07	0.00014334828	0.18144743	0.8184083
