 	il	morto	vuole	pianto	</S>
a46	0.0014880092	0.015071167	0.64826316	0.33354473	0.0016328727
a23	0.0017658034	0.0010692255	0.039226625	0.95761293	0.00032537495
a20	0.0009467057	0.00067105755	0.029250113	0.9687141	0.00041800918
a31	0.0007199084	0.0004208353	0.019930616	0.9785901	0.00033853127
a21	1.0249299e-05	2.2734162e-05	0.0027138095	0.996527	0.0007261876
a11	0.00024393636	0.00025587776	0.008944236	0.98977995	0.0007759708
a10	0.00094010285	0.00033556638	0.007528103	0.9906657	0.00053055014
a27	0.0021836013	0.00071962975	0.01966439	0.97707987	0.00035244413
a17	0.007493609	0.0016958313	0.028777558	0.96149176	0.000541239
a31	0.005902706	0.0017425261	0.042922184	0.94856584	0.000866765
a37	0.00018454585	0.00010173877	0.0036668458	0.9954848	0.00056202343
a31	0.0012011194	0.000317959	0.00891081	0.98739314	0.002176961
a37	4.0420414e-06	4.701141e-06	0.0010273956	0.99832064	0.0006431967
a17	0.00023798725	7.809066e-05	0.0029677155	0.99175406	0.0049621575
a31	0.00044709822	0.00013740444	0.005120664	0.9882658	0.0060289
a10	3.2848316e-06	1.3849341e-06	0.0003768992	0.99855787	0.001060611
a7	0.00032249134	5.1820574e-05	0.0016522678	0.97426367	0.023709787
a31	0.00076866837	6.430116e-05	0.001557154	0.9306217	0.06698813
a33	2.373661e-05	1.7037843e-06	0.00039472847	0.99582666	0.0037532086
a29	0.00020813441	4.4545555e-05	0.00082338625	0.7292806	0.26964337
a41	0.00062687637	4.7864814e-05	0.0008914614	0.7222398	0.276194
a31	0.0017219852	0.00013662584	0.001677213	0.6802879	0.31617635
a39	0.00019700904	6.5188215e-06	0.0009860613	0.9786346	0.020175861
</S>	0.00020434799	1.9049206e-05	0.00036253585	0.38111094	0.6183032
