 	voglio	un	forno	che	vende	rustici	</S>
a31	3.1628967e-06	1.6971255e-05	0.00077243184	0.002870443	0.94692385	0.025267018	0.024146128
a37	3.4221482e-06	1.07070255e-05	0.00015926539	0.0010123587	0.96431553	0.022392614	0.01210604
a31	0.0027655899	0.0054575484	0.019133486	0.009891748	0.649245	0.1534383	0.16006829
a17	7.6375875e-09	2.5659645e-08	8.2302824e-07	4.600398e-05	0.92965716	0.05295105	0.017344918
a20	0.0019325132	0.0037661323	0.0130931595	0.0065123	0.3620352	0.27601746	0.33664328
a31	0.000545652	0.0011329713	0.0043692477	0.0019162903	0.2821273	0.2927436	0.41716495
a41	5.3884705e-08	1.7179107e-07	4.441359e-06	0.000120365665	0.89947575	0.07679855	0.023600636
a24	0.0003993755	0.0007831132	0.0025874006	0.00079533894	0.050065037	0.2854589	0.65991086
a31	0.0005763899	0.0013092983	0.0048132874	0.0011003019	0.076630495	0.23686592	0.6787044
a39	9.825152e-07	3.843615e-06	0.0001342975	0.0015841568	0.94696414	0.038374547	0.012937985
a31	0.00021336472	0.0004157453	0.001059865	0.00026097975	0.008551849	0.18073753	0.80876064
a8	1.018769e-06	4.381857e-06	0.00020009498	0.0022175147	0.9620974	0.024867853	0.010611743
a26	7.660138e-06	1.4613087e-05	4.222054e-05	3.351182e-05	0.0021799365	0.13574097	0.8619811
a23	1.0307817e-06	2.5190184e-06	1.4555878e-05	2.5837537e-05	0.0040346175	0.14542535	0.8504961
a31	2.855365e-06	7.3606184e-06	4.450907e-05	8.0097685e-05	0.004935916	0.10714574	0.8877835
a20	3.1064614e-05	0.00012052206	0.003468618	0.0071178926	0.8529823	0.06860446	0.06767522
a39	2.652938e-07	5.730772e-07	2.868164e-06	7.752466e-06	0.00058288523	0.07233282	0.9270728
a11	4.6392756e-07	1.2316522e-06	1.0974623e-05	3.0516218e-05	0.004006726	0.098734185	0.8972159
a37	2.805776e-06	7.5716735e-06	6.191161e-05	0.0001202259	0.012842222	0.10301425	0.88395095
a14	4.231973e-06	1.1785576e-05	0.000104139006	0.00021128319	0.012766401	0.08815686	0.8987453
a24	7.2617827e-06	2.0469668e-05	0.00018134923	0.0003396432	0.021432588	0.0991328	0.87888587
a28	0.00028093072	0.00067156606	0.0023595353	0.0011014864	0.04990972	0.15332088	0.79235584
a20	1.2620097e-05	3.572117e-05	0.00031885668	0.0005601993	0.024414761	0.094746806	0.879911
a8	5.4687694e-06	1.5990356e-05	0.00016725634	0.00041003939	0.018047612	0.08235004	0.8990036
</S>	4.6134123e-06	1.28816555e-05	0.00013268382	0.00035010042	0.012878886	0.06992775	0.9166931
