 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	5.5011838e-06	1.5167766e-06	2.167742e-06	1.0334112e-06	1.1977893e-06	1.2737677e-06	7.0998726e-06	0.016538301	0.7288653	0.15327743	0.10129921
a31	0.11756021	0.045130514	0.058520857	0.031638455	0.033610106	0.028912274	0.024943192	0.3555386	0.22047503	0.04376093	0.03990981
a20	7.675588e-08	1.4579847e-08	1.9690333e-08	8.1150615e-09	7.9074e-09	1.1458531e-08	9.007299e-08	0.000516137	0.8522083	0.11315146	0.034123816
a31	0.012039801	0.0042459513	0.0052721035	0.0027441515	0.0028470824	0.0034434805	0.0059298095	0.119724385	0.67481506	0.10072712	0.06821104
a7	4.4811863e-08	7.948086e-09	1.0371914e-08	4.1254262e-09	3.4968926e-09	5.0466977e-09	4.3221835e-08	0.00023334741	0.7628076	0.17939934	0.057559624
a31	0.0035985198	0.001360963	0.0016726311	0.0008641419	0.000869483	0.0010810385	0.002006453	0.050887424	0.64048076	0.1729742	0.12420438
a24	4.4579732e-08	9.435131e-09	1.2174712e-08	4.9925006e-09	4.4417683e-09	7.343086e-09	7.043203e-08	0.0003018741	0.8463392	0.12237504	0.030983653
a37	7.484987e-05	3.353814e-05	4.1282052e-05	2.0934178e-05	2.1753596e-05	2.9874278e-05	8.4088344e-05	0.021695804	0.5234806	0.24376962	0.21074761
a31	0.0037042708	0.0017938105	0.0022095388	0.0012522737	0.001244227	0.0014277798	0.002067268	0.033279903	0.38477096	0.3040407	0.26420927
a11	1.906382e-07	6.191242e-08	8.02967e-08	3.6196912e-08	3.977728e-08	8.7021384e-08	9.49005e-07	0.002142351	0.95084065	0.039554596	0.007460995
a31	0.0012504383	0.0006446989	0.00079453556	0.00044524076	0.0004491496	0.0005345809	0.00085250044	0.024053393	0.31927454	0.3309932	0.32070768
a3	2.7484754e-07	1.05093754e-07	1.382471e-07	6.448424e-08	7.793908e-08	1.9140208e-07	2.3031741e-06	0.005024925	0.96534014	0.024897624	0.0047341497
a27	0.0006956264	0.0004008725	0.0005017692	0.0002968473	0.00028618795	0.00029049785	0.00035561257	0.008642583	0.15580206	0.37626454	0.45646346
a20	0.00044809093	0.00024880862	0.00031793106	0.00018431348	0.00017769074	0.00017622575	0.00023308497	0.010758475	0.25309855	0.3344091	0.3999478
a31	0.0005973135	0.0003593634	0.0004616278	0.00028626242	0.00024483513	0.00017976156	0.00015605165	0.0046585244	0.11815226	0.29791576	0.5769883
a20	1.1831603e-05	5.9692743e-06	8.089378e-06	4.199028e-06	5.1283023e-06	1.0097701e-05	6.4425636e-05	0.063753396	0.89285326	0.032505486	0.010778224
a11	3.150667e-05	2.306947e-05	2.8649178e-05	2.0483882e-05	1.6152166e-05	1.1133007e-05	1.0172259e-05	0.00037153033	0.038198452	0.31328174	0.6480071
a13	6.692093e-05	4.214203e-05	5.3533273e-05	3.561432e-05	2.7661019e-05	1.9696701e-05	2.1231224e-05	0.0014916295	0.11038779	0.28022614	0.6076277
a28	0.00010027877	6.469879e-05	8.255404e-05	5.5121272e-05	4.3128577e-05	2.9542498e-05	3.0189653e-05	0.002220661	0.10517724	0.23794034	0.6542562
a31	3.1040094e-05	2.0991665e-05	2.6614875e-05	1.8198922e-05	1.4548769e-05	1.0373251e-05	1.1965973e-05	0.0011499512	0.07016427	0.2128515	0.7157005
a39	0.0002693703	0.0001390693	0.00018508855	0.00011156058	9.272798e-05	8.778966e-05	0.00015789138	0.034485776	0.5280953	0.21469451	0.2216809
a31	1.1524353e-06	8.596822e-07	1.0645495e-06	7.9424314e-07	6.059058e-07	4.7131502e-07	7.1560225e-07	0.00010900919	0.045148093	0.27142	0.68331724
a8	3.9657873e-05	2.3918254e-05	3.1370855e-05	2.0326044e-05	1.8074461e-05	2.2114586e-05	6.483705e-05	0.022355236	0.63911647	0.19752419	0.14078385
</S>	5.4149798e-08	4.6455682e-08	5.547031e-08	4.469185e-08	3.7251805e-08	3.2928067e-08	5.6415782e-08	6.1556875e-06	0.010430768	0.2871853	0.7023775
