 	tu	le	hai	cucinati	le	verdure	</S>
a46	1.7118845e-06	1.2022377e-05	2.891454e-05	0.00011102717	0.5540292	0.40063557	0.045181453
a8	0.0028705217	0.004501914	0.0010743709	0.00096890226	0.10671923	0.84351313	0.040351994
a20	0.0024963939	0.003951985	0.00091174414	0.00088261126	0.11592372	0.833763	0.042070586
a8	0.0013518432	0.0023045253	0.00059316936	0.00063171645	0.09417359	0.85591185	0.045033284
a31	0.0030054194	0.0041741617	0.0008351827	0.0007922342	0.079677895	0.85879797	0.05271711
a37	1.2383124e-08	9.746195e-08	6.568135e-07	1.0899041e-06	0.013394626	0.9642352	0.022368284
a10	0.00027377158	0.0003716934	0.00011823357	7.774213e-05	0.009701044	0.8804123	0.10904526
a31	7.893934e-05	0.00015114846	7.39194e-05	5.0795486e-05	0.012869786	0.9080042	0.07877114
a21	2.6355933e-09	2.00468e-08	2.2087566e-07	2.0268922e-07	0.0044437684	0.96972376	0.025831958
a31	9.199383e-05	0.00010890792	3.7195638e-05	2.1122733e-05	0.0036637771	0.8372389	0.15883811
a10	1.1682891e-09	1.1556989e-08	2.4567774e-07	3.113528e-07	0.019315153	0.95365965	0.027024541
a17	7.691844e-06	9.687998e-06	4.793117e-06	1.841562e-06	0.0004895469	0.7111057	0.28838074
a20	2.4423366e-06	2.8101365e-06	1.646552e-06	8.1215995e-07	0.00032674367	0.6806664	0.31899917
a31	1.4617987e-06	1.6831009e-06	1.2091123e-06	3.7506845e-07	0.000110593406	0.59697104	0.40291366
a39	1.06812756e-07	6.0086677e-07	3.8197295e-06	4.7644983e-07	0.0040205633	0.9339296	0.06204482
a31	3.4648244e-07	4.3898342e-07	5.3282344e-07	6.181246e-08	3.1328214e-05	0.4416577	0.5583096
a8	9.414442e-07	4.7921408e-06	1.8831508e-05	1.9313534e-06	0.008930437	0.90907955	0.08196351
a39	3.6579785e-08	7.358433e-08	2.2356093e-07	3.111303e-08	2.345369e-05	0.40791848	0.5920577
a8	7.6445e-09	2.4620334e-08	1.4837387e-07	8.703409e-09	2.9963374e-05	0.5396449	0.4603249
</S>	3.4491734e-08	9.855925e-08	3.6882133e-07	3.690583e-08	2.6038722e-05	0.44775337	0.55222005
