 	non	ha	mangiato	mai	un	rustico	</S>
a31	2.5754644e-05	5.9529906e-05	0.00013286041	0.006289054	0.2639473	0.6162871	0.11325832
a24	1.3649631e-05	1.8553621e-05	3.814395e-05	0.00060266966	0.15665822	0.82520294	0.017465815
a31	6.628401e-07	7.43841e-07	2.240773e-06	3.584201e-05	0.026910463	0.95828694	0.014763182
a0	1.0872467e-07	1.2760928e-07	4.0635288e-07	1.0975574e-05	0.03886319	0.95360947	0.0075156554
a31	0.00028589225	0.00030937305	0.00047016426	0.0013738634	0.009675339	0.92825204	0.059633303
a17	5.0854737e-08	5.808059e-08	2.2246928e-07	7.430938e-06	0.042762928	0.9517019	0.0055273133
a13	0.00044163596	0.0004803583	0.00062718714	0.0011657566	0.0038406188	0.8758844	0.11755997
a31	3.0845502e-05	3.6290297e-05	5.612299e-05	0.00013063355	0.0016183025	0.9098939	0.08823397
a20	1.0860399e-06	1.1756371e-06	4.6754626e-06	0.0001257466	0.10032237	0.8924257	0.0071192053
a31	3.7378777e-05	4.467842e-05	4.2710217e-05	3.714219e-05	0.0002185067	0.54683447	0.45278507
a23	3.2770392e-06	3.648863e-06	1.5961094e-05	0.00037479328	0.11213913	0.87562954	0.01183375
a8	7.747492e-07	9.0158e-07	9.458024e-07	1.2891095e-06	5.391801e-05	0.44057378	0.5593684
a20	1.0447682e-07	1.1881188e-07	1.5773392e-07	3.9722966e-07	5.7091584e-05	0.5712944	0.4286477
a31	1.4519107e-07	1.5820275e-07	2.351168e-07	7.294141e-07	8.383936e-05	0.5262183	0.4736966
</S>	4.08752e-05	5.146626e-05	0.00016579831	0.001408826	0.041513428	0.9023975	0.054422103
