 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	2.923932e-07	5.7896006e-07	2.3072691e-06	4.4169237e-06	0.00016585705	0.051987372	0.7890831	0.15545802	0.0032980274
a24	2.1374551e-07	3.6472235e-07	1.3094673e-06	2.4964882e-06	2.0188423e-05	0.0008153201	0.58426726	0.41401544	0.00087740476
a28	9.170343e-09	1.7057559e-08	9.6251725e-08	1.9028676e-07	9.3697173e-07	6.229636e-05	0.11198958	0.88687795	0.0010689065
a31	1.04925575e-05	1.6050848e-05	3.35131e-05	2.9862877e-05	8.187865e-05	0.0004079773	0.0046406356	0.99017745	0.004602195
a8	9.97178e-10	1.9229984e-09	1.2331821e-08	3.3304875e-08	2.0841152e-07	2.6434604e-05	0.17377007	0.8256534	0.00054984004
a0	1.8616594e-05	2.738953e-05	5.239359e-05	3.819207e-05	9.5027826e-05	0.00027535713	0.0018021158	0.98623055	0.011460261
a31	1.3559434e-06	2.2160334e-06	5.5728715e-06	4.1232197e-06	1.1487813e-05	5.7742793e-05	0.0013898672	0.9901383	0.008389366
a39	1.711752e-08	3.2650185e-08	2.7278523e-07	8.9251375e-07	5.4848406e-06	0.00040230996	0.31346458	0.6855598	0.0005666183
a31	2.9214182e-06	4.4175117e-06	8.869708e-06	5.6144986e-06	1.2889913e-05	3.9643528e-05	0.00059706724	0.9687094	0.03061908
a8	4.4083286e-08	8.680079e-08	9.120251e-07	3.2053417e-06	1.8134819e-05	0.0010627422	0.29183358	0.7062003	0.00088101445
a31	1.5793731e-07	2.3514463e-07	5.0826515e-07	4.38662e-07	1.0330361e-06	3.322533e-06	0.0003290212	0.9434067	0.05625849
a24	4.0291195e-07	8.0541633e-07	8.264493e-06	2.1628506e-05	0.000113136615	0.0040783463	0.20680575	0.7861748	0.002796889
a46	4.0243332e-08	7.20701e-08	3.7044012e-07	4.7878024e-07	1.8635722e-06	3.359192e-05	0.0070471247	0.9776372	0.0152793685
a31	8.5542915e-09	1.2797892e-08	3.9952795e-08	5.5214993e-08	1.2857905e-07	6.764312e-07	0.00024220493	0.88815135	0.11160543
a1	1.3713598e-06	2.6940565e-06	2.1402122e-05	3.668614e-05	0.00015943577	0.003219314	0.0633565	0.9243448	0.0088578975
a31	2.5027993e-09	3.96855e-09	1.6919008e-08	2.9317407e-08	7.9405e-08	8.1416937e-07	0.0003738891	0.8774087	0.12221645
</S>	1.9395802e-06	3.7258926e-06	2.44076e-05	3.4600755e-05	0.0001325931	0.002048108	0.034210857	0.9491993	0.014344467
