 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	3.2609634e-05	2.9240735e-05	2.4518106e-06	7.733941e-07	1.0150269e-05	3.9003175e-05	0.00010533057	0.06566744	0.80351436	0.13059871
a31	0.14962636	0.1673138	0.029583974	0.018344196	0.038822684	0.058148526	0.020184077	0.13205855	0.33918867	0.046729185
a7	1.4194448e-07	1.2863657e-07	7.581907e-09	1.798849e-09	2.8533814e-08	1.19005904e-07	8.0817205e-07	0.03584717	0.9249521	0.03919947
a24	0.0047386116	0.0045440593	0.00069861877	0.0004346933	0.0015238774	0.0013826414	0.0011703785	0.033396415	0.8821373	0.069973394
a38	8.771489e-05	8.995656e-05	1.007127e-05	8.13911e-06	3.6271183e-05	1.8664254e-05	1.9463061e-05	0.0044882023	0.8564917	0.13874982
a31	0.026294876	0.030431876	0.0061428966	0.0052230754	0.008967887	0.0077336286	0.00305566	0.03556829	0.7760219	0.10055989
a10	6.636157e-07	5.188665e-07	2.9540914e-08	1.0513608e-08	1.8133474e-07	2.2491136e-07	1.7090547e-06	0.041887425	0.94327193	0.0148372175
a11	0.002677401	0.0026157808	0.00043591793	0.0002994232	0.0008592755	0.00060660037	0.00038078355	0.007679103	0.914439	0.07000677
a31	0.0015847933	0.0017232358	0.00020333522	0.00012880782	0.00042104404	0.000287964	0.00021728892	0.008847692	0.90925705	0.07732883
a20	1.6221263e-06	1.2239385e-06	6.55573e-08	2.6183399e-08	4.685149e-07	3.6260002e-07	2.6052905e-06	0.031017927	0.9546045	0.014371121
a10	0.0017785239	0.0018603273	0.00038189077	0.0003383568	0.0006641186	0.00037013294	0.00016253072	0.0030236593	0.8741701	0.11725032
a31	0.0006529059	0.0006569003	8.345455e-05	5.5463715e-05	0.00020269935	0.00012903659	9.314122e-05	0.0051226527	0.9161338	0.076869935
a21	2.2736226e-06	1.7281112e-06	9.9018656e-08	4.228758e-08	7.1679574e-07	4.843662e-07	2.9895668e-06	0.023151178	0.96280533	0.014035211
a31	0.00081945583	0.0008774964	0.00023269543	0.00025642943	0.00034669947	0.0001794487	5.523512e-05	0.0015115544	0.847074	0.1486471
a20	2.0050134e-06	1.5886453e-06	9.025809e-08	4.3474472e-08	9.0613116e-07	6.438922e-07	5.340108e-06	0.061446752	0.92419976	0.014342933
a13	0.00026384005	0.00029745296	9.761441e-05	0.00012523435	0.0001211322	5.9554284e-05	1.5939611e-05	0.00057029683	0.787906	0.21054293
a31	0.00024429834	0.0002625697	4.8956306e-05	5.2773295e-05	0.000102312384	4.23381e-05	1.5563082e-05	0.0013234046	0.839742	0.15816581
a41	1.0769686e-05	8.132378e-06	4.4871462e-07	2.414402e-07	5.2597743e-06	2.6801551e-06	1.6869411e-05	0.06874503	0.9108063	0.020404244
a35	9.9776116e-05	0.00011216387	3.4965775e-05	5.0992203e-05	5.005903e-05	1.9085002e-05	5.3902563e-06	0.00035778392	0.749001	0.25026873
a31	0.00010300829	0.00011181167	2.7783808e-05	4.3872435e-05	5.253097e-05	1.4931201e-05	5.134539e-06	0.0007007226	0.752582	0.24635819
a24	3.955083e-05	3.1127107e-05	1.906499e-06	1.1906867e-06	2.237055e-05	9.925981e-06	4.5434077e-05	0.0737047	0.89414394	0.031999856
a37	3.6245343e-05	3.747536e-05	5.7100806e-06	7.0068336e-06	2.1301645e-05	6.3964994e-06	4.573029e-06	0.0023434113	0.839332	0.15820591
a27	0.00013275002	0.00014153069	4.213144e-05	7.398396e-05	7.290464e-05	1.851791e-05	6.141648e-06	0.0005457663	0.71279204	0.28617418
a20	0.00021139249	0.00021365394	4.809555e-05	7.996382e-05	0.00011148039	2.3231483e-05	9.104628e-06	0.0014900997	0.7720741	0.22573887
a31	0.00014223288	0.00013670161	3.275099e-05	6.205368e-05	8.259662e-05	1.5126951e-05	7.863049e-06	0.0015658733	0.71457565	0.28337917
a37	0.00021667642	0.00018174884	1.5928452e-05	1.2228222e-05	0.00011653109	4.227623e-05	7.405656e-05	0.026053296	0.9066369	0.06665043
a31	4.3201167e-06	4.393148e-06	1.6142328e-06	3.3996153e-06	3.0839403e-06	6.947245e-07	3.6889614e-07	0.00012652557	0.5784246	0.421431
</S>	0.0003691133	0.00037251433	3.535595e-05	3.0436384e-05	0.00025483925	0.000116582945	0.00025322507	0.053463813	0.8716368	0.07346739
