 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	6.3984635e-07	3.6782253e-06	0.061236348	0.8727842	0.038530428	0.026646905	0.0007978539
a20	9.284093e-05	0.00021026158	0.03131872	0.41647702	0.15090849	0.39829424	0.002698413
a17	0.00015893584	0.00010789537	0.00014863016	0.00039184684	0.0045682136	0.98639035	0.008234105
a31	7.4206015e-05	6.192125e-05	0.00013385902	0.00047896703	0.008155515	0.9858058	0.0052896924
a39	2.4784667e-06	1.2121995e-05	0.018385576	0.3455102	0.16991876	0.46539408	0.00077680266
a31	0.0001325838	0.000101103265	0.0002703626	0.0011296145	0.0061265184	0.97930807	0.0129317
a20	3.2109683e-06	1.9502653e-05	0.03578001	0.36892086	0.14896186	0.44551176	0.00080278196
a31	8.058866e-05	5.305449e-05	0.0001042322	0.00042872643	0.0039951694	0.9745205	0.020817742
a13	2.7340402e-06	1.830982e-05	0.038067486	0.31054455	0.15618862	0.49424267	0.0009356073
a24	4.6281744e-05	3.4268993e-05	0.000112228125	0.0005935526	0.005211252	0.9728443	0.021158049
a46	2.3382925e-05	1.7126658e-05	0.00024584483	0.0026654322	0.021647308	0.9588015	0.016599419
a31	4.546589e-05	2.0809372e-05	4.3854085e-05	0.00040303625	0.008278451	0.97574514	0.015463138
a20	2.1402668e-05	0.00013627327	0.12239857	0.34743696	0.07305308	0.45561463	0.0013390313
a31	1.8846127e-05	9.066986e-06	3.8684164e-05	0.0005559658	0.008644634	0.95987064	0.030862141
a18	1.4522049e-05	0.00012655025	0.16664276	0.23113362	0.08897464	0.5116205	0.0014874132
a20	3.2467601e-06	1.7385584e-06	1.758087e-05	0.00040961365	0.008244347	0.94722956	0.04409391
a31	8.420084e-07	6.1815035e-07	1.072654e-05	0.0003636677	0.011253487	0.9673545	0.021016194
a11	2.3357225e-05	0.00014173273	0.09976234	0.11071343	0.06803099	0.7182228	0.0031053554
a31	8.767419e-07	7.044833e-07	2.9287663e-05	0.0009941779	0.014575764	0.9459514	0.038447753
a28	2.2622482e-05	0.00014983474	0.09789545	0.060843725	0.08073999	0.7563624	0.0039860117
a41	4.805643e-08	5.225688e-08	7.1736413e-06	0.00036659543	0.008707957	0.91835487	0.07256332
a8	4.1992134e-08	6.73032e-08	1.7514854e-05	0.0009801481	0.01788077	0.94232833	0.038793117
a33	2.6706447e-08	5.1105676e-08	5.1246775e-06	0.00034967138	0.01335129	0.9475897	0.038704116
</S>	2.5737997e-08	6.149555e-08	5.7037423e-06	0.0003799423	0.016301401	0.94534504	0.037967864
