 	voglio	che	Maria	che	venga	domani	</S>
a8	5.3449046e-08	4.4681036e-07	7.286857e-05	0.0006043716	0.17419952	0.8239628	0.0011599205
a31	0.0014815078	0.003981105	0.022117969	0.008670579	0.021524074	0.94054323	0.0016815667
a8	3.3788427e-11	1.7504824e-10	9.953662e-09	4.3673845e-07	0.005186284	0.9948008	1.2495463e-05
a31	7.6015414e-05	0.00017561861	0.000922725	0.0006683997	0.003786085	0.9938439	0.00052722404
a24	4.3080973e-12	1.7826483e-11	7.067991e-10	4.1113175e-08	0.0012032357	0.99878746	9.284235e-06
a31	3.0408365e-09	8.0946965e-09	8.54146e-08	2.57265e-07	9.346503e-05	0.9997334	0.00017284158
a46	1.661123e-11	5.7396716e-11	1.5252847e-09	4.989423e-08	0.0006043297	0.9993876	7.989928e-06
a31	4.4385993e-06	8.242321e-06	2.8798917e-05	1.4657991e-05	8.6767206e-05	0.9923057	0.0075513707
a29	6.586331e-12	2.0300372e-11	4.8730514e-10	2.0114628e-08	0.00033669383	0.99965525	8.000593e-06
a20	6.043931e-07	1.1458083e-06	4.3737687e-06	2.4664682e-06	2.8887225e-05	0.9916117	0.008350824
a0	1.7549922e-07	3.4676282e-07	1.4232999e-06	7.994076e-07	1.4555005e-05	0.9883133	0.011669345
a31	2.0521941e-07	4.4175806e-07	2.0031732e-06	9.549467e-07	1.8003251e-05	0.98752147	0.012456802
a23	3.000668e-10	9.368636e-10	2.192346e-08	3.9388968e-07	0.00052917365	0.99944633	2.4103589e-05
a31	1.3505637e-06	2.358212e-06	5.769562e-06	1.3971943e-06	1.2383339e-05	0.75557023	0.24440657
a18	1.4537722e-09	4.6269215e-09	1.1780206e-07	1.5954914e-06	0.00082682085	0.99909234	7.912595e-05
a37	1.0739985e-07	1.954309e-07	5.506264e-07	2.2780456e-07	5.2226783e-06	0.601953	0.39804068
a31	1.114894e-08	2.5630863e-08	1.4251059e-07	1.0750608e-07	6.9712523e-06	0.8511179	0.14887474
a20	5.6075585e-08	1.6724162e-07	3.5800726e-06	1.31117695e-05	0.0008242193	0.9982033	0.0009555277
a31	5.103972e-09	9.936434e-09	4.026901e-08	4.8000203e-08	2.6421058e-06	0.3938219	0.6061754
</S>	8.888216e-08	2.3169288e-07	3.620714e-06	8.381331e-06	0.0005555096	0.99599105	0.0034411747
