 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	9.683542e-10	9.2331885e-11	1.7133944e-11	2.4107768e-11	3.3781136e-10	2.9738447e-09	1.4262086e-08	1.8395253e-08	1.0764602e-06	4.915593e-07	5.2656964e-07	1.8094448e-05	0.99994206	2.5677718e-05	1.2103482e-05
a46	2.6975915e-06	4.3546675e-07	7.615327e-08	7.959405e-08	4.33163e-07	1.3542174e-06	6.7707647e-06	5.227503e-06	3.869061e-05	3.4428485e-05	4.8019905e-05	0.00049669587	0.9958947	0.0024765038	0.000993887
a31	0.0035142913	0.00089502876	0.0002248846	0.00016265157	0.00044480653	0.0008025178	0.0012724776	0.000899897	0.0029688533	0.0021670773	0.0011610418	0.0012670936	0.14571434	0.5540574	0.28444764
a46	3.9172545e-09	3.3018546e-10	3.456605e-11	3.679151e-11	2.445437e-10	9.292199e-10	1.45554475e-08	7.498651e-09	1.05896525e-07	1.6765213e-07	9.659194e-07	0.00015791657	0.9980021	0.001401481	0.00043718913
a8	0.002187299	0.0005233175	0.0001202372	8.422079e-05	0.00022545962	0.00040095605	0.0006379623	0.00042927128	0.00138641	0.0010670581	0.00056861044	0.00054499425	0.0663691	0.59137106	0.334084
a31	0.0032885233	0.0007842886	0.00018608742	0.00013153182	0.0003801661	0.0007305599	0.0011979793	0.0008406717	0.0031289048	0.0022493936	0.0013333535	0.002313122	0.26953232	0.47584373	0.23805945
a28	1.5024229e-08	1.3529338e-09	1.5200068e-10	1.4870774e-10	8.4624235e-10	2.8926765e-09	3.912002e-08	1.9314944e-08	2.2748814e-07	3.6425934e-07	1.9446359e-06	0.00023944446	0.9950186	0.0035169867	0.0012223009
a8	0.0012945592	0.00028345012	5.9723185e-05	4.0025305e-05	0.00010632715	0.00018943424	0.0003084087	0.00019756988	0.0006540691	0.0005277934	0.00029336064	0.00031170266	0.048487537	0.5909499	0.35629618
a31	0.002353134	0.000537074	0.00012283142	8.362877e-05	0.00023539388	0.0004444192	0.0007095212	0.0004834478	0.0017838891	0.0013051347	0.0007669887	0.0013176567	0.17396054	0.53481805	0.2810783
a11	3.1601324e-08	2.7589346e-09	3.017407e-10	2.8381297e-10	1.5416002e-09	5.141486e-09	6.680756e-08	3.0675594e-08	3.5543968e-07	5.860366e-07	3.0549388e-06	0.00033126437	0.992898	0.005089264	0.001677477
a31	0.0005865975	0.00010780565	1.9250729e-05	1.2479816e-05	3.4490127e-05	6.428897e-05	0.000114579285	6.8972004e-05	0.00025410735	0.0002162401	0.00013582876	0.00022457595	0.07990757	0.5947432	0.32351002
a11	5.2718747e-08	3.9032826e-09	3.5457035e-10	3.330423e-10	1.9506763e-09	6.9229413e-09	9.608606e-08	3.8936477e-08	5.1645037e-07	9.0350494e-07	4.705621e-06	0.00047222545	0.99395144	0.0044196495	0.0011503496
a39	0.0005122194	9.626286e-05	1.7767807e-05	1.1193059e-05	3.0444553e-05	5.612634e-05	9.047976e-05	5.3467076e-05	0.00019571606	0.00016366964	9.6879914e-05	0.00015086554	0.052695587	0.62147003	0.32435924
a31	0.00053685595	8.383968e-05	1.284277e-05	8.294715e-06	2.520605e-05	5.092175e-05	9.213829e-05	5.6166165e-05	0.00023885239	0.00019532518	0.00012845105	0.00032262897	0.15076388	0.54847974	0.29900485
a8	7.6111625e-08	5.774196e-09	5.365197e-10	5.049142e-10	2.9734295e-09	1.0569386e-08	1.3889135e-07	5.785079e-08	7.5110603e-07	1.2679793e-06	6.0910857e-06	0.00052955304	0.99475986	0.0037166106	0.0009856569
a46	0.00051603327	0.00011496625	2.8702505e-05	1.7621182e-05	4.2874002e-05	7.293246e-05	9.778932e-05	5.9563165e-05	0.00020672346	0.00015617064	7.972477e-05	8.7743174e-05	0.0155426115	0.61948776	0.36348876
a35	0.0004587242	8.478919e-05	1.6336056e-05	1.022375e-05	2.8455343e-05	5.4018372e-05	8.785559e-05	5.4096166e-05	0.0002186691	0.00017097875	0.000106743515	0.00023585382	0.06543453	0.5872835	0.34575534
a31	0.0013966118	0.00025469105	4.4817418e-05	2.9227678e-05	8.963864e-05	0.00018194686	0.00027339713	0.00018108859	0.00072728575	0.00054410886	0.0003328276	0.00082012493	0.22204696	0.50481504	0.26826224
a24	1.0502559e-07	8.165057e-09	7.893098e-10	7.325293e-10	4.1962744e-09	1.4651718e-08	1.8326048e-07	7.606857e-08	9.823508e-07	1.626652e-06	7.428399e-06	0.0005758862	0.9941705	0.0041516274	0.0010914818
a31	6.0735263e-05	4.8779284e-06	5.8407306e-07	3.2935327e-07	1.0283995e-06	2.3473517e-06	6.552499e-06	2.8601655e-06	2.2018135e-05	2.2104756e-05	2.6696402e-05	0.00034073653	0.59433275	0.2869438	0.11823263
a28	2.1470234e-07	1.5918367e-08	1.4630288e-09	1.3003937e-09	7.1705237e-09	2.4450669e-08	2.9661774e-07	1.12020054e-07	1.4855065e-06	2.5499369e-06	1.124393e-05	0.00073009037	0.9908971	0.0067948764	0.0015619736
a18	0.00024188637	4.726468e-05	1.050996e-05	5.866641e-06	1.4211299e-05	2.4320912e-05	3.0882864e-05	1.7327351e-05	6.3842475e-05	5.052369e-05	2.6743004e-05	3.6172172e-05	0.009832058	0.62187654	0.3677218
a31	0.00032128766	5.0520874e-05	8.481759e-06	5.064574e-06	1.42606295e-05	2.7579223e-05	4.3860447e-05	2.5936466e-05	0.00011128757	8.843339e-05	5.6763965e-05	0.00015320118	0.06849117	0.58815265	0.34244955
a3	1.4496247e-07	1.0167019e-08	9.29055e-10	8.2133594e-10	4.520097e-09	1.556163e-08	2.01647e-07	7.562974e-08	1.0710295e-06	1.8786669e-06	9.266173e-06	0.0007339443	0.9921544	0.0056471843	0.0014517187
a31	0.00020782434	3.575575e-05	6.624255e-06	3.6140896e-06	9.357462e-06	1.6818423e-05	2.2188698e-05	1.2135409e-05	4.786492e-05	3.913583e-05	2.2128366e-05	3.9582726e-05	0.016117606	0.63794494	0.34547436
a17	1.4194723e-07	9.395564e-09	8.255777e-10	7.1099376e-10	3.8272456e-09	1.3103924e-08	1.7803949e-07	6.105877e-08	9.4268165e-07	1.7558265e-06	9.474807e-06	0.00079524325	0.9893552	0.007960487	0.0018765684
a28	9.042936e-05	1.7672592e-05	4.491119e-06	2.3086748e-06	5.1486263e-06	8.410872e-06	9.797361e-06	5.3621097e-06	2.0721855e-05	1.6069056e-05	8.831364e-06	1.4122603e-05	0.004636715	0.6056169	0.389543
a21	0.00014839364	2.2472028e-05	3.9164247e-06	2.2801055e-06	6.408163e-06	1.25245415e-05	2.081854e-05	1.1769869e-05	5.606877e-05	4.4970235e-05	3.0497235e-05	9.7426455e-05	0.054554027	0.6118817	0.33310676
a28	0.00097593793	0.00018522475	3.881759e-05	2.1397647e-05	5.9871134e-05	0.000115103794	0.00013778289	8.9083354e-05	0.0003612269	0.0002630712	0.00016695294	0.00050225627	0.1346973	0.58764046	0.27474543
a31	0.0006687635	0.000116137555	2.1938033e-05	1.2412555e-05	3.8870057e-05	8.149413e-05	0.00010046028	6.577541e-05	0.00029399185	0.0002163623	0.00014555428	0.0005749328	0.24849786	0.52551585	0.22364962
a17	3.2149643e-07	2.3408674e-08	2.2984683e-09	1.9713537e-09	1.0655757e-08	3.6328473e-08	4.0357733e-07	1.4863696e-07	2.1803621e-06	3.5817548e-06	1.472342e-05	0.00082983536	0.9905471	0.007025816	0.0015758219
a20	5.5211192e-05	1.062797e-05	2.8501481e-06	1.3541877e-06	2.9557762e-06	4.792467e-06	5.0430335e-06	2.7315325e-06	1.074797e-05	8.363274e-06	4.936859e-06	9.824326e-06	0.0036477202	0.6334053	0.3628275
a10	0.000116163435	1.8046794e-05	3.3810725e-06	1.7419811e-06	4.606167e-06	8.649991e-06	1.1479699e-05	6.4896312e-06	2.9511295e-05	2.3422113e-05	1.6196384e-05	6.044985e-05	0.03381271	0.6390211	0.326866
a37	0.0003308948	4.959093e-05	8.1819535e-06	4.725138e-06	1.4988143e-05	3.1656633e-05	4.6398367e-05	2.714173e-05	0.0001344379	0.000104377614	6.7646244e-05	0.00022611723	0.13378963	0.61869663	0.24646759
a43	0.00038999488	6.0650782e-05	1.0450339e-05	5.66848e-06	1.7108336e-05	3.4967466e-05	4.4613567e-05	2.6900867e-05	0.00012435575	9.585733e-05	6.395665e-05	0.00023599113	0.12530184	0.6185145	0.25507313
a37	0.00043889752	6.8830166e-05	1.2172207e-05	6.2449135e-06	1.8738485e-05	3.8496022e-05	4.522925e-05	2.8240273e-05	0.00012840822	0.00010045961	7.3289804e-05	0.00033674782	0.18972829	0.58003	0.22894593
a8	0.00036016083	5.895831e-05	1.0636911e-05	5.4727707e-06	1.6712695e-05	3.4374734e-05	4.066849e-05	2.5401027e-05	0.000114604634	9.066353e-05	6.619417e-05	0.00028339677	0.13896231	0.6245314	0.235399
a31	0.00017967822	3.005856e-05	5.957259e-06	3.0255865e-06	9.284122e-06	1.9255318e-05	2.741939e-05	1.8035042e-05	8.3581566e-05	6.9308604e-05	6.2408115e-05	0.00032123967	0.1380097	0.61962986	0.24153116
a10	4.8434677e-06	4.577024e-07	5.3389282e-08	4.0164977e-08	1.9232436e-07	5.6557144e-07	3.0585381e-06	1.2237916e-06	1.37970055e-05	1.7022281e-05	2.7835364e-05	0.0003887726	0.7276211	0.23244624	0.039474815
a31	1.1169685e-05	1.6431305e-06	3.355669e-07	1.4864698e-07	3.7360616e-07	6.7740103e-07	8.85506e-07	4.2845394e-07	2.1985713e-06	1.9364263e-06	1.4803322e-06	5.755571e-06	0.0050044507	0.6888901	0.30607834
a46	1.1749701e-06	7.773543e-08	7.431752e-09	5.5052563e-09	2.5418785e-08	7.779505e-08	6.8639525e-07	2.1129652e-07	3.356717e-06	5.719047e-06	2.0355606e-05	0.0008285088	0.91311765	0.0725113	0.013510803
a8	2.760306e-06	4.6440758e-07	1.2637476e-07	5.0986976e-08	1.03808105e-07	1.6507781e-07	1.9392908e-07	9.317979e-08	4.3918683e-07	3.9616995e-07	3.3671182e-07	1.3862137e-06	0.0011337737	0.6179787	0.38088098
a31	1.6541741e-06	2.2959613e-07	4.9928488e-08	2.1540307e-08	5.2128463e-08	9.479506e-08	1.7318433e-07	8.744356e-08	5.0705535e-07	4.935106e-07	5.69413e-07	4.2194915e-06	0.004776229	0.6880851	0.3071305
a8	1.2505411e-06	8.505316e-08	9.049697e-09	6.29256e-09	2.7319459e-08	8.16318e-08	6.1726814e-07	1.8657998e-07	3.0638507e-06	5.0965587e-06	1.8244933e-05	0.0007831977	0.91865146	0.06784927	0.012687362
a31	7.609541e-07	1.2975404e-07	3.724435e-08	1.5462454e-08	3.17108e-08	5.1052556e-08	7.2966536e-08	3.634899e-08	1.7944623e-07	1.708753e-07	1.8018895e-07	9.648651e-07	0.00091708923	0.64077365	0.35830665
a8	1.348833e-06	8.4193445e-08	8.675769e-09	5.7572054e-09	2.389119e-08	7.035739e-08	5.3877767e-07	1.4773141e-07	2.644612e-06	4.755478e-06	1.911905e-05	0.00085905945	0.89379144	0.088762276	0.01655841
