 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	1.0626603e-07	1.1246822e-06	6.2689156e-05	0.0028166575	0.7844416	0.21169457	0.0009832755
a46	0.0014927234	0.0020713524	0.0051255147	0.003273476	0.016211666	0.97027266	0.0015526301
a35	0.0004250957	0.00080662215	0.002520899	0.0021425227	0.013837765	0.9792123	0.001054739
a3	0.000503408	0.00085337105	0.0025333317	0.0019949374	0.00926793	0.98355985	0.0012872076
a31	0.00070180435	0.00094005803	0.0026167817	0.0018460676	0.006579586	0.98413056	0.00318515
a18	3.691201e-07	2.0079806e-06	1.881678e-05	0.00012702544	0.0075300685	0.9918561	0.00046567802
a31	8.131605e-05	0.00011559612	0.0002613913	0.00018263444	0.0012160712	0.99260277	0.0055401777
a46	1.2275845e-08	1.0547826e-07	1.4536794e-06	2.2671766e-05	0.008459598	0.9913942	0.000121989506
a31	2.1014854e-05	2.695282e-05	5.100358e-05	3.6794598e-05	0.0006120354	0.9885832	0.010669075
a46	2.0492639e-09	2.5543967e-08	5.2328835e-07	1.8032457e-05	0.018172551	0.98174906	5.9857637e-05
a31	6.246534e-06	7.4190325e-06	1.3392431e-05	1.1286336e-05	0.0003630746	0.9732852	0.026313365
a17	3.0728033e-09	4.3342094e-08	1.0129703e-06	3.953366e-05	0.026064103	0.9738177	7.7512996e-05
a20	1.4000245e-06	1.6528082e-06	3.2286555e-06	3.8945163e-06	0.00030890453	0.9548195	0.044861447
a31	1.1296985e-07	2.0076348e-07	5.8344295e-07	1.2701088e-06	0.00029507832	0.97197163	0.027731122
a7	6.968585e-08	8.0931386e-07	1.4660756e-05	0.00023411351	0.019310867	0.9801688	0.00027068847
a39	9.2968925e-08	1.5927277e-07	4.752105e-07	1.4720192e-06	0.0003486159	0.9294036	0.07024561
a31	1.8898206e-08	4.906714e-08	2.0817757e-07	9.993219e-07	0.00035826056	0.94779086	0.051849633
</S>	2.962332e-07	2.604145e-06	3.686021e-05	0.00029372965	0.010529678	0.9882619	0.00087495585
