 	dovevo	comprare	il	pane	</S>
a31	7.359245e-06	0.0012711805	0.5988765	0.25794423	0.14190073
a46	4.9258966e-07	1.2717655e-05	0.015150983	0.95593154	0.028904226
a31	0.00059413916	0.002301152	0.016675925	0.6813136	0.2991152
a18	6.222732e-10	2.5962605e-08	0.00092361425	0.97689223	0.022184141
a13	7.869499e-05	0.0002337685	0.0015633013	0.30607757	0.69204664
a0	5.1484867e-06	2.7329184e-05	0.0009523121	0.51294446	0.48607075
a20	8.014676e-05	0.00027798765	0.0015422248	0.24340753	0.7546921
a7	0.00044572595	0.0014153757	0.004146152	0.2313397	0.76265305
a20	0.0047953716	0.016161522	0.025871204	0.20174184	0.7514301
a31	0.0023346047	0.0075433934	0.013451773	0.23611745	0.7405528
a11	0.00217945	0.019018648	0.10818447	0.40630394	0.46431345
a39	0.0002172222	0.00069225085	0.002043465	0.101327434	0.89571965
a31	0.00037907722	0.0012015954	0.003677033	0.155797	0.83894527
a13	0.00014647005	0.0011826137	0.016157592	0.44835186	0.5341615
a17	3.0618266e-06	9.35271e-06	9.933833e-05	0.09325797	0.9066302
a31	3.2244836e-06	1.1090598e-05	0.00015946392	0.12646244	0.87336373
a46	8.917673e-06	6.4636995e-05	0.0030504635	0.47983813	0.51703787
a20	6.755793e-08	1.9806771e-07	6.3248854e-06	0.04626875	0.9537246
a31	1.8278054e-07	6.9449845e-07	3.4715868e-05	0.10468881	0.8952756
</S>	3.726944e-06	2.5194844e-05	0.0013687115	0.39500427	0.60359806
