 	è	pericoloso	di	nuotare	di	notte	</S>
a37	3.4314446e-05	4.077931e-05	0.0002962476	0.0017025004	0.21559078	0.6940044	0.088330984
a31	0.052128654	0.052281376	0.10127644	0.09305232	0.08110563	0.58699715	0.033158373
a7	1.1428653e-08	1.2254562e-08	9.3502074e-08	9.3586607e-07	0.0051042135	0.99095225	0.003942551
a31	0.00068620814	0.0006179326	0.0013686938	0.0017021969	0.008963431	0.9269255	0.05973607
a20	3.9884873e-09	4.104083e-09	2.843082e-08	2.7270522e-07	0.0018987225	0.9953412	0.0027597127
a2	0.0011222603	0.0009882968	0.0018747469	0.0018369446	0.0056933765	0.86052483	0.12795956
a41	1.5000637e-07	1.40647e-07	5.8169053e-07	2.2443533e-06	0.0011388959	0.9935011	0.005356772
a20	0.00018123866	0.0001559496	0.00027020095	0.00020664163	0.0006551219	0.6056984	0.3928324
a46	0.00014403263	0.0001258251	0.00021031676	0.00013987107	0.00037371714	0.4584437	0.54056257
a31	0.00030952488	0.00025953623	0.00039198072	0.00019948222	0.00039847678	0.3882876	0.61015344
a11	3.0087847e-05	2.7862026e-05	0.000115376904	0.00024447078	0.005673139	0.8886461	0.105262876
a35	0.00037642487	0.0003165877	0.00053114473	0.00026317488	0.0006511477	0.22311452	0.774747
a31	7.376819e-05	5.411117e-05	9.072137e-05	4.4470373e-05	0.00029771822	0.32475734	0.6746819
a11	0.0002031803	0.00016622772	0.0005912413	0.0006663951	0.0071525914	0.80746055	0.18375981
a28	5.3330946e-06	3.6802755e-06	7.3686033e-06	4.5860907e-06	9.626473e-05	0.18910705	0.81077576
a20	3.7409125e-06	2.3878492e-06	5.2368696e-06	3.5160622e-06	0.00010468337	0.27102983	0.72885054
a10	3.4064722e-06	2.0503678e-06	5.249412e-06	4.162789e-06	0.00015244308	0.28283772	0.71699494
a31	5.1968345e-06	3.2244377e-06	8.0546815e-06	6.0891493e-06	0.00023320592	0.36144093	0.63830334
</S>	6.5771994e-05	5.1812163e-05	0.00013245962	0.000100977864	0.0022622608	0.51674986	0.48063692
