 	tutto	il	cibo	vuole	girato	</S>
a31	2.714265e-05	0.00025621222	0.0019316622	0.9835355	0.0035169849	0.010732512
a8	1.5745172e-05	8.868488e-05	0.00042976224	0.41736078	0.1610171	0.42108792
a31	0.006080047	0.01987847	0.018737512	0.54244936	0.22042352	0.19243106
a29	7.9336495e-08	4.7040052e-07	4.884495e-06	0.047514755	0.19223648	0.76024336
a20	0.00011832215	0.00036812242	0.00035887182	0.018623527	0.055464137	0.92506707
a39	0.0019543741	0.0055481633	0.0024703364	0.049888108	0.1087847	0.8313543
a31	0.007500343	0.024051758	0.005153583	0.068520956	0.10069009	0.79408324
a0	1.2444435e-06	7.065054e-06	1.6202232e-05	0.016129997	0.0982556	0.8855899
a31	0.0068903007	0.01839928	0.002682148	0.01602862	0.044312797	0.9116869
a24	6.794443e-07	4.5675047e-06	1.1737926e-05	0.02735586	0.1682608	0.80436635
a36	1.0117603e-05	4.762817e-05	1.8185288e-05	0.0033498146	0.020923188	0.9756511
a11	0.013565677	0.035441633	0.0034422157	0.016808506	0.03413823	0.8966037
a17	0.007013103	0.028936652	0.0035198259	0.051411305	0.039401483	0.8697176
a31	0.0629556	0.21355225	0.016789721	0.10556617	0.06994982	0.53118646
a6	2.8478787e-05	0.00019604953	0.00015055612	0.060017824	0.09015248	0.8494546
a31	0.002379417	0.0062071094	0.00054220826	0.0048961253	0.02247892	0.96349627
a24	3.9858307e-05	0.00029755032	0.0002472581	0.10505662	0.15825082	0.7361079
a6	8.910491e-06	4.1392665e-05	1.0284119e-05	0.0016926614	0.016516756	0.98173
a31	0.0009500992	0.0025328705	0.00025477126	0.003608829	0.018021772	0.97463167
a46	0.00014898396	0.001004641	0.00057640864	0.10586254	0.14530236	0.74710506
a39	7.299764e-05	0.00018924614	2.3034703e-05	0.0005883602	0.0067114485	0.9924149
a31	0.00017389045	0.000560571	5.921987e-05	0.0031439262	0.015558979	0.98050344
a41	0.00014277568	0.00081410777	0.00035295708	0.04663695	0.12619957	0.8258536
a8	6.845768e-05	0.00018649963	2.251099e-05	0.00080472894	0.007737741	0.9911801
</S>	8.394167e-05	0.00021867224	4.1983505e-05	0.0016243693	0.013166531	0.9848645
