 	il	ladro	è	entrato	da	qui	</S>
a31	5.7134013e-08	1.5321361e-06	0.0058336807	0.894273	0.039060142	0.060250442	0.00058126193
a17	1.2614895e-07	8.2580146e-07	7.999387e-05	0.0018467923	0.019806022	0.97804946	0.000216706
a37	0.00012897208	0.00025826402	0.0018100216	0.0044841017	0.0015791883	0.98933035	0.0024090575
a35	1.706384e-05	3.6742047e-05	0.00043517462	0.0016842972	0.00073881395	0.9932888	0.0037991717
a18	0.00017550922	0.0003081517	0.0024150065	0.0066282935	0.0011035536	0.9785848	0.010784645
a31	0.0005667874	0.0009561372	0.0075279074	0.01942521	0.0020733525	0.9539628	0.015487859
a24	2.1095815e-05	0.00011139429	0.0066200313	0.076264285	0.014931907	0.8992435	0.0028078158
a31	0.0011872335	0.0015596874	0.01377709	0.04350624	0.007775553	0.859914	0.072280265
a16	1.2219867e-06	1.0002031e-05	0.002386246	0.06228737	0.024709439	0.91017836	0.00042733856
a31	4.51623e-05	5.8811802e-05	0.00047771886	0.0015485156	0.0011722472	0.9595442	0.03715332
a46	2.1201073e-07	1.8671158e-06	0.0011440068	0.036232106	0.030885924	0.93156815	0.0001678035
a31	2.670944e-06	3.074091e-06	3.416279e-05	0.00013270022	0.0005225377	0.9446901	0.054614693
a46	1.8010915e-07	1.3569374e-06	0.0010268845	0.026594685	0.027299142	0.94484204	0.00023578927
a31	2.4080273e-07	3.002299e-07	5.119159e-06	2.7001079e-05	0.00033859562	0.9119073	0.0877214
a35	3.1540398e-07	1.7631259e-06	0.0010235927	0.019247023	0.016903054	0.96232396	0.0005002799
a31	3.206887e-08	4.844883e-08	1.2990017e-06	9.514751e-06	0.00024914742	0.845521	0.15421894
a8	5.033451e-07	1.9428119e-06	0.00075819367	0.010539331	0.009196917	0.97839445	0.0011087686
a31	5.426811e-09	1.0332079e-08	3.7913367e-07	3.3888152e-06	0.0001855666	0.83655465	0.16325597
</S>	5.656448e-07	1.5157332e-06	0.00040216558	0.0047039357	0.0056794216	0.9870669	0.0021454762
