 	è	che	è	entrato	da	qui	</S>
a31	7.5644625e-06	3.2560347e-05	0.0073498194	0.22622253	0.05269686	0.6895308	0.024159834
a7	6.65268e-07	1.7590356e-06	4.4559958e-05	0.0007213635	0.006898226	0.9910245	0.0013089303
a18	2.6107085e-05	4.6921283e-05	0.0002971575	0.0013473239	0.0013536572	0.9922557	0.004673091
a31	0.00036165086	0.0005752251	0.0025266062	0.0070642014	0.001441178	0.9607799	0.027251188
a46	2.6070046e-08	8.2133276e-08	3.4155898e-06	0.00011943993	0.0019752325	0.9971999	0.0007019533
a31	0.0005971398	0.00078224647	0.0029726455	0.006659556	0.0015849897	0.94982743	0.037576083
a39	9.189523e-08	2.9339355e-07	1.6723998e-05	0.00055527873	0.0043474007	0.9944583	0.0006219467
a28	0.00011987942	0.00013560044	0.000553817	0.0015222512	0.00093231356	0.9357052	0.0610309
a31	2.0745092e-05	2.4363517e-05	0.00013094819	0.00034293922	0.0005911469	0.92551	0.07337981
</S>	7.381716e-06	1.963343e-05	0.0009197731	0.0146751525	0.008906917	0.97276604	0.00270504
