 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.00010788862	0.008771388	0.000398531	0.00096641266	0.32421672	0.35697326	0.30856577
a31	0.1949322	0.2768076	0.0027773986	0.0028405688	0.4282044	0.059025444	0.03541245
a17	2.6169064e-07	0.00015576307	1.3756843e-05	4.385868e-05	0.4853052	0.32283744	0.19164373
a31	0.0243021	0.096707895	0.0023669538	0.002951324	0.6851105	0.116086096	0.072475076
a14	9.062676e-08	5.8334223e-05	7.318603e-06	2.4764582e-05	0.46282977	0.33998102	0.1970988
a17	0.00014677084	0.0030298564	0.00014081624	0.00024362639	0.4153939	0.32287732	0.25816774
a31	0.0034278845	0.025584111	0.0010090652	0.0015683945	0.60848534	0.21922065	0.14070459
a11	1.6109304e-07	8.675203e-05	9.018473e-06	2.886283e-05	0.592215	0.27913418	0.128526
a35	0.00027422054	0.00352408	9.728036e-05	0.00012135243	0.17434052	0.4944427	0.3271999
a38	0.00179118	0.005721705	0.00011550266	0.00014047071	0.08388909	0.50141436	0.40692765
a31	0.005123284	0.008237147	0.00019898909	0.00022931598	0.09723454	0.48819306	0.40078363
a21	7.5696144e-06	0.0019206152	4.2773645e-05	6.5214874e-05	0.61651826	0.28542876	0.0960168
a31	0.00074144575	0.0011248977	3.0152694e-05	2.5384554e-05	0.016237417	0.5271015	0.45473912
a24	6.0069324e-06	0.0027813613	4.991897e-05	0.000101758684	0.8356109	0.11688279	0.044567168
a8	5.527336e-05	0.00089740334	6.192416e-06	7.5043513e-06	0.06706003	0.49056852	0.441405
a23	9.665748e-05	0.00031501587	1.4455843e-05	1.3106704e-05	0.013695472	0.48017472	0.5056906
a31	6.800808e-05	0.0005098738	2.766348e-05	2.2142924e-05	0.018353669	0.4567144	0.5243043
a8	7.646015e-05	0.017125037	7.963148e-05	0.00011371514	0.73722565	0.16482934	0.08055021
a23	5.2981986e-06	4.6211204e-05	2.6368534e-06	2.2290885e-06	0.0035142258	0.42504016	0.5713892
a31	3.5185685e-06	7.4870506e-05	3.9673864e-06	3.2524717e-06	0.005707425	0.4015244	0.59268254
a10	0.00012482601	0.019538084	8.7743945e-05	0.00014480899	0.6849889	0.19084448	0.104271054
a37	1.0264341e-06	1.6462367e-05	7.820765e-07	6.2862114e-07	0.0014302105	0.38098148	0.61756945
a46	1.0814359e-06	4.28937e-05	1.1642703e-06	8.869423e-07	0.0027299877	0.37637386	0.62085015
a8	3.4059608e-06	0.00012762139	4.168103e-06	3.0170709e-06	0.0047945324	0.35097745	0.6440898
a31	5.7035763e-06	0.0002617948	8.554214e-06	5.9313074e-06	0.0068843137	0.3312813	0.6615524
a20	0.00024947102	0.021682428	9.859649e-05	0.00015672068	0.45874593	0.30585298	0.21321395
a8	3.2979514e-07	1.1973164e-05	7.079803e-07	5.419397e-07	0.00082067226	0.2904929	0.7086728
a13	5.857415e-07	3.8057537e-05	1.5305641e-06	1.2816496e-06	0.0022840153	0.2974134	0.70026106
a18	1.9243178e-06	0.00016910452	3.87258e-06	3.1450752e-06	0.007080693	0.3361416	0.65659964
</S>	4.8682905e-06	0.00035817258	9.1519805e-06	6.5210065e-06	0.009276837	0.33280033	0.6575441
