 	voglio	che	Maria	venga	domani	</S>
a20	1.2993938e-07	6.6236857e-06	0.01523697	0.108123146	0.8754084	0.001224694
a21	0.0006222519	0.0025456876	0.013176246	0.012999757	0.97010934	0.0005468112
a31	0.00018739077	0.00088649685	0.0064647966	0.011443859	0.9807294	0.00028808857
a37	4.1266685e-11	7.6239004e-10	4.3690062e-07	0.00063436077	0.9993549	1.0219445e-05
a31	1.3231098e-05	4.394726e-05	0.0002438379	0.0006496133	0.9985039	0.0005455302
a35	7.116564e-12	1.0575801e-10	6.4553674e-08	0.00029166468	0.9997008	7.517681e-06
a31	7.42873e-06	1.9620125e-05	7.089946e-05	0.00016808514	0.99752945	0.0022045274
a20	6.319947e-12	7.730807e-11	3.9661405e-08	0.00020002628	0.99979347	6.4301285e-06
a31	3.7880484e-06	8.639159e-06	2.3938164e-05	4.9565893e-05	0.99046046	0.009453536
a18	1.3081354e-11	1.3798866e-10	5.5038306e-08	0.00015948822	0.9998324	8.017563e-06
a31	1.3554941e-06	2.845051e-06	6.942734e-06	1.46118455e-05	0.96648115	0.03349304
a3	4.4052227e-11	4.439454e-10	1.4433012e-07	0.00016837163	0.99981767	1.37888055e-05
a13	2.830544e-07	6.4578046e-07	1.9295244e-06	6.116976e-06	0.93742675	0.06256437
a37	2.9018636e-08	8.616202e-08	4.9163003e-07	3.954039e-06	0.967486	0.032509312
a46	7.421564e-08	1.9659103e-07	9.228331e-07	4.961228e-06	0.8299874	0.17000645
a31	9.323085e-08	2.6173535e-07	1.7116857e-06	9.414568e-06	0.74313724	0.25685123
a18	1.1587043e-07	8.1791876e-07	4.74932e-05	0.0002739284	0.9974165	0.00226112
a46	1.6487903e-08	4.31606e-08	3.7642639e-07	3.859336e-06	0.44723	0.55276567
</S>	7.60734e-09	2.4107559e-08	3.6701647e-07	4.435801e-06	0.66784364	0.33215156
