 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	4.0901416e-09	4.9816506e-09	3.845289e-08	7.2206063e-09	1.9149131e-09	9.251335e-10	5.722133e-09	8.64799e-08	0.001110942	0.049438916	0.949323	0.00012713937
a3	4.51014e-05	2.6624397e-05	9.680703e-05	3.506687e-05	6.1637043e-06	5.5565497e-06	1.6341111e-05	4.0727267e-05	0.0006477468	0.0076168966	0.9913679	9.504024e-05
a31	8.457273e-07	3.7493717e-07	1.4352813e-06	6.9288086e-07	8.9599915e-08	4.6553033e-08	1.7261021e-07	8.259769e-07	6.950603e-05	0.0014771193	0.99843293	1.5901463e-05
a7	5.654467e-12	1.9123115e-12	7.031047e-12	5.084162e-12	7.9248706e-13	1.0369088e-13	5.410408e-13	7.891585e-12	5.400112e-08	0.0075423513	0.99245596	1.662615e-06
a20	2.1284743e-07	6.7301514e-08	1.953332e-07	1.0699447e-07	1.51226e-08	1.06509805e-08	2.9339894e-08	8.574975e-08	2.2082002e-06	0.00017542022	0.9997776	4.4112483e-05
a24	2.77941e-07	8.7588894e-08	2.6251433e-07	1.4378851e-07	2.0808036e-08	1.5547771e-08	4.191642e-08	1.1944738e-07	3.6325177e-06	0.00023513498	0.99970883	5.1406787e-05
a31	5.567937e-07	1.8073119e-07	7.1190277e-07	1.9391418e-07	1.7299394e-08	6.2875756e-08	1.1244361e-07	1.2372763e-07	7.42014e-07	3.3395565e-05	0.9993007	0.0006631546
a20	3.599541e-10	8.7653225e-11	2.7253233e-10	1.9825883e-10	1.7641605e-11	5.949458e-12	2.3571485e-11	1.8712751e-10	1.0464534e-07	0.0006789515	0.9993175	3.495546e-06
a31	3.044827e-07	9.2833034e-08	3.122469e-07	1.19105884e-07	1.3771186e-08	2.5100883e-08	5.5387055e-08	8.926303e-08	7.4668986e-07	6.3960055e-05	0.99959725	0.00033711913
a28	1.2581165e-10	2.210055e-11	7.136173e-11	6.081232e-11	5.4418805e-12	1.7445823e-12	6.838874e-12	5.7068423e-11	1.0592843e-07	0.0041540987	0.9958419	3.907838e-06
a31	1.5394518e-07	4.5928054e-08	1.5197676e-07	5.6357838e-08	7.8422575e-09	1.5219106e-08	3.0569076e-08	4.1917474e-08	3.2801475e-07	6.616968e-05	0.99924976	0.0006832244
a3	1.2808772e-10	1.695831e-11	5.6979255e-11	5.7459565e-11	4.7129987e-12	1.5899188e-12	6.123855e-12	5.4128996e-11	2.5443825e-07	0.013877948	0.9861157	6.1682204e-06
a31	3.374137e-08	8.455227e-09	2.9675785e-08	1.1127507e-08	1.4553441e-09	3.1181193e-09	5.87322e-09	7.423058e-09	8.073903e-08	5.5649136e-05	0.99896	0.0009841757
a35	2.3860294e-10	2.559825e-11	8.7904115e-11	9.625988e-11	7.0262047e-12	2.7013361e-12	1.0042906e-11	8.733207e-11	5.116275e-07	0.01679935	0.9831896	1.0494838e-05
a31	2.6692438e-08	7.942559e-09	2.7047909e-08	8.711572e-09	1.5491942e-09	5.0043143e-09	7.3000908e-09	5.736818e-09	3.392503e-08	4.239273e-05	0.99558014	0.0043773116
a20	4.4399126e-10	4.2595465e-11	1.455599e-10	1.7363451e-10	1.2429227e-11	5.393161e-12	1.8518753e-11	1.4846903e-10	8.690536e-07	0.015119081	0.9848562	2.3832245e-05
a0	7.126033e-09	2.1501452e-09	7.712371e-09	2.348778e-09	4.3768583e-10	1.859575e-09	2.3048956e-09	1.4450184e-09	9.556971e-09	3.733132e-05	0.9895029	0.010459729
a31	2.4567298e-10	6.041596e-11	2.5932012e-10	8.523478e-11	1.408936e-11	5.1742884e-11	6.444126e-11	4.932493e-11	1.6349478e-09	8.504456e-05	0.99679524	0.0031196584
a38	5.877267e-09	5.7184407e-10	2.0518482e-09	2.007826e-09	1.52581e-10	1.07690676e-10	3.034916e-10	1.5588305e-09	3.5602943e-06	0.014813321	0.9850574	0.00012578905
a8	5.425061e-10	1.4745853e-10	5.3821547e-10	1.9626956e-10	3.3910447e-11	1.4956027e-10	1.6574182e-10	1.1783494e-10	2.0915243e-09	5.5115164e-05	0.9738622	0.026082762
a31	3.7442292e-11	9.686608e-12	3.366583e-11	1.5630136e-11	2.7896953e-12	8.609846e-12	1.0111631e-11	9.62706e-12	4.4942686e-10	5.302793e-05	0.9897517	0.010195277
a46	1.1233556e-08	1.3024537e-09	4.574251e-09	3.488227e-09	3.2845374e-10	4.04801e-10	8.6315965e-10	2.5248075e-09	2.0618288e-06	0.00800987	0.99149996	0.00048815596
a31	1.0652079e-10	2.7743282e-11	9.0499636e-11	4.358284e-11	7.7492604e-12	2.579756e-11	2.9012667e-11	2.5775328e-11	8.493554e-10	6.500914e-05	0.95007324	0.049861733
</S>	1.6530569e-08	1.8829263e-09	6.390143e-09	4.784417e-09	4.394271e-10	6.626305e-10	1.2997973e-09	3.359209e-09	1.8610084e-06	0.005518202	0.9935702	0.0009097609
