 	ho	messo	uno	specchio	sul	muro	</S>
a8	7.946807e-07	9.755439e-06	2.4263914e-05	0.00035205914	0.013632635	0.92357415	0.06240627
a31	0.023131149	0.08167681	0.08752185	0.05538619	0.025905073	0.68887794	0.037501007
a17	3.7025374e-10	3.084708e-09	9.839017e-09	6.346377e-07	0.0011293293	0.99092484	0.007945176
a11	0.00043915288	0.0014539522	0.0018244109	0.0032656542	0.0073536807	0.9517423	0.033920936
a31	2.0797082e-05	8.218679e-05	0.00011934864	0.0003395536	0.0018771944	0.9627128	0.034848116
a20	2.2442948e-10	1.3836414e-09	3.718337e-09	1.7370152e-07	0.000314509	0.9944395	0.0052458276
a31	6.9912996e-05	0.00018971889	0.0001913488	0.00021735164	0.0005286077	0.8291874	0.16961567
a37	5.5241554e-11	3.0114577e-10	8.463242e-10	6.195284e-08	0.0003197065	0.9945057	0.0051745945
a24	6.203138e-06	1.5708756e-05	1.4577995e-05	1.4678704e-05	5.8746573e-05	0.62016636	0.3797237
a28	2.641466e-07	1.0044063e-06	1.0387057e-06	1.9088277e-06	3.490801e-05	0.82502824	0.17493264
a31	3.2886754e-05	9.53794e-05	6.615615e-05	3.1998406e-05	8.0891725e-05	0.47065994	0.52903277
a24	6.1389656e-08	3.7533314e-07	7.8451245e-07	1.2677581e-05	0.0010484591	0.9814061	0.017531456
a35	2.5540345e-07	1.0821338e-06	1.0856857e-06	2.1490466e-06	5.4567034e-05	0.8321345	0.16780636
a31	1.2381435e-06	3.6317283e-06	2.409706e-06	1.9076929e-06	1.5086064e-05	0.2142453	0.7857304
a20	6.27842e-07	3.4263762e-06	6.5542667e-06	5.9210746e-05	0.0015231187	0.94610757	0.0522995
</S>	3.0377763e-08	8.7190976e-08	7.037169e-08	1.1753569e-07	3.3105925e-06	0.11444072	0.8855556
