 	il	morto	vuole	pianto	</S>
a31	0.0014880092	0.015071167	0.64826316	0.33354473	0.0016328727
a28	9.248918e-06	2.8467408e-05	0.004372483	0.9945754	0.0010144532
a17	9.613837e-05	7.443841e-05	0.0025602814	0.99618065	0.0010884719
a31	0.00018172909	0.00012507592	0.0040002293	0.9944799	0.0012130018
a20	8.9921633e-07	1.1143302e-06	0.00030421402	0.99825364	0.0014401698
a0	0.000101524834	4.094494e-05	0.0010324668	0.9925289	0.0062962295
a31	0.00033238833	7.73007e-05	0.0019896836	0.99213773	0.005462904
a13	3.4940929e-06	1.1331203e-06	0.00018164184	0.9977368	0.0020769073
a6	0.00067148067	9.313694e-05	0.0017158604	0.9806528	0.016866717
a31	0.0012850494	0.00017470829	0.0028785812	0.9594247	0.03623698
a46	1.3371759e-05	2.097878e-06	0.0004630483	0.9981371	0.0013843132
a37	0.0015544476	0.00016492033	0.002603103	0.90610266	0.08957489
a31	0.0015609611	0.000110237255	0.0019389273	0.8984614	0.097928524
a46	4.650954e-05	3.3038991e-06	0.00091129635	0.997297	0.0017419419
a31	0.0006520668	7.644396e-05	0.001217695	0.7044202	0.2936336
a46	3.873221e-05	3.6508643e-06	0.001907956	0.99625456	0.0017950495
a8	0.00024674204	3.16856e-05	0.000639984	0.5784071	0.42067444
a31	0.00013956305	2.844661e-05	0.0005684582	0.6425594	0.35670412
a8	5.873159e-05	6.2049935e-06	0.0027941838	0.9927972	0.004343704
</S>	0.0001035601	2.0563346e-05	0.00040360665	0.50358856	0.49588367
