 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	2.0767856e-09	6.483711e-09	4.8405577e-09	1.8965201e-08	2.0551525e-07	0.0025407572	0.98718774	0.010096733	9.3585986e-05	8.092738e-05
a28	1.8073321e-07	4.7652657e-07	3.2810215e-07	8.634231e-07	3.7457314e-06	0.0005889115	0.036715772	0.9590751	0.0024302881	0.0011842713
a31	0.00044471934	0.0009948661	0.00070915406	0.0013491897	0.0020956518	0.01898099	0.07108218	0.66478956	0.18939221	0.05016145
a17	4.2043666e-10	1.2508828e-09	7.4711004e-10	2.2209623e-09	1.2262471e-08	1.42986855e-05	0.004251893	0.98805004	0.0058846064	0.0017992387
a31	0.00035566764	0.0008197967	0.0005900116	0.001106382	0.0015518747	0.012546149	0.04196158	0.35928294	0.4609842	0.12080137
a20	6.2193733e-10	1.9362663e-09	1.179721e-09	3.5827659e-09	1.8331999e-08	2.0756077e-05	0.0052045044	0.9854916	0.0073779817	0.0019051989
a31	0.00015291858	0.00038120826	0.00026390608	0.00047906744	0.00053143717	0.0040602516	0.01520157	0.15028659	0.58835226	0.24029073
a20	1.0274773e-09	3.394142e-09	2.099811e-09	6.6126216e-09	3.264801e-08	3.8729326e-05	0.007846078	0.9818112	0.008276317	0.0020275847
a35	6.818299e-05	0.00017824353	0.00012349784	0.00022146241	0.0002131366	0.00168277	0.006389953	0.0854254	0.6102985	0.2953989
a36	1.0442059e-05	3.0907773e-05	2.0951175e-05	4.4924596e-05	5.7154528e-05	0.0010965781	0.00846042	0.31340218	0.48787895	0.18899745
a31	7.113413e-05	0.00022634085	0.00015007867	0.00029629818	0.00023337486	0.0019903993	0.008106676	0.177065	0.5398779	0.2719828
a20	1.5192532e-08	5.059007e-08	3.3825376e-08	1.0833177e-07	5.0050795e-07	0.00035264087	0.030502288	0.9490794	0.016888652	0.0031763916
a17	1.8532797e-05	5.5619734e-05	3.9790557e-05	7.026402e-05	4.589519e-05	0.00038116093	0.001304419	0.037755113	0.6649001	0.2954291
a28	5.8882533e-06	2.1370906e-05	1.5335845e-05	3.219699e-05	2.410505e-05	0.00034106756	0.0013565851	0.1254597	0.6967356	0.1760081
a31	1.5986088e-05	6.340524e-05	4.455397e-05	9.783844e-05	7.7544195e-05	0.0011325725	0.0039706756	0.16913097	0.6751275	0.15033889
a24	1.3134814e-06	4.5117936e-06	3.3806825e-06	1.1150695e-05	3.6328816e-05	0.013085125	0.23543563	0.62747055	0.116412595	0.007539436
a31	2.920579e-06	1.2212527e-05	8.437431e-06	1.9536921e-05	1.5741638e-05	0.00044365693	0.0030854426	0.11252175	0.72679496	0.15709531
a15	2.9499415e-07	1.2154574e-06	9.183482e-07	3.7310763e-06	1.4003224e-05	0.013657744	0.21343972	0.74239445	0.028285217	0.0022027383
a31	2.4428958e-08	8.424106e-08	6.388596e-08	1.1887656e-07	1.1059516e-07	4.441445e-06	4.3304713e-05	0.021992086	0.7719945	0.20596527
a46	3.234287e-07	1.3421943e-06	1.0343502e-06	3.88978e-06	8.456766e-06	0.0050864704	0.06557212	0.8960858	0.030514732	0.002725874
a41	3.5942493e-09	1.1557057e-08	9.044097e-09	1.7009967e-08	1.8641288e-08	1.2293862e-06	1.8375375e-05	0.021492228	0.75335586	0.22513218
</S>	3.4530432e-09	1.2303806e-08	9.453487e-09	2.0879877e-08	2.5826226e-08	6.3387474e-06	0.00013964476	0.10838307	0.7553774	0.13609348
