 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	1.1155802e-07	4.165414e-07	5.489942e-07	7.2492054e-07	2.009952e-06	0.00066840544	0.88086855	0.11234801	0.006111291
a8	1.7717189e-06	4.9436208e-06	4.5392826e-06	4.9983187e-06	1.5514881e-05	0.0006375847	0.35863298	0.6369837	0.0037139573
a31	0.0002491737	0.0004586215	0.00046495514	0.00036841872	0.00018248166	0.0001739881	0.0027533972	0.95675904	0.038589936
a10	1.4976399e-09	4.7834066e-09	3.9122576e-09	3.9588346e-09	6.7026335e-08	6.825573e-05	0.39490974	0.60412955	0.00089236366
a39	6.1891704e-05	0.00011965922	0.00011024628	8.560373e-05	6.490538e-05	9.87287e-05	0.0013430048	0.9353564	0.062759556
a31	5.3652743e-06	1.1361514e-05	1.0125958e-05	7.648418e-06	6.75534e-06	2.6136828e-05	0.0020301305	0.9572051	0.040697377
a20	1.05232605e-08	3.4597495e-08	2.3294254e-08	2.3037671e-08	2.7731724e-07	0.00015277037	0.20514183	0.79278463	0.0019203904
a31	7.3237265e-05	0.00013454525	0.00011944708	8.4190404e-05	3.8542013e-05	4.3605196e-05	0.0005456761	0.8405692	0.15839161
a8	6.746263e-09	2.2797298e-08	1.455922e-08	1.5041303e-08	2.2808011e-07	0.00016343259	0.1748681	0.8229531	0.0020150144
a31	2.5236419e-05	4.8126418e-05	4.1826195e-05	3.2306853e-05	1.6463282e-05	2.00432e-05	0.00035869877	0.852973	0.1464843
a17	6.1790844e-09	2.1266963e-08	1.3515398e-08	1.5097745e-08	2.5896534e-07	0.0002132678	0.1812553	0.81644404	0.0020871833
a37	1.3018978e-05	2.501159e-05	2.1733658e-05	1.6222448e-05	7.4996565e-06	1.1255066e-05	0.00027103996	0.81171995	0.18791418
a23	1.0114858e-06	2.263721e-06	1.9283927e-06	1.5600046e-06	1.2798835e-06	6.250102e-06	0.0006756696	0.91854054	0.08076952
a31	1.3836925e-05	2.5542056e-05	2.414015e-05	1.6395847e-05	4.3853192e-06	6.5918002e-06	0.00029263302	0.8242531	0.17536348
a42	2.9104372e-08	1.09779066e-07	6.463741e-08	8.373259e-08	1.2995072e-06	0.00081377605	0.21252929	0.783806	0.0028492943
a31	4.8383126e-06	8.9762e-06	8.191283e-06	5.3308304e-06	1.765059e-06	4.678442e-06	0.00024041666	0.7895317	0.210194
a20	5.0829982e-08	2.2000505e-07	1.21087e-07	1.8595955e-07	3.0452377e-06	0.00197298	0.22008264	0.77490187	0.0030388553
a31	1.4315751e-06	2.5163463e-06	2.3462242e-06	1.4119448e-06	4.829754e-07	1.9176098e-06	0.00014832533	0.6613496	0.338492
a17	6.280924e-08	2.7607857e-07	1.4696315e-07	2.2925006e-07	3.4120637e-06	0.0021068894	0.16885394	0.8247225	0.0043125395
a31	1.5125853e-07	2.657702e-07	2.571986e-07	1.4958516e-07	7.68529e-08	7.8307164e-07	0.0001282044	0.6825275	0.31734264
a20	8.780124e-08	3.8794664e-07	2.0791404e-07	3.223462e-07	3.2298396e-06	0.0016206036	0.10311478	0.88859236	0.006667949
a31	3.637869e-08	6.517829e-08	6.112537e-08	3.687821e-08	2.743882e-08	5.458696e-07	0.00012469487	0.5996664	0.40020806
a46	1.1882431e-07	5.1242864e-07	2.738622e-07	4.0299196e-07	2.8249424e-06	0.0011588524	0.062037595	0.92657983	0.010219582
a8	4.8072533e-09	8.98574e-09	8.103692e-09	5.3005e-09	6.600821e-09	3.5323598e-07	0.00012553675	0.562115	0.43775904
a31	2.9796365e-10	6.8804296e-10	5.629939e-10	4.7922954e-10	1.4286538e-09	1.8491981e-07	0.00014265782	0.7702386	0.2296186
a18	1.1356455e-07	4.1599574e-07	2.5390125e-07	2.8473664e-07	8.1620084e-07	0.00031219953	0.02393095	0.95852333	0.017231664
a31	9.435521e-10	2.0419502e-09	1.6257596e-09	1.3109698e-09	3.2610794e-09	4.3338918e-07	0.00018477725	0.5476396	0.45217514
a20	1.3813916e-07	4.799212e-07	2.9739678e-07	3.1638226e-07	7.465745e-07	0.00025561734	0.01748405	0.9589089	0.023349468
a31	3.657259e-10	8.124639e-10	6.148224e-10	5.4514104e-10	1.7679457e-09	3.685436e-07	0.00017063091	0.48708752	0.5127415
</S>	1.225061e-07	3.8986005e-07	2.5723e-07	2.49006e-07	4.549423e-07	0.0001545252	0.012536714	0.9573575	0.029949788
