 	avete	fatto	già	le	verdure	</S>
a6	2.5607407e-05	2.8594914e-06	0.0056794835	0.16258974	0.6603353	0.17136693
a46	0.03943044	0.0016284683	0.10332541	0.08070473	0.6747256	0.10018535
a21	0.018976647	0.00089010975	0.073777035	0.1020136	0.7006272	0.1037154
a20	0.026985181	0.0011922887	0.09263766	0.101923116	0.671046	0.10621573
a24	0.017165242	0.00082880096	0.059934933	0.078776345	0.7302187	0.11307597
a31	0.0003394084	1.721377e-05	0.0005181447	0.0037468257	0.7836622	0.21171619
a14	9.0975096e-05	1.4250019e-05	0.00059945753	0.008022712	0.9505212	0.04075143
a41	0.00043046355	1.4718973e-05	0.0007185783	0.002122032	0.8499113	0.14680295
a37	0.0007884175	2.9491974e-05	0.0013745538	0.004314772	0.8504222	0.14307053
a31	0.00096784125	3.5858808e-05	0.0018103895	0.0062046424	0.84505504	0.1459262
a6	0.00028556865	2.6136851e-05	0.0012746579	0.00585629	0.94225174	0.050305568
a46	2.6636802e-05	7.582114e-07	4.169314e-05	0.0009609156	0.8305134	0.16845658
a31	5.289252e-05	1.8267949e-06	9.584414e-05	0.0016123247	0.83509105	0.16314615
a17	2.8057184e-05	1.0702273e-06	0.00015321515	0.008363358	0.96154034	0.029913932
a20	7.711955e-06	2.1029766e-07	1.1997151e-05	0.0004898106	0.8354776	0.1640126
a31	1.6063324e-05	4.8929644e-07	2.8844772e-05	0.00089880207	0.8244318	0.17462404
a17	1.6185735e-05	3.8819078e-07	0.00011265609	0.031974018	0.9429094	0.024987334
a20	2.827974e-06	8.25082e-08	4.0902605e-06	0.00027644658	0.7994222	0.20029439
a31	4.4137823e-06	1.1918679e-07	8.145005e-06	0.000540291	0.81082124	0.18862578
a20	1.6779612e-05	2.846167e-07	0.00013233036	0.071545154	0.9017162	0.02658927
a17	1.2752315e-06	3.555133e-08	1.6641231e-06	0.00015316768	0.7360485	0.26379532
a31	1.133698e-06	2.987355e-08	2.3503742e-06	0.00036826188	0.8000615	0.19956678
a23	1.9165263e-05	2.2767082e-07	0.00014306961	0.08369251	0.8836324	0.032512683
a31	1.8204587e-07	7.806385e-09	2.9678168e-07	9.2519855e-05	0.70501155	0.2948954
a8	1.4383434e-05	1.6400944e-07	9.8512246e-05	0.07598148	0.8847011	0.039204344
a31	2.913418e-08	1.5186561e-09	5.5119862e-08	6.2369974e-05	0.7100447	0.28989282
a28	1.1276847e-05	1.0281933e-07	6.120941e-05	0.04821005	0.90119636	0.050521012
a21	1.29804665e-08	5.818379e-10	2.4262874e-08	4.8298738e-05	0.67447585	0.3254758
a31	6.5084373e-09	2.8762973e-10	1.7309583e-08	6.516282e-05	0.73295224	0.26698261
</S>	9.199137e-06	6.821265e-08	3.7729264e-05	0.026236726	0.90743417	0.066282175
