 	le	melanzane	vogliono	girate	</S>
a20	1.9203906e-06	0.0035110598	0.9228735	0.030769894	0.042843655
a31	0.028863633	0.06350607	0.1367026	0.34998503	0.42094266
a39	3.3288432e-09	1.4705774e-05	0.9496986	0.024382247	0.025904514
a41	0.00032068262	0.0015815502	0.01381237	0.19256705	0.7917184
a18	0.000112868474	0.00095615996	0.03459634	0.18685454	0.7774801
a28	0.0007087167	0.0011871465	0.011343551	0.20504355	0.781717
a13	0.0012091257	0.0016022738	0.010045451	0.23580967	0.7513335
a14	0.0018310735	0.001866736	0.009354229	0.28025648	0.7066915
a39	0.0073109516	0.006528406	0.020480445	0.33819455	0.62748563
a31	0.0034706425	0.0033216213	0.021965977	0.3536028	0.61763895
a6	0.0025083283	0.026054204	0.07673923	0.36988783	0.5248104
a20	5.0036844e-05	6.827366e-05	0.0036071858	0.33342937	0.6628452
a31	0.00023165351	0.00030924196	0.009976948	0.36092705	0.6285551
a46	0.00015853647	0.0038668653	0.056505013	0.5441938	0.39527577
a18	3.0115918e-06	8.231213e-06	0.0016168536	0.3342381	0.6641338
a24	1.3012548e-05	3.8630726e-05	0.004269062	0.32935002	0.66632926
a31	0.0007381074	0.0007462018	0.007459087	0.18458086	0.8064758
a17	3.107542e-05	0.001855439	0.038848206	0.5111163	0.44814888
a11	6.449866e-07	4.050631e-06	0.0016521399	0.29461864	0.7037245
a20	7.6091815e-06	5.1429448e-05	0.009595847	0.33235288	0.6579923
a24	4.785146e-06	4.648073e-05	0.012645098	0.3817456	0.60555804
a31	0.00050427485	0.00066241354	0.0092395535	0.1951927	0.79440105
a37	2.9953399e-05	0.001234144	0.036056403	0.4252391	0.5374404
a31	7.0840804e-07	1.3265163e-05	0.0068932534	0.28724378	0.70584893
a20	8.900475e-06	0.0008664209	0.023262747	0.48268634	0.4931756
a31	6.2666835e-08	2.580886e-06	0.003656123	0.23697999	0.75936127
</S>	1.7396327e-05	0.0007677841	0.026101511	0.51834255	0.45477074
