 	voglio	che	Maria	venga	domani	</S>
a31	1.2993938e-07	6.6236857e-06	0.01523697	0.108123146	0.8754084	0.001224694
a35	1.5768377e-08	1.4985795e-07	1.44017795e-05	0.0018460007	0.9981213	1.8036799e-05
a31	2.7608314e-05	7.5350246e-05	0.00025309878	0.0004756681	0.99747026	0.0016979493
a37	1.4931245e-11	1.9648862e-10	1.01128975e-07	0.00038122336	0.9996125	6.247756e-06
a31	5.223139e-06	1.4454939e-05	5.7970432e-05	0.00012656269	0.996693	0.003102703
a11	1.845542e-11	2.0869825e-10	8.635244e-08	0.00024164146	0.99975103	7.2194084e-06
a31	4.1262805e-07	1.2007915e-06	6.9781627e-06	3.4823297e-05	0.99794275	0.0020137937
a20	4.1638918e-11	4.3398432e-10	1.4807576e-07	0.00022490136	0.99976665	8.357732e-06
a13	3.055038e-06	6.691616e-06	1.657847e-05	2.6615493e-05	0.97060823	0.029338697
a20	3.0540964e-08	1.1113993e-07	1.0520477e-06	1.044085e-05	0.9973316	0.0026567455
a31	8.28143e-07	2.021849e-06	5.600833e-06	1.3238389e-05	0.9575265	0.042451844
a18	7.586524e-10	7.691491e-09	1.7373904e-06	0.00030164485	0.99966824	2.8325116e-05
a31	8.2919524e-07	1.5551904e-06	3.2641385e-06	8.359764e-06	0.74678874	0.2531973
a36	7.466125e-09	7.324067e-08	1.1088116e-05	0.0004984578	0.9993525	0.00013782163
a31	5.4187673e-08	1.0958432e-07	4.26076e-07	3.260559e-06	0.50058454	0.49941155
a20	6.270401e-08	4.9326076e-07	3.619793e-05	0.0005735231	0.99849474	0.000894927
a31	3.8104218e-09	9.4099155e-09	8.119335e-08	1.5243447e-06	0.34781313	0.65218526
a20	1.9383668e-07	1.1521836e-06	4.289989e-05	0.0004541406	0.99565816	0.0038435233
a31	1.2244356e-09	3.3597483e-09	4.560862e-08	1.2881222e-06	0.29982027	0.70017844
</S>	2.6618932e-07	1.3606652e-06	3.7101516e-05	0.00037952207	0.99232495	0.0072567295
