 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	8.826052e-08	8.201318e-06	1.310797e-07	5.3459985e-07	4.4640234e-07	6.643233e-08	0.0014234553	0.97114885	0.025913792	0.0015044766
a41	4.0749705e-06	9.891957e-05	6.968844e-06	1.2869171e-05	1.4425204e-05	1.725981e-06	0.000561473	0.83620834	0.15999208	0.0030991463
a31	0.0003509254	0.00127143	0.0002766477	0.0002512438	0.00015249306	4.559443e-05	0.00176911	0.037566032	0.9144137	0.043902844
a20	1.3310228e-08	1.5351527e-06	5.6801003e-08	1.3283224e-07	1.9637456e-07	1.2160547e-08	6.7129236e-06	0.44448158	0.55287963	0.0026301441
a31	0.00042951453	0.0011695552	0.0002839294	0.00023598701	0.0001297543	3.540313e-05	0.0012047952	0.014550993	0.914751	0.06720907
a37	1.6537356e-08	2.0036784e-06	8.1329425e-08	1.8762088e-07	2.8282398e-07	1.45644385e-08	6.662788e-06	0.40178487	0.59555334	0.0026525653
a16	0.00015531463	0.0005465389	0.00011920772	0.0001040511	5.593492e-05	1.1567397e-05	0.0004768586	0.0084905	0.91829336	0.07174673
a35	3.6799807e-05	0.00017836009	2.8655482e-05	2.9716819e-05	1.468643e-05	2.2050233e-06	0.00018830317	0.017817987	0.9280261	0.05367709
a24	0.00029000067	0.0009674929	0.0001826942	0.00017342017	8.044446e-05	1.8080122e-05	0.0012456257	0.026711924	0.90705895	0.063271455
a31	3.9138038e-05	0.00019932617	2.4831004e-05	2.5815727e-05	1.023948e-05	6.3270164e-07	0.00011223127	0.010521286	0.900963	0.088103406
a39	4.910705e-07	5.9413644e-05	2.457311e-06	5.0703898e-06	5.6748477e-06	2.0611067e-07	0.00012808369	0.75448763	0.24326879	0.0020421573
a31	0.00018950456	0.0005025863	0.00010597629	8.8330504e-05	3.917389e-05	5.9165895e-06	0.00036028842	0.0036516206	0.86592066	0.129136
a20	1.6131536e-07	3.5227527e-05	1.2570558e-06	2.9692471e-06	3.9946367e-06	9.0393115e-08	5.8537746e-05	0.72346544	0.27451614	0.0019160896
a31	6.0995204e-05	0.00014634695	3.3863416e-05	2.7889257e-05	1.3916829e-05	1.6247836e-06	7.512118e-05	0.0008734169	0.8179305	0.18083636
a3	1.1554678e-07	2.997013e-05	1.0631201e-06	2.679784e-06	4.0079817e-06	7.725403e-08	4.4538785e-05	0.6780527	0.3195738	0.002291047
a20	1.5944617e-05	6.035143e-05	1.1055907e-05	1.0110727e-05	4.9638975e-06	3.953096e-07	2.6987045e-05	0.000750393	0.83714515	0.16197468
a31	8.807064e-06	4.150871e-05	6.44e-06	6.685061e-06	3.2141877e-06	2.3435203e-07	2.1813621e-05	0.0010144673	0.8744309	0.12446588
a37	3.7172367e-07	9.1768256e-05	3.1865438e-06	7.701753e-06	1.0654826e-05	1.6080544e-07	0.000103867234	0.7237154	0.2729351	0.0031317116
a31	4.6811015e-06	1.7318253e-05	3.1651873e-06	3.0131855e-06	1.7477508e-06	9.9241056e-08	5.4213297e-06	0.00020689424	0.75354874	0.24620886
a20	4.4133333e-07	0.00013542938	4.5115708e-06	1.1339967e-05	1.5618933e-05	1.9586084e-07	0.00012586465	0.6139152	0.38035777	0.0054336265
a28	6.5632696e-07	2.8428854e-06	5.074411e-07	5.3807463e-07	3.8944276e-07	1.7513855e-08	7.2110845e-07	5.6049234e-05	0.6769358	0.32300243
a31	2.80867e-07	3.3929678e-06	3.336759e-07	4.6701632e-07	2.9656783e-07	7.4936946e-09	8.8279114e-07	0.00025425246	0.8329947	0.16674544
a20	2.3346945e-06	0.0005689699	1.7797729e-05	3.9828486e-05	4.5445497e-05	4.5064576e-07	0.00035631988	0.5012257	0.48344892	0.0142942155
a31	8.063468e-08	7.02941e-07	1.059653e-07	1.3978605e-07	1.32491e-07	3.9539074e-09	1.4442841e-07	3.208422e-05	0.6237539	0.37621272
a33	2.4769997e-06	0.00046918087	1.6183583e-05	3.4328838e-05	3.3749435e-05	4.1360568e-07	0.00028028857	0.22375847	0.7437594	0.03164541
</S>	3.4491638e-09	5.5401348e-08	7.478576e-09	1.1727385e-08	1.4745646e-08	4.1732712e-10	1.1066435e-08	7.174139e-06	0.6108787	0.389114
