 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	4.653977e-06	3.1212476e-06	6.873716e-07	6.2086707e-07	5.571917e-05	0.38643453	0.5135897	0.05622938	0.04368167
a29	3.121137e-05	1.706892e-05	4.5730208e-06	4.6487403e-06	0.00010292462	0.07090618	0.88858515	0.03369288	0.0066554737
a31	0.0053188633	0.0033738874	0.0012006601	0.001205022	0.008862416	0.14914498	0.29564232	0.40593687	0.12931488
a20	1.7500517e-07	8.239191e-08	1.9165345e-08	2.0689503e-08	8.406604e-07	0.009185538	0.9158632	0.06687833	0.008071838
a31	0.0046993056	0.003211887	0.0013368578	0.0013334465	0.007948432	0.09079286	0.115730256	0.55768156	0.21726532
a28	1.5258905e-07	7.344218e-08	1.8708915e-08	2.1140217e-08	8.6721974e-07	0.010627832	0.9168066	0.0667017	0.005862762
a3	0.001769522	0.0012234623	0.00053322205	0.00054900814	0.0035979724	0.0646245	0.09680832	0.60411376	0.22678024
a35	0.00027187561	0.00017106376	5.9406062e-05	6.068257e-05	0.00068792043	0.053342544	0.19150038	0.5353692	0.21853696
a31	0.0027620462	0.001967364	0.0008020955	0.00082480896	0.006400037	0.08476873	0.10788755	0.5097956	0.2847918
a20	2.3203877e-06	1.0509037e-06	3.0171213e-07	3.6853902e-07	1.3673163e-05	0.063999474	0.8632431	0.0673739	0.0053658565
a31	0.0009982958	0.00084310264	0.00044055155	0.00044020635	0.0024438398	0.0277159	0.034194425	0.5989476	0.33397612
a28	8.1205553e-07	3.68146e-07	1.1779779e-07	1.5957751e-07	8.185334e-06	0.08569391	0.8691123	0.042936843	0.0022472683
a13	0.00018985424	0.00019078628	0.00011613939	0.000110417466	0.00054478314	0.008997035	0.021182375	0.6589746	0.309694
a41	0.00013952826	0.00012832132	6.778432e-05	6.5249995e-05	0.0005322541	0.01737082	0.052254938	0.6287251	0.3007159
a28	0.0004925145	0.00049531175	0.00027100107	0.00023790942	0.0017149044	0.02681952	0.064713866	0.50878197	0.39647296
a31	0.0003095964	0.0003407554	0.00020153557	0.00016520171	0.0011971014	0.020480655	0.07218659	0.44302344	0.4620952
a20	0.00044325195	0.00027438172	0.00010678817	0.00011574955	0.0021217614	0.57941574	0.21212295	0.16558045	0.03981897
a31	2.7695005e-06	3.439367e-06	2.5596796e-06	2.1224437e-06	1.390678e-05	0.0017821835	0.021775078	0.65612507	0.32029295
a24	1.959614e-05	1.500608e-05	7.1883114e-06	7.791878e-06	0.00014973679	0.30939215	0.26689127	0.3820687	0.041448534
a46	1.4758614e-06	1.7655411e-06	1.259174e-06	1.0531785e-06	8.072325e-06	0.0014589045	0.02199722	0.6304725	0.34605768
</S>	2.425691e-07	3.1525957e-07	2.6428538e-07	2.2025084e-07	1.3400236e-06	0.00034871252	0.012026957	0.6628458	0.32477617
