 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	4.1370328e-08	2.1899675e-06	3.4496455e-08	8.0389526e-08	1.2715924e-05	0.99404967	0.002815021	0.0015695977	0.0015508285
a24	1.2699011e-05	0.00028989193	2.303539e-05	3.760645e-05	0.0008273987	0.9348323	0.01530223	0.018852951	0.029822027
a31	9.446794e-06	0.00021796468	3.463541e-05	3.7972284e-05	0.0006250757	0.45128182	0.036000896	0.14953399	0.36225817
a20	2.2016087e-07	1.6671014e-05	3.5690084e-06	5.3543044e-06	0.00024449284	0.8963119	0.034007058	0.025757743	0.0436529
a0	6.85924e-05	0.00036935683	6.676357e-05	6.358752e-05	0.00024712548	0.0037998208	0.0037997826	0.22386971	0.7677153
a31	2.117462e-05	0.00019945444	2.6777976e-05	2.8513898e-05	0.00022095373	0.015192837	0.014998712	0.26221752	0.7070941
a20	2.5265282e-07	2.5621117e-05	6.281468e-06	8.981369e-06	0.00040864723	0.9191952	0.028511968	0.020791478	0.031051598
a11	3.322517e-05	0.00017950124	3.0362648e-05	2.5911544e-05	9.1898575e-05	0.0015704962	0.002969435	0.23389551	0.7612037
a20	1.46038665e-05	0.00017959253	2.5581257e-05	2.5053645e-05	0.00022789695	0.0327782	0.016113292	0.25334388	0.6972919
a39	0.000120848665	0.00053821964	5.2355852e-05	5.013265e-05	0.00024753867	0.0045592855	0.0077425805	0.23363633	0.7530527
a10	0.00035380144	0.0009756518	7.528551e-05	7.572641e-05	0.00042443787	0.007594538	0.010554248	0.2283336	0.7516127
a31	0.00086984603	0.003214616	0.00020021517	0.00021667145	0.0015792722	0.054181844	0.019872399	0.27483374	0.64503133
a20	7.826065e-05	0.0010726338	0.00016570624	0.00022242694	0.0034681372	0.9319884	0.007013728	0.022601737	0.03338879
a31	1.3934706e-05	0.00012676053	1.4659568e-05	1.2996008e-05	9.1897076e-05	0.017564213	0.019675823	0.37279308	0.58970666
a11	9.347794e-06	0.00044132446	7.2090355e-05	8.6868546e-05	0.002111808	0.8159317	0.014068901	0.08514615	0.08213198
a20	1.1158168e-06	1.8002533e-05	2.5515567e-06	2.400949e-06	2.4161674e-05	0.014383657	0.023650134	0.39539585	0.5665222
a39	5.675933e-07	8.264899e-06	1.2035929e-06	1.1450162e-06	8.993829e-06	0.004101816	0.017621228	0.37386712	0.60438967
a20	3.3416109e-06	3.6422298e-05	4.9340615e-06	4.9947316e-06	3.7264803e-05	0.010574913	0.030246843	0.34503067	0.6140607
a31	2.4805897e-06	3.697688e-05	4.5026013e-06	4.6427745e-06	3.9585142e-05	0.016227204	0.02940341	0.34304088	0.61124027
a46	7.3592564e-05	0.00092752936	9.317009e-05	0.0001061169	0.001467526	0.6074437	0.08566953	0.14672345	0.15749538
a31	3.9398955e-08	1.8471926e-06	4.120143e-07	3.709609e-07	4.771782e-06	0.00948976	0.025872346	0.37218413	0.5924463
</S>	1.1847794e-06	5.224659e-05	6.951366e-06	7.3017177e-06	0.0001979969	0.22577712	0.052296918	0.32978335	0.39187694
