 	non	so	cosa	stai	scrivendo	</S>
a31	0.0063556735	0.023599954	0.058175515	0.8205467	0.077383704	0.013938407
a21	0.00018741084	0.00020961613	0.00047382398	0.12219318	0.84078074	0.036155287
a31	0.004949727	0.0037078569	0.0051094037	0.102418184	0.8600894	0.023725357
a10	1.18125035e-05	1.7605951e-05	5.3918924e-05	0.07157756	0.9045831	0.023756014
a7	0.00032866126	0.00024407312	0.00034542583	0.02401598	0.9378609	0.03720493
a41	0.0015130738	0.00072609814	0.0010411846	0.029501934	0.91795814	0.04925952
a31	0.089019366	0.032039672	0.036584944	0.1023958	0.7134132	0.026547002
a8	0.0016522099	0.00055082724	0.0008092753	0.03434145	0.92632383	0.036322467
a31	0.0627198	0.02902375	0.03589508	0.14864397	0.70935315	0.014364294
a8	0.000106727	5.765776e-05	0.0001399515	0.06265421	0.91660255	0.020438956
a23	0.027478578	0.015569404	0.020464767	0.12810904	0.78895956	0.019418655
a8	0.05321021	0.026134057	0.03559136	0.13492158	0.7293036	0.02083916
a31	0.07254976	0.02902845	0.037849255	0.14017478	0.7005215	0.01987626
a21	0.0004406812	0.0002613451	0.0005710379	0.10492838	0.87588423	0.017914386
a31	0.02502109	0.013894157	0.019143067	0.07688931	0.8245491	0.040503252
a24	3.5130986e-05	2.6846921e-05	8.793084e-05	0.06343194	0.91006136	0.026356807
a21	2.2882967e-05	1.0293397e-05	3.0770556e-05	0.010390473	0.9335543	0.055991292
a31	0.00630227	0.0030798567	0.004680351	0.022889545	0.8626432	0.1004048
a17	1.5841346e-05	7.531204e-06	2.6922738e-05	0.015746119	0.94166785	0.042535752
a20	0.0076787528	0.0032583806	0.004975566	0.01593067	0.8376482	0.13050841
a0	0.005519554	0.0014605938	0.0021985546	0.012328093	0.82108986	0.15740328
a31	0.010870458	0.0019120504	0.0027725059	0.017048975	0.7946928	0.17270316
a8	0.00054337917	0.00014957348	0.00041737026	0.01017709	0.93443376	0.054278925
a37	0.0016150557	0.00041611958	0.0006097206	0.0073564234	0.7815268	0.2084759
</S>	0.002090769	0.00041513954	0.00065197976	0.0071398197	0.7240076	0.26569468
