 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	1.4331604e-07	1.9759261e-08	8.208858e-09	1.35466705e-08	7.706884e-07	9.696801e-07	6.555395e-06	0.00017645441	0.00016444694	0.00084147265	0.17054136	0.82285017	0.0054175453
a28	0.00010716823	2.4546065e-05	4.673257e-06	5.560904e-06	1.9772697e-05	9.329857e-06	9.865756e-06	4.7726808e-05	2.1352527e-05	2.637837e-05	0.00027786166	0.9921467	0.007299093
a15	3.0385672e-05	5.5146184e-06	1.146635e-06	1.43363e-06	1.0407649e-05	5.7959287e-06	9.259438e-06	5.843752e-05	2.5601043e-05	3.595431e-05	0.0005063598	0.9936113	0.005698382
a31	0.00010269907	1.9512245e-05	3.501998e-06	4.105832e-06	1.7955203e-05	8.532402e-06	1.0430237e-05	5.5781114e-05	2.4864674e-05	3.2021464e-05	0.0003541184	0.9890104	0.0103561925
a20	3.3104148e-09	6.3043143e-10	3.0019276e-10	4.0395506e-10	3.5763016e-08	6.176043e-08	9.591793e-07	8.444244e-06	1.44440355e-05	7.986387e-05	0.007166233	0.9921719	0.00055812165
a31	4.2511674e-05	1.2521734e-05	3.842586e-06	4.177465e-06	1.3737543e-05	7.210369e-06	5.3308286e-06	2.2889846e-05	9.317386e-06	1.1865983e-05	0.00012743089	0.9562356	0.04350363
a35	6.17372e-10	1.4176918e-10	9.262457e-11	1.1579607e-10	2.146825e-08	4.6621736e-08	7.330555e-07	5.861137e-06	1.1074526e-05	6.653765e-05	0.010141166	0.98911893	0.0006555845
a8	2.1581469e-05	7.5389935e-06	2.740008e-06	2.7845747e-06	9.077663e-06	4.7693525e-06	2.9187213e-06	1.1777623e-05	4.8505935e-06	6.423217e-06	9.025348e-05	0.9033771	0.09645809
a31	6.3832695e-06	2.2089293e-06	7.529844e-07	7.8486164e-07	2.8627517e-06	1.5080204e-06	9.454517e-07	3.6623815e-06	1.6040169e-06	2.3616926e-06	7.0521615e-05	0.95137346	0.048532933
a29	2.8202645e-09	9.454778e-10	8.9910457e-10	9.896963e-10	1.5856155e-07	3.2613434e-07	2.50456e-06	1.6579861e-05	2.332932e-05	0.00010424601	0.0072873966	0.9903542	0.0022112944
a41	5.28567e-06	2.02311e-06	9.5321025e-07	8.5081007e-07	4.8527168e-06	2.6680566e-06	1.6727317e-06	7.667061e-06	3.5726453e-06	5.930621e-06	0.00013555979	0.77312607	0.22670288
