 	avete	cucinato	le	verdure	</S>
a20	0.00026533846	0.00040066688	0.07417224	0.70642775	0.21873397
a31	0.33632618	0.062367287	0.029792104	0.3713593	0.2001551
a37	9.949989e-07	2.1194188e-05	0.12471343	0.8361515	0.03911284
a10	0.0048624943	0.004071	0.016921017	0.78606457	0.18808097
a20	0.0010943183	0.0010509012	0.009830937	0.8459032	0.14212056
a28	0.00086940924	0.00033155913	0.0019018616	0.72943646	0.26746076
a20	0.0041761375	0.0010869225	0.003590671	0.69068813	0.30045813
a33	0.002699483	0.0006839068	0.0038456551	0.5871148	0.4056561
a8	0.0014779666	0.00044705078	0.0033155684	0.4610619	0.53369755
</S>	0.0009846049	0.00029946605	0.0029123677	0.4640877	0.53171587
