 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	4.540069e-07	3.215301e-05	1.8612383e-06	0.0015052011	0.007953099	0.97860444	0.011902802
a31	0.0024830652	0.00062467786	4.1121184e-05	0.00034497163	0.00019833629	0.96393514	0.032372702
a20	1.2171789e-09	1.8180897e-06	5.8267125e-07	0.00038347408	0.0023067163	0.99708945	0.00021803722
a31	0.00018281773	0.00013126417	1.3774502e-05	8.1697006e-05	8.211114e-05	0.962627	0.036881324
a20	2.0456165e-10	3.0320564e-07	1.3316865e-07	7.20607e-05	0.00086221605	0.99883753	0.0002277804
a38	8.9757326e-05	6.3694846e-05	7.498572e-06	4.2908123e-05	6.093335e-05	0.9405179	0.059217233
a31	1.5666934e-05	1.5055366e-05	1.7193088e-06	1.3787086e-05	4.075791e-05	0.97029954	0.02961355
a29	4.1183426e-10	4.2028694e-07	2.1643741e-07	5.6413744e-05	0.00069101737	0.99896586	0.00028605253
a20	1.8845882e-05	1.5443176e-05	2.0261675e-06	1.9282958e-05	6.236975e-05	0.8327042	0.16717783
a31	6.9152093e-06	5.1808233e-06	7.021305e-07	6.0771026e-06	3.140074e-05	0.811863	0.1880867
a20	5.2918736e-09	4.84138e-06	2.2125832e-06	0.00018921493	0.00095646206	0.99782526	0.0010219804
a46	1.5274294e-05	7.685409e-06	1.1877852e-06	8.665067e-06	3.704417e-05	0.44506085	0.55486935
a31	2.0782966e-06	2.2914414e-06	3.760466e-07	4.1708627e-06	3.178308e-05	0.6631401	0.33681914
a20	1.9626189e-08	2.5072648e-05	9.605312e-06	0.00046297957	0.0013396689	0.99580485	0.002357751
a31	3.4535276e-06	2.241782e-06	4.8580705e-07	4.956399e-06	3.1766136e-05	0.27060324	0.72935385
a39	3.4261653e-08	6.804026e-05	2.2674303e-05	0.0007093905	0.0016696422	0.9937145	0.0038156596
a0	5.7370175e-07	1.0845256e-06	3.741289e-07	7.0627552e-06	5.7934223e-05	0.23517916	0.76475376
a20	9.227527e-08	5.793522e-07	2.416355e-07	7.543559e-06	9.115907e-05	0.47261035	0.52729
a23	1.7240471e-07	1.2102888e-06	6.0375896e-07	1.5677359e-05	0.00014788154	0.4771157	0.5227187
a31	1.5039765e-07	2.1717542e-06	1.2149e-06	2.4447363e-05	0.00017129914	0.53450793	0.46529275
a20	2.2167483e-06	0.00083913066	0.00013127025	0.003270507	0.0029902854	0.9525865	0.040180203
a31	5.7351166e-08	1.5987536e-06	1.3767627e-06	3.5362747e-05	0.000262541	0.21619941	0.78349966
a46	9.96392e-07	0.00041509845	7.375816e-05	0.0015503006	0.0018958902	0.95067793	0.045386042
</S>	2.4496598e-09	3.5481014e-07	4.6774278e-07	1.8020919e-05	0.00014186317	0.120187804	0.8796515
