 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	3.263571e-09	8.87398e-09	2.576301e-09	2.7331696e-08	1.2446855e-08	9.897398e-08	1.3540231e-09	1.2186222e-08	1.5393602e-05	1.9934168e-06	1.3167648e-05	5.4077685e-05	2.8217608e-05	0.0017557878	0.9588458	0.037851553	0.0014338484
a8	1.4309006e-06	3.7536015e-06	1.1967703e-06	6.7047795e-06	1.9378797e-06	1.103628e-05	4.2935042e-07	3.7924588e-06	0.00024795992	7.776668e-05	0.00017396988	0.00025214386	0.00021730273	0.0013785749	0.36010754	0.632778	0.0047364957
a31	0.000569796	0.0007591928	7.8937985e-05	5.236255e-05	1.2651065e-05	3.6842073e-05	6.344621e-06	3.9485916e-05	0.00070895563	0.00049543986	0.0012276436	0.0018742409	0.00091231253	0.0008799759	0.009146001	0.9175325	0.065667294
a41	8.11322e-10	3.5042071e-09	8.793762e-09	2.3636467e-07	1.3393748e-07	9.375716e-07	2.5409463e-08	1.321063e-07	8.481962e-06	9.852878e-07	1.4291106e-06	1.2229009e-06	2.266135e-06	8.430563e-05	0.27237007	0.7266465	0.0008832606
a10	0.00019008947	0.00028835746	4.2817122e-05	4.1281808e-05	1.0726824e-05	3.2148157e-05	3.1884338e-06	1.5301783e-05	0.00028211426	0.00015439196	0.00037200356	0.0004977258	0.00024475707	0.0002722363	0.0033015371	0.8832128	0.11103858
a20	3.429178e-05	5.5290137e-05	1.2224848e-05	1.5390033e-05	3.9001707e-06	1.4396811e-05	1.0173069e-06	6.496619e-06	0.00020705555	8.55503e-05	0.00021441872	0.00027126478	0.00016156211	0.00030191924	0.009610978	0.93833005	0.050674077
a31	0.00013121797	0.0001895312	2.446286e-05	2.3415063e-05	5.5498404e-06	1.9318857e-05	1.6323193e-06	1.0362239e-05	0.0003075741	0.00014406638	0.0003728763	0.00049966597	0.00026245505	0.00039759759	0.009807965	0.9246604	0.06314202
a37	8.892932e-09	4.425964e-08	1.00086524e-07	1.6550549e-06	7.851758e-07	4.540478e-06	1.5345523e-07	6.8243935e-07	3.3797638e-05	4.256059e-06	6.4177175e-06	5.4053785e-06	8.744834e-06	0.00022163606	0.26192084	0.7362046	0.0015863159
a31	0.00014596114	0.00022363201	3.546531e-05	3.691584e-05	9.914213e-06	2.9748724e-05	2.5232357e-06	1.0977257e-05	0.00021287611	0.00010685805	0.00026346598	0.00034213642	0.00016332911	0.00018888882	0.0022755994	0.8411384	0.15481338
a18	6.1264323e-09	3.6207695e-08	1.15355576e-07	2.1939893e-06	1.0760862e-06	6.1901637e-06	2.1496984e-07	8.877284e-07	4.3222655e-05	4.789449e-06	6.6762177e-06	5.1125403e-06	8.679184e-06	0.00024806164	0.25345114	0.7446983	0.0015233511
