 	i	bambini	non	si	vestono	da	soli	</S>
a31	6.974293e-07	7.309244e-08	1.9313681e-07	0.00012827113	0.0020989052	0.21830286	0.7766739	0.0027950727
a0	7.446382e-07	1.1905454e-07	2.203608e-07	2.5249341e-05	0.00020165741	0.01518579	0.9844865	9.95925e-05
a31	8.9522626e-05	2.95693e-05	3.8051614e-05	0.00019191713	4.7973976e-05	0.00025112895	0.99364215	0.00570967
a17	2.8326061e-09	3.6944622e-10	6.5136213e-10	6.6281603e-07	4.8144022e-05	0.016573606	0.983334	4.3598237e-05
a20	8.040579e-05	2.5309373e-05	3.387647e-05	0.00021730216	6.477932e-05	0.00027795808	0.98623824	0.0130621
a31	7.3594338e-06	1.9899303e-06	2.6631233e-06	3.4529818e-05	1.7214985e-05	0.00022038186	0.99098295	0.008732916
a37	9.155624e-09	1.2366541e-09	2.1183237e-09	1.6393908e-06	7.854017e-05	0.011782241	0.98804075	9.681562e-05
a15	3.2795302e-05	9.035712e-06	1.2414629e-05	0.00013232953	6.024201e-05	0.00034967382	0.9707101	0.028693417
a46	1.3205735e-05	3.5360388e-06	4.9024543e-06	4.8864465e-05	1.6967257e-05	0.00018538609	0.9754453	0.024281917
a24	2.2646644e-05	5.9780014e-06	8.60572e-06	8.0763544e-05	2.5821162e-05	0.00022795997	0.97368354	0.025944645
a31	0.00038232928	0.0001302854	0.00015457203	0.00065063726	0.00027407915	0.0017417412	0.89443994	0.1022264
a18	1.0159076e-05	1.6398778e-06	3.1615803e-06	0.0004675807	0.0032260222	0.018287998	0.9766484	0.001355119
a11	6.058233e-05	1.5062699e-05	2.347913e-05	0.00018412493	7.7948614e-05	0.00078773935	0.9650223	0.03382881
a35	0.00020953844	6.121888e-05	8.322925e-05	0.0004684502	0.0001952223	0.0013754263	0.95136136	0.04624551
a31	2.544659e-05	5.7390816e-06	9.3301815e-06	7.347376e-05	4.0977775e-05	0.0006561145	0.9804761	0.018712882
a13	0.0006012689	0.00013551916	0.00021894254	0.0057529663	0.0066316966	0.02321649	0.95224607	0.011196993
a11	1.2141638e-05	2.327194e-06	4.15261e-06	6.641541e-05	6.40134e-05	0.0013814563	0.96667683	0.031792585
a31	3.3609416e-05	7.759799e-06	1.2528346e-05	0.000118104836	0.00010798755	0.0016367743	0.9476416	0.050441667
a46	0.00017290088	3.0559215e-05	5.545038e-05	0.002678004	0.0042701513	0.027264174	0.9466159	0.018912936
a31	2.8969149e-07	4.793497e-08	9.662854e-08	4.3922846e-06	1.3276204e-05	0.0008121482	0.9350725	0.0640973
a24	4.472544e-06	6.6103854e-07	1.2865935e-06	0.00034584088	0.0015090958	0.014597234	0.96324027	0.02030115
a35	2.014179e-06	3.9251125e-07	7.047699e-07	1.5890393e-05	3.108593e-05	0.0011384037	0.8064962	0.19231537
a31	6.3168336e-08	9.88876e-09	2.1168269e-08	1.7983036e-06	1.0314717e-05	0.000909152	0.9176608	0.081417866
a46	1.2411057e-06	1.89487e-07	3.65375e-07	0.00018327805	0.001087733	0.010544993	0.9662443	0.021937944
a31	5.4672804e-09	1.0913099e-09	2.1342983e-09	2.967872e-07	4.71557e-06	0.00060950726	0.7573186	0.24206688
</S>	1.5923546e-07	2.7075897e-08	5.3436985e-08	5.562684e-05	0.00029237915	0.0032387103	0.98753905	0.008874049
