 	ora	che	loro	non	vengono	più	</S>
a39	1.1694696e-06	3.6893098e-07	1.1054892e-05	2.5198191e-05	0.008512562	0.4245308	0.56691885
a20	0.0009729307	0.0003184129	0.0022927008	0.0043403176	0.010338091	0.5174601	0.46427745
a13	0.0005652712	0.00019486518	0.0013350493	0.0026967234	0.0124251675	0.48828828	0.4944946
a17	0.0006774385	0.00025853055	0.0018220609	0.0026690462	0.00840321	0.4019263	0.5842434
a39	0.00090508605	0.00051015784	0.0032838886	0.0024716696	0.0057089166	0.398925	0.58819526
a8	0.0020111068	0.0015204698	0.007350328	0.0024703844	0.0029586458	0.26691678	0.71677226
a31	0.0011072889	0.0011308962	0.00592725	0.0014745503	0.0019569907	0.27608287	0.71232015
a15	0.00035827362	8.431982e-05	0.00084119226	0.0023030795	0.005366566	0.38716394	0.6038827
a38	2.4459692e-05	2.497094e-05	0.00010996742	4.0428837e-05	0.00015795746	0.28769043	0.71195185
a31	0.00031457446	0.00041095619	0.0016511637	0.00036096523	0.0006396999	0.25113913	0.74548346
a13	3.6069276e-05	8.313246e-06	9.047507e-05	0.00032667568	0.0026211995	0.570592	0.42632526
a20	2.0440757e-05	1.6271882e-05	7.7003984e-05	3.918901e-05	0.00010637054	0.2500253	0.74971545
a7	8.105032e-05	8.705362e-05	0.00036859082	0.00012072086	0.00023835353	0.24435228	0.754752
a11	0.00050608726	0.000454364	0.0021431446	0.00071826513	0.0007289742	0.23437361	0.76107556
a24	0.0015932018	0.0014223459	0.006463757	0.0018223232	0.0013063954	0.20852078	0.7788712
a15	0.0005395969	0.00081856415	0.0019893092	0.0003445963	0.00047179294	0.08080888	0.9150273
a24	0.00038412592	0.00055713736	0.0023070623	0.00048608266	0.0008221931	0.27613834	0.71930504
a31	0.0011859145	0.0018953959	0.004413255	0.00068975537	0.00083887955	0.09760272	0.89337415
a0	0.0006176439	0.00019192178	0.0016238474	0.002616716	0.0032282206	0.25515124	0.7365704
a18	1.239948e-05	1.5394902e-05	5.502726e-05	2.100785e-05	0.000109172506	0.28659174	0.7131952
a31	0.00010541413	0.00016229463	0.0005786327	0.00015193611	0.00039432463	0.31863248	0.6799749
a38	0.0001300547	4.456443e-05	0.00035086786	0.0005416693	0.0014110331	0.2796298	0.71789205
a31	1.8130074e-06	3.4586265e-06	8.603346e-06	2.653455e-06	4.4816745e-05	0.30819678	0.6917419
a20	1.3260347e-05	5.1799666e-06	3.333104e-05	4.9433267e-05	0.000498326	0.318401	0.6809994
a31	2.2842464e-07	4.792634e-07	9.2572884e-07	2.9310115e-07	1.5690535e-05	0.295014	0.7049684
a35	1.2817911e-06	6.252429e-07	2.9205237e-06	4.278762e-06	0.00022760274	0.41465884	0.58510447
a31	3.8729684e-08	9.9948494e-08	1.4139992e-07	4.330121e-08	5.898531e-06	0.2577263	0.74226743
a18	2.521967e-07	1.4950542e-07	5.4358196e-07	1.3934356e-06	0.0003203521	0.6853857	0.31429166
a31	9.825573e-09	3.1258683e-08	3.3992e-08	1.17210215e-08	2.8426525e-06	0.20020159	0.7997955
a46	3.677872e-07	2.2702537e-07	7.7086395e-07	3.1681107e-06	0.0005069531	0.79556084	0.20392768
a39	2.971197e-09	1.0095486e-08	9.195535e-09	3.9292503e-09	1.3945197e-06	0.15868217	0.84131646
a31	1.7425396e-08	5.4166e-08	5.157792e-08	2.2114863e-08	1.7101802e-05	0.3487661	0.6512166
</S>	5.8428014e-07	3.9388803e-07	1.1761815e-06	4.493093e-06	0.00045722703	0.76418984	0.23534635
