 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.00056144665	0.00038778648	5.6959918e-05	4.7683567e-05	0.0018881783	0.074030384	0.25309002	0.66993755
a31	0.11978095	0.08452842	0.005353585	0.005310723	0.040814605	0.1897557	0.50327307	0.051182978
a7	1.1577494e-07	6.166548e-08	2.5420073e-09	1.662859e-09	8.432844e-08	0.00024889852	0.43762678	0.5621241
a46	0.00047388696	0.00026641428	1.6713175e-05	1.6594046e-05	0.0001318533	0.0033739046	0.64057714	0.3551435
a10	0.0044513117	0.0026328815	0.00019453796	0.00020471471	0.0010949734	0.009583781	0.669506	0.31233186
a14	0.011424568	0.007035688	0.000470615	0.00050245505	0.0026214223	0.012344368	0.44262698	0.5229739
a31	0.23566768	0.18874657	0.020475497	0.024282945	0.07506167	0.05572828	0.12867554	0.2713618
a0	0.0015208072	0.00076614175	2.4609166e-05	2.296475e-05	0.0002675619	0.0038213662	0.3201095	0.67346704
a20	0.009753774	0.005326924	0.0008059716	0.0009952858	0.001559926	0.0010921094	0.08121408	0.89925206
a31	0.021204231	0.011928858	0.0023430733	0.003127551	0.003258209	0.002293277	0.1048791	0.8509657
a10	0.0029502618	0.0013232771	5.963695e-05	5.653959e-05	0.00045960557	0.003712341	0.35618347	0.6352548
a0	0.0018127111	0.00091920607	0.00022995213	0.00027002193	0.00029721003	0.00019472894	0.039716624	0.95655954
a18	0.0026264966	0.001213344	0.00030639855	0.0003914874	0.00029948243	0.00029551075	0.042760473	0.9521069
a17	0.012586858	0.0059980657	0.0013211359	0.0018189604	0.0013927035	0.001485	0.08150092	0.8938964
a8	0.014122138	0.00649934	0.0016392318	0.0022375002	0.001601725	0.0017754378	0.08560369	0.886521
</S>	0.008576569	0.0036739418	0.0009512795	0.0012983936	0.0008783088	0.001190453	0.07934099	0.9040901
