 	avete	cucinato	le	verdure	</S>
a29	0.00026533846	0.00040066688	0.07417224	0.70642775	0.21873397
a38	0.029917557	0.02336858	0.04672371	0.73053145	0.16945869
a31	0.041123763	0.02153365	0.027417043	0.68652713	0.22339834
a11	1.0738369e-06	2.0891643e-05	0.07317796	0.8913636	0.03543648
a37	0.0010305634	0.0012810782	0.011007099	0.84520173	0.1414795
a11	0.0009779587	0.00055696827	0.002480648	0.78810966	0.20787466
a31	0.012523463	0.0039455956	0.006600094	0.7422568	0.234674
a20	0.0022753994	0.0047456333	0.05065152	0.8953247	0.047002755
a31	0.00019282597	7.474419e-05	0.0019648452	0.744129	0.2536386
a39	0.001068589	0.002274343	0.056989342	0.8914057	0.04826206
a13	5.431983e-06	5.4365073e-06	0.0011474609	0.75366706	0.24517459
a18	9.126763e-06	8.999313e-06	0.0016379342	0.7166027	0.28174132
a39	1.2778235e-05	1.2945135e-05	0.0017803587	0.6049575	0.39323637
a31	3.5929068e-05	3.5022647e-05	0.003135387	0.5955202	0.40127352
a46	0.000354739	0.00037015995	0.03210308	0.86572236	0.10144966
</S>	1.8428842e-06	3.1799123e-06	0.0013556728	0.6124525	0.38618684
