 	dovevo	comprare	pane	ogni	giorno	</S>
a8	9.154938e-07	1.7994851e-05	0.0022836525	0.097895674	0.8467113	0.0530905
a31	0.011259779	0.04407678	0.14050376	0.06621957	0.7030949	0.034845218
a24	2.017234e-10	1.5540782e-09	2.1336017e-07	0.0015198862	0.9950244	0.0034555043
a37	1.0782474e-09	4.361845e-09	1.6569076e-07	0.00022906478	0.9886016	0.011169201
a14	1.4157479e-05	3.803788e-05	0.00021589958	0.0014421025	0.72087526	0.27741447
a29	1.1109428e-06	3.1750778e-06	2.6408528e-05	0.0006793937	0.7783945	0.22089547
a0	4.2056374e-05	0.000117623014	0.00053151237	0.0017358416	0.38241416	0.6151588
a29	0.00018693972	0.0005699228	0.001474285	0.0019829187	0.34392124	0.6518647
a20	0.0015110256	0.0046200007	0.008908512	0.0066228076	0.2998937	0.67844397
a31	0.00042046013	0.0014513326	0.0027263192	0.0030637898	0.3508309	0.64150715
a24	0.0016094377	0.006482998	0.045564853	0.044524215	0.5168781	0.3849404
a46	0.0010490693	0.0028386174	0.0041514193	0.0044450946	0.14579634	0.84171945
a31	3.6979236e-05	0.00012684542	0.00032469362	0.00068147713	0.24791679	0.75091326
a0	0.00012362869	0.0005143623	0.004187543	0.009571761	0.53796047	0.44764227
a20	2.6649266e-07	7.679715e-07	2.6577707e-06	2.718128e-05	0.08562538	0.9143437
a31	8.2594727e-07	2.4868793e-06	9.896449e-06	8.628088e-05	0.11803627	0.8818642
a46	5.936769e-06	2.0585394e-05	0.00016181017	0.0014432225	0.4357455	0.56262296
</S>	1.2667168e-08	3.0726856e-08	1.2757553e-07	3.9129754e-06	0.03977585	0.96022004
