 	mi	si	gonfiò	il	dito	</S>
a31	1.9808629e-05	0.006541625	0.001031701	0.41575742	0.4955193	0.08113017
a11	1.7917382e-05	0.0014046337	0.00050752674	0.20526236	0.78421664	0.008590843
a31	0.00018291645	0.0013127069	0.00011803398	0.0038608753	0.961207	0.03331854
a15	6.046106e-08	2.68196e-05	0.00013030361	0.12822933	0.8676385	0.003974919
a31	0.0005935317	0.0020084244	0.00012054742	0.0014679002	0.91724616	0.078563415
a0	5.037291e-08	2.4670824e-05	0.00013755937	0.12639983	0.870628	0.0028097956
a46	0.00013446288	0.0005287237	3.650198e-05	0.00084396155	0.9075069	0.09094946
a31	2.1716005e-05	0.000118954464	1.0075965e-05	0.0005503583	0.9405067	0.058792252
a18	2.1899753e-07	0.0001133956	0.0003202519	0.14182627	0.85510164	0.0026381619
a31	4.608141e-05	0.00011719446	9.36741e-06	0.00035914415	0.84444785	0.1550203
a24	4.2092512e-07	0.00024007724	0.00043226103	0.13112456	0.8654172	0.0027855106
a28	3.7146997e-06	9.4559895e-05	1.6058471e-05	0.0039004006	0.9588162	0.03716899
a13	8.141251e-06	2.5521638e-05	4.8230804e-06	0.00039421377	0.88739866	0.11216871
a20	3.7812592e-06	3.3004344e-05	7.0169517e-06	0.0008110842	0.9057014	0.09344376
a17	6.394617e-06	5.434227e-05	1.4553671e-05	0.00096263463	0.8492115	0.1497506
a39	3.7379298e-06	5.2776464e-05	1.4827911e-05	0.0009954453	0.8303166	0.16861658
a20	5.6726785e-06	8.9212575e-05	2.965323e-05	0.0017167786	0.83004975	0.16810894
a31	2.8432548e-06	5.7933874e-05	2.0844878e-05	0.00151165	0.8252397	0.17316695
a41	7.920728e-05	0.0025639737	0.0005213835	0.031516273	0.9253685	0.039950725
a8	4.997292e-07	1.546069e-05	1.0930626e-05	0.0017669584	0.86170673	0.1364994
a37	1.0050511e-07	3.9264683e-06	2.8776203e-06	0.00052025984	0.83830154	0.1611713
a8	1.1851029e-07	6.494281e-06	5.2825126e-06	0.0010482733	0.86741346	0.13152632
</S>	7.435776e-08	3.8329135e-06	2.8793647e-06	0.00060890446	0.8476725	0.15171173
