 	avete	cucinato	le	verdure	</S>
a31	0.00026533846	0.00040066688	0.07417224	0.70642775	0.21873397
a46	0.0003215925	0.0010898894	0.17851253	0.7635827	0.05649324
a20	0.012221052	0.005522414	0.015422471	0.7956229	0.1712112
a31	0.001748874	0.00076639483	0.0037892943	0.78682864	0.20686676
a17	1.7358367e-05	0.00029388166	0.17115353	0.8081485	0.020386698
a31	0.002016801	0.0005877468	0.0043478506	0.8103843	0.1826633
a35	8.068183e-05	0.0011287378	0.29576465	0.68392277	0.01910322
a31	0.000110683264	4.312788e-05	0.0016140646	0.7983417	0.19989043
a46	0.00044515374	0.003526793	0.26114306	0.70436215	0.030522872
a38	5.827893e-06	4.820796e-06	0.0011943597	0.79474425	0.20405073
a17	9.1103084e-07	1.2407365e-06	0.000858566	0.7754838	0.22365545
</S>	1.5776002e-06	1.8928241e-06	0.0007311974	0.6969165	0.3023488
