 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	5.2255177e-06	5.9140975e-06	3.5365142e-06	1.233394e-05	0.0023003926	0.79696554	0.1642854	0.03642166
a31	0.09004812	0.09283057	0.027533434	0.014525138	0.011968952	0.3045916	0.31311455	0.1453877
a37	1.1193884e-08	1.5232148e-08	2.2913051e-08	1.6747846e-07	0.0002096301	0.9640461	0.033599366	0.002144664
a20	0.002118251	0.002434874	0.0014186723	0.0012971661	0.0020062735	0.12554191	0.6904888	0.174694
a29	0.0017022291	0.0020893526	0.0010338494	0.0008908082	0.0018694332	0.15972221	0.6481105	0.18458162
a14	0.0006286376	0.0007501218	0.0002994631	0.00023905035	0.0005626906	0.06863113	0.7268437	0.20204517
a21	0.0022113558	0.0024251894	0.0007292355	0.00046465796	0.00068160496	0.04209945	0.7158343	0.23555411
a31	0.0048129107	0.005236286	0.0012635575	0.00061496836	0.0008129039	0.057154402	0.63064647	0.29945853
a20	3.7154456e-05	4.599559e-05	4.265019e-05	9.3297676e-05	0.0020207772	0.56249046	0.4031344	0.032135267
a6	0.00034271993	0.00039089654	0.000121155965	6.0124243e-05	8.875429e-05	0.013153721	0.712174	0.27366865
a31	0.00037587006	0.0004244165	0.0001095665	5.5161207e-05	0.000110446694	0.016986297	0.6317128	0.35022545
a8	1.1548208e-05	1.6415992e-05	1.950204e-05	4.509443e-05	0.0019111437	0.75181085	0.22893655	0.017248929
a20	2.2669852e-05	2.5784324e-05	9.115755e-06	5.298434e-06	1.686851e-05	0.007810959	0.67825717	0.3138521
a31	2.6029393e-05	3.173902e-05	1.0588419e-05	7.0139986e-06	3.219198e-05	0.01210705	0.6741835	0.3136019
a37	9.220816e-06	1.4815761e-05	2.0271573e-05	4.6237852e-05	0.0027487744	0.8275129	0.15599608	0.013651762
a31	3.7430573e-06	4.6829914e-06	1.9424672e-06	1.2486314e-06	7.202516e-06	0.00451265	0.66393495	0.3315336
a24	3.4334898e-06	6.4613882e-06	1.1251475e-05	3.0224957e-05	0.0026991032	0.85085005	0.13375375	0.012645666
a31	1.4974595e-06	2.435083e-06	1.4216968e-06	1.1556351e-06	4.205984e-05	0.10089043	0.7159603	0.18310069
a20	1.0575788e-05	2.0568285e-05	3.381426e-05	7.4797754e-05	0.0039206045	0.7470523	0.22301012	0.025877152
a31	2.8300969e-08	3.8549377e-08	2.7303606e-08	2.8275071e-08	6.71047e-07	0.0014664028	0.5826018	0.41593105
a7	5.5868586e-06	1.1119572e-05	1.38594e-05	2.4309347e-05	0.0011955762	0.5385915	0.39532787	0.064830214
a35	4.529293e-09	6.7779222e-09	6.051715e-09	8.4454355e-09	5.652397e-07	0.0021200231	0.6035279	0.39435145
</S>	1.9405864e-09	3.0977907e-09	3.5398537e-09	6.1835426e-09	6.5975314e-07	0.003140718	0.63365734	0.36320126
