 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	4.9930787e-08	2.5050404e-06	1.7549517e-06	0.00014772144	1.3555559e-05	1.8487215e-05	0.00017249993	0.0008271055	0.9834508	0.0026092632	0.0069016726	0.005854606
a20	2.8245604e-05	0.000575739	0.0005494733	0.0103801675	0.0022886328	0.0020063515	0.0050375666	0.010733677	0.6673584	0.06986459	0.09844293	0.13273422
a37	0.0012286034	0.007264044	0.0023519434	0.0033106413	0.00072819873	0.0013550877	0.003970228	0.0024872113	0.0058398796	0.011272998	0.19447774	0.76571333
a24	0.0004776093	0.0042255493	0.0013499517	0.0036471975	0.00074443495	0.001196381	0.0036994286	0.0028982742	0.016671496	0.020931546	0.20067066	0.7434875
a31	3.681119e-05	0.00059347705	9.177412e-05	0.000610776	0.00017293145	0.00013681594	0.00031826957	0.00036541466	0.00497704	0.032566726	0.25153926	0.70859075
a39	5.7702954e-07	3.4765184e-05	7.494063e-05	0.010448388	0.00323801	0.0013396951	0.0016624413	0.007145241	0.77550364	0.09428989	0.059564766	0.0466977
a31	0.00035143585	0.0021166953	0.00046770164	0.0008313205	0.00020032539	0.00028265943	0.00080683146	0.00053932867	0.0014693086	0.00487153	0.20528124	0.7827817
a24	2.201908e-07	1.989928e-05	5.0891897e-05	0.01061499	0.003791119	0.0014808283	0.0014796115	0.006960903	0.69979775	0.14039125	0.07592146	0.059491117
a31	4.8509235e-05	0.0010363584	0.0002927739	0.0037013022	0.00097074703	0.00069385354	0.0013878851	0.0020296013	0.03488331	0.056942575	0.28320843	0.6148046
a28	4.3873086e-07	3.8129307e-05	9.0921545e-05	0.015129059	0.0050602476	0.002146248	0.0023283141	0.010213299	0.760902	0.10345609	0.057113357	0.043521814
a24	9.073554e-05	0.00064037996	0.00014497923	0.0002836242	7.532255e-05	9.905402e-05	0.0002616447	0.00017847586	0.00052194163	0.0032625308	0.21053131	0.78391
a8	1.20035065e-05	0.00043882703	0.000110441986	0.0026360587	0.00076196436	0.00047173267	0.0008384043	0.001475332	0.03560296	0.07371653	0.2642432	0.6196925
a31	0.0016559261	0.0057084546	0.0007405399	0.0007737918	0.00021557671	0.0003404655	0.00107069	0.00066269963	0.0016511944	0.010464308	0.20499969	0.77171665
a46	3.611001e-07	3.4857818e-05	8.394508e-05	0.015326943	0.0051525515	0.0023238568	0.0025044659	0.010591079	0.74806136	0.11239965	0.058294404	0.04522656
a8	5.194464e-05	0.00032734437	5.8095895e-05	0.00011227064	3.443739e-05	4.0969157e-05	0.000101248115	7.0697e-05	0.00022261686	0.002418888	0.19961536	0.7969461
a28	4.3204607e-05	0.000337918	5.853795e-05	0.00012600332	3.8011465e-05	4.8206544e-05	0.00012981218	9.6030846e-05	0.00043667143	0.00795751	0.24020618	0.75052196
a31	0.000332085	0.002373728	0.00034130117	0.0008645883	0.00021910056	0.00026647619	0.00085496384	0.0007044095	0.0044603706	0.020834224	0.2392651	0.7294836
a39	7.93679e-07	8.420203e-05	0.0001788331	0.025933655	0.0076498776	0.0038074567	0.004674359	0.018025888	0.8009881	0.06447294	0.040826328	0.033357587
a33	4.3461776e-05	0.0003007948	4.726693e-05	0.00011832368	3.918032e-05	3.9466493e-05	9.0282854e-05	7.1306575e-05	0.00030886687	0.003521989	0.20845704	0.7869619
a31	3.0477157e-05	0.00018287305	2.8053611e-05	6.0587074e-05	2.3722598e-05	2.5231077e-05	5.5896715e-05	4.6430738e-05	0.00021871536	0.005855614	0.21270336	0.780769
a24	5.452722e-07	7.389968e-05	0.00017711864	0.031891726	0.00993366	0.005191223	0.005762025	0.0213059	0.7156998	0.1006379	0.061920345	0.04740587
a37	1.5129536e-05	0.0004234337	0.00010168691	0.0017775123	0.00055467227	0.00033656147	0.0005832406	0.00092950684	0.016320065	0.060176298	0.30721012	0.6115717
