 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	4.1967687e-06	3.147227e-06	4.153569e-07	1.2079461e-07	3.5760274e-07	2.5252253e-05	0.37922964	0.47260913	0.14812778
a15	0.008335605	0.0060557052	0.0008734602	0.00036664944	0.0005661614	0.0039140396	0.8822233	0.06718032	0.030484749
a31	0.004242499	0.0032079904	0.00041881143	0.0001878287	0.00028833174	0.0025751842	0.8880053	0.06967026	0.03140379
a21	2.5420082e-08	1.6191615e-08	1.4420435e-09	3.2541222e-10	6.3711897e-10	1.4390817e-07	0.6202015	0.35212752	0.027670817
a31	0.00306193	0.0022409519	0.00037603595	0.00018974053	0.00025452298	0.0015871561	0.79748684	0.14086437	0.053938404
a8	5.740459e-09	3.9976307e-09	3.7831466e-10	8.912262e-11	1.5822564e-10	5.413224e-08	0.6650864	0.31217757	0.022736017
a31	0.001387082	0.0010283082	0.00019018662	0.00010027713	0.00012791378	0.00076653354	0.70983833	0.21246544	0.074095905
a20	3.8920804e-09	2.7695481e-09	2.705793e-10	7.2576244e-11	1.2198896e-10	4.6642494e-08	0.74354	0.24136488	0.01509502
a39	0.00040200827	0.0003111785	6.5936896e-05	4.0516687e-05	4.0413765e-05	0.0001461191	0.16024348	0.61304766	0.22570279
a20	4.0165105e-05	3.1566684e-05	5.1575594e-06	2.968756e-06	3.0066024e-06	2.0310375e-05	0.12472273	0.6651405	0.21003364
a46	0.0002535978	0.00020858286	3.820203e-05	2.6065587e-05	2.4252e-05	6.514915e-05	0.07358531	0.6230334	0.30276543
a31	0.0005863408	0.0005038127	0.000101162936	8.2273444e-05	6.86564e-05	8.763769e-05	0.046589993	0.5623697	0.38961047
a39	3.8245493e-05	2.0969714e-05	2.2727866e-06	8.0970796e-07	1.1808977e-06	2.5488265e-05	0.37786177	0.5539874	0.06806197
a31	0.00017327932	0.00014467856	3.0960233e-05	2.6196267e-05	1.884228e-05	1.731707e-05	0.011716708	0.5671804	0.42069164
a20	5.3083268e-06	2.977003e-06	3.5442903e-07	1.5205268e-07	2.1844653e-07	7.013811e-06	0.80360436	0.17807049	0.01830913
a31	4.4981466e-06	4.7382973e-06	1.9494637e-06	2.5988402e-06	1.223679e-06	5.619957e-07	0.0017273246	0.5000483	0.4982088
a46	2.0160624e-06	1.3075762e-06	1.9213702e-07	1.0755228e-07	1.4132023e-07	5.519864e-06	0.88906336	0.096746	0.014181384
a31	1.6420047e-07	1.8857966e-07	1.02789116e-07	1.6097034e-07	6.399924e-08	3.6776527e-08	0.00053365855	0.47048742	0.52897817
a46	4.3492864e-06	3.2586458e-06	5.812841e-07	4.1064663e-07	4.717134e-07	1.43110055e-05	0.8534112	0.115606785	0.030958632
</S>	1.7561918e-08	1.9614731e-08	1.15373515e-08	1.9211516e-08	7.4841076e-09	6.936457e-09	0.0002595272	0.42547038	0.57427
