 	io	non	so	cosa	è	da	scrivere	</S>
a48	3.3747063e-05	1.1087954e-05	6.952544e-05	1.0752667e-05	0.0009336629	0.0397544	0.81846035	0.14072649
a31	2.2388616e-05	1.1675654e-05	1.4059935e-05	1.2158423e-06	2.194302e-05	0.0021817063	0.959803	0.03794403
a14	3.4142342e-09	1.3084972e-09	3.3232501e-09	1.3170523e-10	9.548866e-09	0.00034217743	0.96433663	0.035321224
a37	1.02338106e-07	5.4697146e-08	5.206611e-08	4.377794e-09	1.2863256e-07	0.00017431068	0.943972	0.055853438
a10	3.4323166e-06	1.8573951e-06	1.4821655e-06	1.8694392e-07	3.541331e-06	0.0007146035	0.93638647	0.0628885
a31	3.8645932e-05	2.0271385e-05	1.4254977e-05	2.767045e-06	3.7428286e-05	0.0014727509	0.9191641	0.07924982
a28	1.9910765e-08	9.527213e-09	8.0378815e-09	8.8476204e-10	2.5746596e-08	6.718772e-05	0.95593613	0.043996703
a31	0.00043873445	0.00025147517	0.00013135611	8.7136126e-05	0.0004542337	0.001041889	0.63522583	0.36236936
a42	2.551567e-08	1.6079277e-08	8.299699e-09	1.5526941e-09	3.890237e-08	0.00020538838	0.97981447	0.019980071
a23	0.00016909267	9.7088225e-05	5.487489e-05	0.00015572183	0.00022470462	0.0002582034	0.33720732	0.66183305
a8	1.4228419e-05	9.3587105e-06	4.895971e-06	1.7429566e-05	1.7913448e-05	8.315578e-05	0.2073989	0.7924541
</S>	2.6705715e-05	1.797587e-05	9.7065995e-06	3.185389e-05	3.2843956e-05	0.00013996012	0.20676705	0.7929739
