 	non	aveva	dove	aveva	per	stare	</S>
a7	1.7760425e-05	0.0005430402	0.0063272147	0.007652039	0.008386323	0.4703507	0.5067229
a31	0.0063759726	0.033022247	0.09658513	0.017091224	0.0051499065	0.31936887	0.52240664
a29	6.0591163e-09	2.6476985e-07	1.7453293e-06	0.00014364878	0.0020833125	0.57492983	0.42284125
a19	1.8223102e-05	0.00011455419	0.0002905584	0.00034467172	0.0005690846	0.28884327	0.70981956
a46	4.9775645e-07	9.017431e-06	3.6653186e-05	0.0002012654	0.00048158094	0.3896779	0.6095931
a31	0.0042854417	0.009523558	0.021431021	0.0012495646	0.00047469776	0.22046755	0.7425682
a38	1.6130743e-07	7.2214866e-06	3.5212695e-05	0.0010390802	0.003978274	0.63720685	0.35773325
a31	0.00024792124	0.0005067809	0.0011322055	0.000112532995	0.00011528418	0.17133255	0.82655275
a20	2.6885155e-07	1.2869486e-05	6.532537e-05	0.001660458	0.0053050756	0.59843796	0.39451808
a31	1.4370746e-05	3.1813033e-05	7.333306e-05	1.712821e-05	3.2406784e-05	0.13548586	0.8643451
a0	8.8257843e-07	3.9084745e-05	0.00020323024	0.0023471715	0.0045833625	0.5112628	0.48156354
a31	1.3943159e-06	4.3520276e-06	1.0768752e-05	1.055214e-05	2.2027436e-05	0.13885269	0.86109823
a46	1.0516037e-05	0.0003585037	0.0018825121	0.004523524	0.0027913388	0.40947974	0.5809539
a18	2.8695055e-07	1.3216112e-06	3.40163e-06	1.39229605e-05	2.4432387e-05	0.12834044	0.87161624
</S>	1.966296e-07	2.0266912e-06	6.727605e-06	5.292262e-05	4.1268882e-05	0.15330483	0.84659207
