 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	4.2235595e-07	2.3721479e-07	6.264385e-07	1.9808795e-05	0.005163303	0.09162453	0.87795913	0.025231918
a31	0.0042745615	0.0024517064	0.003833275	0.0028352172	0.0042764577	0.05005832	0.9260386	0.0062318263
a29	4.817549e-10	1.612797e-10	5.2525717e-10	4.7693995e-08	8.597361e-05	0.04787898	0.9502084	0.0018266371
a10	7.95017e-05	3.9917828e-05	6.6618755e-05	0.00010485141	0.00035228755	0.006073099	0.9821177	0.011166097
a24	3.7051548e-05	1.5285455e-05	3.1349067e-05	0.00013725029	0.0010584595	0.013065695	0.9803506	0.0053043207
a31	1.19098095e-05	6.882563e-06	8.272461e-06	4.6829978e-06	2.6085312e-05	0.0019764502	0.9545443	0.043421384
a24	6.897573e-10	2.486114e-10	7.86345e-10	3.44374e-08	2.0615538e-05	0.012560855	0.9865241	0.0008944445
a16	6.6015406e-07	3.7767495e-07	5.695585e-07	6.0142565e-07	8.914876e-06	0.0016414812	0.9767049	0.021642517
a31	0.000121972145	7.5947886e-05	9.899871e-05	4.440012e-05	8.785047e-05	0.0028515547	0.9649492	0.031770084
a20	9.820189e-10	3.7824474e-10	1.1612865e-09	3.942012e-08	2.7600961e-05	0.01289808	0.9858256	0.0012486717
a31	7.8337696e-05	4.8725153e-05	6.1906474e-05	2.6338093e-05	4.0628387e-05	0.001115339	0.9269419	0.07168684
a11	6.669875e-10	2.5646868e-10	7.652522e-10	2.5805683e-08	2.4876832e-05	0.011796241	0.98656267	0.001616118
a17	7.032295e-06	4.34546e-06	6.006499e-06	3.5484948e-06	1.1637652e-05	0.0008538252	0.94991237	0.049201194
a11	2.3746408e-05	1.5912266e-05	1.9753941e-05	8.340297e-06	2.4204604e-05	0.0015719003	0.9340313	0.06430489
a17	6.392939e-06	3.6727706e-06	5.3028243e-06	4.31437e-06	2.3794413e-05	0.001728901	0.96722144	0.031006115
a31	7.142078e-05	5.2211464e-05	6.073838e-05	2.2180391e-05	6.441496e-05	0.0032845694	0.96278995	0.033654507
a20	1.2809093e-08	5.878586e-09	1.8255083e-08	3.3271587e-07	6.8402594e-05	0.011121553	0.9866117	0.002197883
a31	2.2053722e-05	1.8109438e-05	1.655545e-05	3.334915e-06	9.288768e-06	0.0007281061	0.8566609	0.14254159
a20	8.448047e-09	3.9299284e-09	1.2843044e-08	2.9033546e-07	0.000100437544	0.01679374	0.9802768	0.0028286285
a8	4.972189e-06	4.5231213e-06	3.583995e-06	6.41802e-07	2.7103176e-06	0.0004197092	0.75639147	0.24317239
a31	4.5283002e-07	4.5893702e-07	3.4748135e-07	1.5709317e-07	1.9753504e-06	0.00074853253	0.87795794	0.12129022
a24	3.824977e-08	2.0415134e-08	6.004418e-08	6.617081e-07	0.000118182936	0.020329392	0.97464263	0.004908917
a31	1.3745463e-07	9.742941e-08	1.2788816e-07	9.21555e-08	3.875242e-06	0.0024694337	0.9715808	0.025945462
a10	1.3135951e-07	7.023541e-08	2.0864256e-07	1.8806057e-06	0.00019409967	0.015608988	0.9772948	0.0068997554
a31	2.6491202e-07	2.7103755e-07	1.9820891e-07	5.5465282e-08	6.811415e-07	0.00027576525	0.6537051	0.34601772
a11	1.8534922e-07	1.00502454e-07	2.7399525e-07	1.8705314e-06	0.00018087761	0.018516172	0.96962816	0.011672458
a46	4.2354817e-08	4.5632287e-08	3.2196716e-08	1.3858283e-08	4.0851717e-07	0.000352764	0.6566149	0.3430318
a6	2.0197819e-08	2.2281132e-08	1.6561941e-08	1.5755269e-08	5.768144e-07	0.00034564055	0.64600587	0.35364783
a31	2.468427e-08	2.6426248e-08	2.3443638e-08	4.9250062e-08	2.0313485e-06	0.0008033381	0.7890216	0.2101729
a26	1.2906182e-06	7.6868884e-07	1.6677329e-06	3.9755355e-06	0.00017835655	0.015350066	0.9673488	0.017115103
a31	9.806837e-09	1.09165965e-08	8.545685e-09	1.0697469e-08	3.685917e-07	0.00020605918	0.47002923	0.5297643
a8	1.6716864e-06	1.0282513e-06	1.9581548e-06	3.0872775e-06	0.00012621272	0.016095882	0.95934385	0.024426427
</S>	2.622716e-09	2.8444023e-09	2.4523088e-09	4.301613e-09	1.8971744e-07	0.00017262518	0.47112316	0.52870405
