 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	2.7660587e-09	2.8061298e-10	2.3749973e-08	1.2670247e-05	0.0011919722	0.9972844	0.0014948704	1.6143853e-05
a20	0.0005641183	0.0001608685	0.0004099616	0.0019291566	0.0010965985	0.020809237	0.97289217	0.0021379064
a28	0.00018585804	4.562612e-05	0.00020985633	0.0016554056	0.0016374831	0.049360167	0.94553864	0.0013669991
a7	0.00023209746	6.1399616e-05	0.00024611922	0.0018211737	0.0015898313	0.03525469	0.9592978	0.0014969099
a20	0.00015733627	4.8324084e-05	0.00013186003	0.0008841801	0.00062985177	0.008991632	0.9867209	0.0024359562
a31	0.000113983166	3.4469816e-05	7.484607e-05	0.00042582754	0.00027638266	0.0064185346	0.9897328	0.0029231303
a11	1.7168008e-05	5.1359184e-06	6.0641127e-05	0.000983605	0.0038871758	0.057976183	0.93463737	0.0024327945
a31	9.284198e-05	3.0144369e-05	6.686156e-05	0.0004400338	0.00031562103	0.0028635727	0.98472655	0.011464291
a11	2.805514e-06	6.052561e-07	1.30074e-05	0.00036800973	0.0027856084	0.11232819	0.8830242	0.0014775079
a41	2.7686492e-05	7.990525e-06	2.0846946e-05	0.00014630797	0.0001259703	0.0021384724	0.98383856	0.0136941215
a8	3.5277237e-05	1.0497408e-05	2.2462253e-05	0.00013707054	0.00010132823	0.001675151	0.9858183	0.012200019
a30	2.2255035e-05	6.2870145e-06	9.292173e-06	4.296444e-05	3.0789928e-05	0.00092460605	0.9892397	0.009724109
a31	0.00019479555	7.7891054e-05	8.2552215e-05	0.00038137625	0.00024075015	0.0020833032	0.9769207	0.020018602
a13	0.00039687558	0.00012019722	0.00083721377	0.011132212	0.02307899	0.14271273	0.81205976	0.00966202
a31	1.9007646e-05	4.46822e-06	1.3085597e-05	0.00011048214	0.00012134183	0.0032013126	0.98095304	0.015577287
a41	3.4249904e-05	6.8803665e-06	0.00010216292	0.002603822	0.010408784	0.14039417	0.8385705	0.007879541
a20	3.4073776e-06	7.1465644e-07	2.4863614e-06	2.5908901e-05	3.9270868e-05	0.0018090339	0.9693881	0.028731046
a31	2.1848707e-06	4.8458105e-07	1.2494371e-06	9.044981e-06	1.2160308e-05	0.00074296875	0.97365034	0.025581507
a20	1.837689e-05	3.1414666e-06	4.625941e-05	0.0014362466	0.0052523194	0.081808805	0.9001106	0.011324303
a31	2.7822142e-07	5.360054e-08	2.152719e-07	2.5773018e-06	6.2927093e-06	0.0007108365	0.9573625	0.041917227
a13	1.1111151e-06	1.4415868e-07	3.903192e-06	0.0003983664	0.0026843152	0.055073112	0.9354646	0.006374455
a24	6.151486e-08	1.19147865e-08	5.7130414e-08	1.0902949e-06	4.4407966e-06	0.0007061046	0.929535	0.0697532
a18	1.1172963e-06	2.401766e-07	7.786881e-07	7.198087e-06	1.34415e-05	0.0007983731	0.9033838	0.09579505
a31	2.4160917e-07	4.006051e-08	2.3596573e-07	2.923456e-06	8.523745e-06	0.001057448	0.96029973	0.03863084
a8	1.919171e-06	2.3993698e-07	4.5403885e-06	0.0004589826	0.0025068922	0.042135727	0.9440229	0.010868848
a31	6.474156e-09	1.2513889e-09	9.911454e-09	1.8302046e-07	1.1190351e-06	0.000285962	0.87786686	0.12184585
a8	1.5191542e-07	2.0734502e-08	3.637237e-07	9.780211e-05	0.00063733495	0.025370559	0.96751976	0.0063740183
a31	8.192441e-10	1.8677321e-10	1.4885727e-09	3.9818516e-08	4.793592e-07	0.00021760835	0.8001541	0.19962782
</S>	1.2529782e-07	1.9984029e-08	2.2049967e-07	4.8185677e-05	0.00028310926	0.021607844	0.97116333	0.0068972367
