 	non	mi	aspetti	che	non	vengo	</S>
a8	1.1844127e-06	1.0118445e-05	1.3887662e-05	0.0011655682	0.14239277	0.8274695	0.02894687
a31	0.023054147	0.07056729	0.05990233	0.12168178	0.07217811	0.6350617	0.017554605
a24	4.967167e-10	3.7292183e-09	5.903466e-09	8.050519e-07	0.021194221	0.9713737	0.007431259
a31	6.486391e-10	4.1876675e-09	4.257802e-09	2.5830911e-07	0.0036743025	0.9834346	0.012890711
a36	1.1230283e-10	7.054352e-10	9.1593927e-10	8.138931e-08	0.004309352	0.9868694	0.008821169
a31	1.55302e-07	4.836432e-07	4.6280104e-07	3.5001237e-06	0.00076099124	0.9528276	0.046406925
a39	5.0868545e-11	3.5796996e-10	4.713124e-10	6.317e-08	0.0058144797	0.9856916	0.008493842
a8	7.708214e-08	2.2577342e-07	1.9772304e-07	1.3029613e-06	0.00045459866	0.9044841	0.09505943
a31	2.8560876e-06	7.946601e-06	5.108457e-06	9.099274e-06	0.00036257153	0.75846285	0.24114951
a29	1.6786514e-08	1.1584739e-07	1.1241118e-07	4.970091e-06	0.006294248	0.97019595	0.023504557
a31	8.735027e-07	2.698544e-06	1.4827285e-06	3.1326472e-06	0.0002691901	0.42832392	0.57139874
a17	7.2633094e-07	4.8593943e-06	3.8540597e-06	7.3221134e-05	0.008003612	0.9341684	0.05774525
</S>	7.824674e-08	2.3677329e-07	1.3823804e-07	4.7506754e-07	0.00020006397	0.2762994	0.72349966
