 	non	mi	aspetti	che	non	vengo	</S>
a31	1.1844127e-06	1.0118445e-05	1.3887662e-05	0.0011655682	0.14239277	0.8274695	0.02894687
a37	5.4309382e-08	2.7339496e-07	3.353291e-07	1.0131322e-05	0.01519148	0.9756007	0.0091970265
a31	3.0929576e-05	9.119815e-05	8.3039464e-05	0.00032211398	0.003503016	0.9581103	0.03785946
a24	6.683586e-11	4.3392928e-10	5.6989774e-10	6.136524e-08	0.004511491	0.98929286	0.006195626
a46	6.305693e-09	3.7969272e-08	3.339579e-08	1.3761071e-06	0.003091522	0.97345746	0.023449654
a31	2.237913e-05	6.350881e-05	4.6338893e-05	0.00011446336	0.0012389825	0.86002606	0.13848832
a1	1.3650672e-09	9.436612e-09	9.937058e-09	6.9691663e-07	0.0047248136	0.9849504	0.010324076
a31	1.8503248e-06	6.0551956e-06	4.1782982e-06	1.7014492e-05	0.0010442649	0.81966156	0.17926511
a20	3.847264e-08	2.7450523e-07	2.531037e-07	1.0882669e-05	0.006721388	0.96802676	0.025240405
a41	1.3121024e-06	3.6668646e-06	1.8865485e-06	2.9088842e-06	0.0001866427	0.29760683	0.7021967
a31	1.655678e-07	7.158674e-07	3.7068048e-07	1.760089e-06	0.0005181485	0.5419257	0.4575531
</S>	5.4795755e-06	3.542676e-05	2.5268793e-05	0.0003136239	0.010914605	0.91314256	0.075563006
