 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	1.7769741e-08	7.99338e-07	6.9809346e-08	1.2587578e-06	2.5912223e-07	4.8248057e-06	8.544355e-07	0.014845576	0.8577937	0.12676618	0.0005865193
a14	5.1844523e-07	8.680093e-06	2.506417e-06	2.3785713e-05	6.412904e-06	4.5212746e-05	6.214124e-06	9.1208225e-05	0.009017768	0.98760694	0.003190761
a11	0.00016431767	0.00055024546	9.894103e-05	0.00016552716	4.9867194e-05	0.00013274339	0.00012821444	0.0012479897	0.0062738834	0.8590099	0.13217844
a31	0.00012172167	0.00041839873	6.824777e-05	0.00012834357	3.8028265e-05	0.000108064065	8.757915e-05	0.000997006	0.0061027966	0.8085394	0.18339042
a46	2.2434081e-09	1.2914954e-07	8.79706e-08	3.0043166e-06	1.3223474e-06	1.5006391e-05	6.916873e-08	5.6577323e-07	0.001068041	0.99225605	0.006655773
a33	0.0009548018	0.0016638577	0.0002549963	0.00024909156	8.292255e-05	0.0001557423	0.00013876136	0.0019561877	0.0018354874	0.35699588	0.63571227
a23	0.0009566445	0.0012767381	0.00017527296	0.00014918226	5.7150195e-05	0.000111723086	0.00017730384	0.0015941901	0.0031158626	0.48000586	0.51238
a31	0.0014492254	0.0016819576	0.00019406989	0.00018027236	6.755283e-05	0.00015110863	0.000259015	0.003036114	0.0055721817	0.5779688	0.40943977
a21	5.4362412e-09	3.597652e-07	2.7561936e-07	8.216794e-06	3.500303e-06	3.0047157e-05	1.18721495e-07	9.180621e-07	0.0012722318	0.98792005	0.010764202
a24	0.00083839014	0.0012335859	0.00017626348	0.00016764604	5.7701414e-05	0.00010704398	7.624349e-05	0.001140943	0.0010334605	0.263414	0.73175466
a46	2.207805e-05	9.794735e-05	1.4893477e-05	7.273354e-05	2.0104515e-05	6.579826e-05	9.928165e-07	3.963213e-05	0.00053866935	0.451886	0.54724115
a20	0.0034744907	0.0032462594	0.00034041356	0.0003406872	0.00011703313	0.0002569106	0.00020307637	0.0049084574	0.0031337305	0.44823524	0.5357437
a31	0.0014858118	0.002079215	0.00019757806	0.00025481184	8.210094e-05	0.0002298099	0.0001714263	0.005390641	0.005799186	0.63371277	0.35059664
a7	9.1596824e-08	4.377463e-06	2.4598985e-06	4.8862054e-05	1.7409197e-05	0.00011640667	5.332887e-07	1.1321804e-05	0.0025418065	0.97606444	0.021192329
a10	0.0002896677	0.00063821615	8.463521e-05	0.00014744829	4.645657e-05	0.00011511376	1.7281473e-05	0.0006356201	0.00072787004	0.2380772	0.7592204
a31	0.0005370928	0.0013467192	0.00016968342	0.00028933602	8.738795e-05	0.00023280684	5.9299513e-05	0.002390827	0.002713387	0.44717908	0.5449945
a0	7.977929e-08	5.7569614e-06	3.8243165e-06	8.324443e-05	2.9332723e-05	0.00016504797	3.7904374e-07	7.953415e-06	0.00276256	0.97211015	0.024831658
a31	0.00021279568	0.0003499287	5.0207163e-05	8.1062986e-05	2.8109462e-05	6.113513e-05	6.416234e-06	0.00019057917	0.00021021688	0.108776614	0.8900329
a37	3.407744e-08	5.110832e-06	4.5354745e-06	0.00010934863	3.8454706e-05	0.00018305797	2.47091e-07	4.025803e-06	0.0033602233	0.98232013	0.013974798
a20	9.571908e-05	0.00017011596	2.7650902e-05	5.0021827e-05	1.7565744e-05	3.6130048e-05	2.269196e-06	6.053143e-05	8.29442e-05	0.063127786	0.9363293
a37	0.00019396766	0.00036468444	4.801792e-05	8.6144726e-05	2.9171957e-05	6.9567664e-05	7.577588e-06	0.0002376963	0.00045601037	0.19178586	0.8067213
a13	0.0004861859	0.0009628345	0.00010997525	0.00021854728	6.8096335e-05	0.00018094695	1.851798e-05	0.00094924605	0.0014025455	0.35891056	0.6366926
a39	0.0009874234	0.0016388104	0.00017146062	0.000341533	0.00010840029	0.00030593324	3.186525e-05	0.0020495625	0.0022284132	0.4334032	0.5587334
a17	0.0011876475	0.0016554777	0.00016959658	0.0003569661	0.0001228246	0.00036912956	3.2312524e-05	0.0022866812	0.002359114	0.4205113	0.57094896
a28	0.0009986083	0.0013430422	0.00014342363	0.00035095878	0.00012233302	0.00041334558	2.7995753e-05	0.0019393017	0.0028544408	0.5787218	0.41308475
a31	0.0009928434	0.0013553055	0.00015399561	0.0004423472	0.00016081127	0.0005803274	2.7415574e-05	0.0021475935	0.0030839802	0.5607796	0.4302758
a0	8.027032e-05	0.0009426171	0.00019306543	0.0011276614	0.00035257524	0.0016098503	1.6563483e-05	0.0032313222	0.0080584185	0.5185638	0.46582383
a13	2.4579103e-05	8.2573635e-05	1.6048458e-05	7.760065e-05	3.1440002e-05	0.00010689278	5.0269585e-07	3.4179913e-05	0.00015444466	0.12315153	0.87632024
a31	0.00032431146	0.0006654001	0.000102122634	0.00038655638	0.00014612189	0.0004668215	5.3361514e-06	0.00043159007	0.00090408494	0.27126372	0.72530395
a37	9.964953e-06	0.0004272461	0.00014672552	0.0016494323	0.0004724072	0.0016914092	1.5551075e-06	0.0002537854	0.0036802725	0.589855	0.4018122
a8	1.015497e-05	4.7200483e-05	1.3257316e-05	9.11957e-05	3.8772294e-05	0.000120488585	1.544631e-07	9.0755e-06	6.8520334e-05	0.06770594	0.93189526
</S>	1.7039783e-05	6.538448e-05	2.3127828e-05	0.00014381591	6.8661946e-05	0.00021573683	4.6713348e-07	1.7115646e-05	0.00015728497	0.12334325	0.8759481
