 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	1.0469819e-08	1.0640056e-07	4.3874817e-07	2.382045e-07	0.0056361775	5.6903125e-05	0.0040455707	0.9256678	0.059934523	0.004658218
a39	3.4659348e-07	1.7046983e-06	4.393107e-06	2.084344e-06	0.00024337282	8.488638e-05	0.0007489287	0.099034905	0.89368933	0.0061899857
a31	0.00016768322	0.00045740706	0.000663416	0.00039122513	0.00482674	0.00046235105	0.0004995325	0.0040100976	0.7890607	0.19946076
a14	3.639783e-10	1.9478315e-09	6.031986e-09	1.9936197e-09	7.2924627e-07	9.100812e-07	4.62909e-05	0.046130866	0.95076025	0.0030609143
a41	2.9022554e-05	8.420682e-05	0.00012647393	6.5201806e-05	0.00096767547	0.00010820736	0.00012783827	0.0016724821	0.8064136	0.19040523
a33	5.0734525e-05	0.00014544593	0.00021285645	0.000109468114	0.0018044532	0.00019592134	0.000294655	0.0032933678	0.7650223	0.2288708
a20	0.0008243534	0.0019995	0.0024210652	0.0015963159	0.011158651	0.0007196172	0.00067310326	0.005173736	0.7228045	0.25262916
a31	0.00017607851	0.0004969614	0.00068145455	0.0003890515	0.0059038457	0.00042168726	0.0006855023	0.007236596	0.77684045	0.20716836
a10	4.570047e-09	2.2267079e-08	6.20311e-08	2.0310788e-08	4.1769813e-06	3.9544975e-06	0.00010142681	0.037667535	0.9561804	0.0060423263
a31	8.577742e-05	0.0002361201	0.00034586157	0.00019462369	0.0025077616	0.00021096284	0.00018154854	0.0010204576	0.59478825	0.40042862
a46	2.3103768e-09	1.1717049e-08	3.548431e-08	1.0769183e-08	2.8707118e-06	3.4644174e-06	9.9904806e-05	0.042358335	0.95215183	0.0053835786
a31	6.350306e-05	0.00015845295	0.0002110029	0.00012358677	0.0010910177	7.886121e-05	5.4521006e-05	0.00034782192	0.4208403	0.5770309
a39	1.677899e-09	8.457538e-09	2.6266589e-08	7.8509546e-09	2.2520594e-06	3.1630814e-06	9.581243e-05	0.043400634	0.95118606	0.0053119417
a28	3.1639753e-05	8.291889e-05	0.00011132117	6.0575665e-05	0.00061348366	4.3854154e-05	3.4717305e-05	0.00032593042	0.46434957	0.534346
a21	3.0245259e-05	9.008863e-05	0.00013204692	6.740612e-05	0.0010576153	8.1330334e-05	9.680071e-05	0.00123353	0.65456116	0.34264973
a24	0.00023888226	0.0006514284	0.00082616386	0.000495834	0.0047738263	0.00025952826	0.00026439296	0.0025771903	0.69121265	0.2987001
a46	3.848441e-06	1.5002404e-05	2.2893832e-05	8.1957e-06	0.0002645603	2.0217536e-05	5.456622e-05	0.0041582934	0.8871749	0.10827757
a20	0.0014470695	0.0033795084	0.003682706	0.0025753994	0.015142133	0.00063891645	0.00045219413	0.0021138152	0.63348603	0.33708224
a31	0.000321144	0.00092009426	0.0011663827	0.0006983465	0.008974377	0.0003557565	0.00038306363	0.0032219205	0.75828415	0.22567476
a14	3.8531766e-08	2.1737017e-07	6.8408053e-07	1.9404476e-07	5.1967316e-05	3.8146565e-05	0.0005376856	0.070172735	0.92070764	0.008490704
a17	3.5393776e-05	0.00010566991	0.00014771025	7.344994e-05	0.0009993494	6.34116e-05	6.1004906e-05	0.00073955	0.6269651	0.37080938
a31	0.00017738329	0.000507942	0.00064206426	0.000369523	0.0036973346	0.00016937949	0.00014676772	0.0012049227	0.62398833	0.36909634
a11	2.7885028e-08	1.6096875e-07	5.335718e-07	1.3659431e-07	4.486989e-05	4.1438547e-05	0.000602829	0.07587624	0.9142414	0.009192466
a18	2.07204e-05	5.9180522e-05	7.861004e-05	3.8944345e-05	0.00044784648	2.7742644e-05	2.4914492e-05	0.00035705164	0.4952588	0.50368613
a6	7.967297e-05	0.00023209442	0.0002940147	0.00015048872	0.0016827894	8.24096e-05	7.801276e-05	0.0008718208	0.57848465	0.4180441
a8	0.0002096886	0.0005680148	0.00062529853	0.00036929912	0.0027509858	0.00012094736	0.00012009957	0.0013471432	0.64337295	0.35051554
a31	0.0001811869	0.000539315	0.00062567065	0.0003735913	0.003645866	0.00015833045	0.00017802199	0.0019559846	0.7423992	0.24994281
a24	1.6093908e-07	1.0080934e-06	3.5174844e-06	8.255163e-07	0.00031095056	0.00019621396	0.0016401415	0.09042531	0.8935457	0.0138760675
a37	1.5463486e-06	6.0956513e-06	1.0270744e-05	3.4048505e-06	0.00013635305	1.37476145e-05	3.6036843e-05	0.0030005968	0.8678343	0.12895767
a38	0.00011185718	0.00031020294	0.00036721674	0.00019214026	0.0016374452	8.414453e-05	7.14883e-05	0.0007049895	0.5094842	0.48703638
a31	7.533095e-05	0.00023632823	0.00028961393	0.00014375155	0.0016389841	7.5638265e-05	8.254477e-05	0.0011585613	0.65401876	0.34228048
a11	2.723853e-07	1.6160774e-06	5.4551406e-06	1.1785964e-06	0.00043845287	0.00028953748	0.0019761724	0.08388117	0.8895572	0.023848936
a31	5.4100396e-06	1.6491123e-05	2.1564652e-05	9.291707e-06	0.00013084945	9.462824e-06	1.1397528e-05	0.00030877467	0.42034614	0.5791406
a8	3.329075e-07	1.9372605e-06	6.754163e-06	1.4055295e-06	0.0006007083	0.00038745455	0.0020776144	0.0683856	0.89819485	0.030343374
a10	3.9630658e-07	1.097514e-06	1.4214593e-06	6.4092984e-07	9.386276e-06	1.4698452e-06	2.2743316e-06	8.454121e-05	0.25291383	0.74698496
a18	1.9972008e-06	8.03038e-06	1.385518e-05	4.6830205e-06	0.000215462	1.7753675e-05	3.7423368e-05	0.0014423669	0.6375025	0.3607559
a31	1.6242575e-06	5.975324e-06	8.951591e-06	3.2562211e-06	9.194839e-05	8.444456e-06	1.6929833e-05	0.0007050923	0.5840679	0.4150899
a11	1.2111558e-06	6.2677345e-06	1.980872e-05	4.269388e-06	0.0015780589	0.0005843436	0.001959424	0.047247276	0.892212	0.056387387
a10	2.818092e-07	8.7670236e-07	1.2476982e-06	4.636908e-07	1.1323671e-05	1.9664403e-06	4.2517136e-06	0.0002673525	0.35724458	0.64246774
a1	1.5927868e-06	6.1390924e-06	1.0429491e-05	3.3334911e-06	0.00016862842	1.7494567e-05	4.1839365e-05	0.0018850139	0.6622037	0.3356618
a41	1.475549e-06	5.6848185e-06	9.406987e-06	2.897077e-06	0.00015050391	1.2636461e-05	3.0000763e-05	0.0018093336	0.70990044	0.28807768
a31	1.0465604e-06	3.901255e-06	6.2274603e-06	1.9956599e-06	9.2355556e-05	8.879701e-06	2.1568962e-05	0.0013192465	0.69503266	0.3035121
a8	4.044636e-06	1.7842573e-05	4.7782636e-05	1.0815217e-05	0.0029773947	0.0007269655	0.0019318493	0.043535385	0.8596604	0.0910876
a31	6.656235e-08	2.0466643e-07	3.3490264e-07	1.18245985e-07	3.9232973e-06	1.6983901e-06	4.317558e-06	0.000252556	0.3348291	0.6649077
a37	6.9209154e-06	2.695475e-05	6.8156995e-05	1.781116e-05	0.004299301	0.000699649	0.0013022762	0.023413092	0.8652875	0.10487834
a8	2.9267746e-08	8.518541e-08	1.3366522e-07	4.7476437e-08	1.6852204e-06	7.316225e-07	2.2627084e-06	0.00019030961	0.2428421	0.75696266
a39	3.0441065e-08	1.02041504e-07	1.9520658e-07	6.1139566e-08	3.9517577e-06	1.985947e-06	7.047283e-06	0.00057151896	0.4804879	0.5189272
a31	1.3376496e-07	4.883437e-07	8.903604e-07	2.6532965e-07	2.0037534e-05	4.561043e-06	1.8207447e-05	0.0016020369	0.69012743	0.30822596
a39	4.8660904e-06	1.8713965e-05	4.5942423e-05	1.17747995e-05	0.0025605364	0.0005044578	0.0012136153	0.026767964	0.8394716	0.1294006
a35	5.472631e-08	1.7043074e-07	2.751362e-07	9.24367e-08	3.5671153e-06	1.3278255e-06	3.9468255e-06	0.0003046638	0.31986502	0.67982084
a31	1.6329275e-07	5.907913e-07	1.072676e-06	3.2482416e-07	2.1777612e-05	5.4900347e-06	1.9995412e-05	0.0014893534	0.65300107	0.34546015
