 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	3.4132272e-06	2.795561e-05	8.959644e-05	0.00015244559	0.0009658975	0.0015550316	0.0003597301	0.0104067335	0.05345881	0.0011918022	0.01009105	0.0024808063	0.7162741	0.010203605	0.10508978	0.00091366266	0.086735666
a11	4.2549567e-05	0.0001317681	0.00029190016	0.00044753563	0.0011752391	0.0016693634	0.00088899594	0.006038638	0.012352595	0.0031264618	0.0070083705	0.0046480526	0.030283827	0.040373545	0.5601454	0.001416942	0.32995883
a37	0.0010184096	0.002460734	0.0044981977	0.0040732557	0.0079615675	0.009501734	0.0045231474	0.015489934	0.02977207	0.006667467	0.0148507	0.006681939	0.020181986	0.005667198	0.075645	0.0016364282	0.7893702
a28	0.0009336465	0.00234447	0.0043583894	0.003839544	0.00765705	0.009324248	0.0042452505	0.016050603	0.03327367	0.00686157	0.016032921	0.007245206	0.029308712	0.007982399	0.094133094	0.001499719	0.7549095
a31	0.0017688833	0.0046619764	0.0087182075	0.007272854	0.014540233	0.017312277	0.007476183	0.027651118	0.059215393	0.011111304	0.027768325	0.011770293	0.049233805	0.011378529	0.106271334	0.0013635705	0.63248575
a21	7.400277e-08	2.0650542e-07	4.6982376e-07	7.752063e-07	2.1210055e-06	3.435333e-06	2.0165412e-06	2.45465e-05	6.261358e-05	1.8702758e-05	4.1693806e-05	3.8193015e-05	0.0006040331	0.002965621	0.61239487	0.0011181356	0.38272244
a31	0.001447872	0.0034308883	0.0059819208	0.00477405	0.008883564	0.009950363	0.0045928555	0.013050399	0.024661075	0.0051436047	0.011984477	0.0046241567	0.010632821	0.0017817199	0.030734215	0.0021652256	0.8561608
a10	3.099575e-08	8.466929e-08	1.9931936e-07	3.4352928e-07	9.922392e-07	1.7021323e-06	1.0332227e-06	1.5583957e-05	4.0232644e-05	1.2708912e-05	2.7032953e-05	2.5761834e-05	0.0004121355	0.002749949	0.6816011	0.0011516683	0.31395936
a31	0.00043132648	0.0010387473	0.0018858522	0.0016261396	0.0031361526	0.0036635734	0.0017178111	0.005634619	0.011090372	0.002275335	0.0053703696	0.0021236406	0.0059932685	0.00086888793	0.022059117	0.0019868	0.92909795
a3	3.5164295e-08	9.859371e-08	2.3953075e-07	4.220506e-07	1.2401327e-06	2.1552403e-06	1.3069439e-06	2.0920716e-05	5.4494933e-05	1.689131e-05	3.6158235e-05	3.3666816e-05	0.00055150874	0.0033557576	0.70197	0.0011883887	0.29276672
a28	0.00018382126	0.00048207195	0.00091317226	0.0006995394	0.0013886214	0.0016276728	0.0006977611	0.002374468	0.004904662	0.00085330446	0.0021179593	0.0007294855	0.0023010073	0.0003169067	0.016390985	0.0020540361	0.96196455
a31	0.00057233375	0.0015780781	0.0030861578	0.0025031944	0.0051471125	0.0061755716	0.0026094834	0.009476048	0.020131757	0.0035109029	0.008843647	0.0032814466	0.011934837	0.0025616616	0.06223254	0.0018634709	0.8544918
a20	8.616787e-08	2.513721e-07	6.2209136e-07	1.1003108e-06	3.2153325e-06	5.5002424e-06	3.274387e-06	4.8583817e-05	0.00012571685	3.7314894e-05	8.251572e-05	7.2596595e-05	0.0011329267	0.00531558	0.70770055	0.0012456194	0.2842246
a0	0.00055677525	0.0013268667	0.0023283625	0.0017228497	0.0032249906	0.0036305545	0.0016266393	0.0046550427	0.008936169	0.0017441559	0.004109342	0.0014589244	0.0033737856	0.0005124868	0.016100852	0.002565931	0.94212633
a20	0.00029849773	0.0008490196	0.0016873721	0.001293106	0.002693579	0.0032632854	0.0013394859	0.004928539	0.010636009	0.0017588194	0.0044427915	0.0015593085	0.005936721	0.0013524283	0.049596824	0.002009273	0.90635496
a31	0.0014599349	0.00431965	0.008414291	0.005897241	0.012061568	0.013900332	0.005355957	0.018232608	0.039963428	0.006123897	0.016508983	0.005574657	0.020683052	0.004334946	0.08128207	0.0018998777	0.7539875
a20	1.3148775e-07	3.8955298e-07	9.821403e-07	1.7426e-06	5.0971694e-06	8.750056e-06	5.208589e-06	7.743944e-05	0.00019949081	5.836222e-05	0.00012921309	0.00010941822	0.0016507099	0.0064979675	0.69131076	0.0013648189	0.2985796
a8	0.00037596587	0.00091979624	0.0016272167	0.0011559732	0.0021886437	0.002459739	0.0010798484	0.0030962643	0.005991785	0.0011201554	0.002674068	0.0009043404	0.0020670258	0.00030981045	0.012743749	0.0026991486	0.9585864
a31	0.00055491406	0.001587383	0.0030443256	0.0020953156	0.0043311235	0.0049489243	0.0019943041	0.0061949934	0.012564306	0.0021132976	0.0052834153	0.0017509955	0.004296894	0.0013132693	0.04530833	0.0028291685	0.89978904
a10	7.754758e-08	2.2076614e-07	5.5679845e-07	9.776404e-07	2.9068647e-06	5.1628376e-06	3.1512338e-06	5.3265132e-05	0.0001364416	4.1614636e-05	8.728457e-05	7.528757e-05	0.0011046443	0.005142536	0.68424976	0.0014247068	0.30767128
a31	0.00015329328	0.00038908975	0.0007170214	0.0005489892	0.0010913057	0.0012694076	0.0005631163	0.0018360938	0.0036546304	0.00066555536	0.0016157589	0.0005486048	0.0014023966	0.00020120584	0.011094495	0.0024697767	0.9717792
a18	6.4368834e-08	1.8511837e-07	4.82486e-07	8.60221e-07	2.6073046e-06	4.7397198e-06	2.9093019e-06	5.5623157e-05	0.0001448341	4.3786673e-05	9.095984e-05	7.743979e-05	0.0011991708	0.0051839966	0.67105544	0.0015762931	0.3205606
a31	0.0001075205	0.00026962964	0.00048359658	0.0003286389	0.00064146786	0.00073148595	0.00031673175	0.0009550125	0.0018589068	0.0003345978	0.00079366396	0.000256295	0.0005809876	0.00010010149	0.007845046	0.00302909	0.9813672
a37	6.391106e-08	1.8210595e-07	4.773928e-07	8.404289e-07	2.5540899e-06	4.6870755e-06	2.88794e-06	5.7914458e-05	0.00015046285	4.57848e-05	9.361742e-05	7.901683e-05	0.0011924332	0.0051591503	0.6624538	0.0016761421	0.32907993
a31	5.086636e-05	0.0001300481	0.00023797434	0.00016443289	0.00033117604	0.00038630806	0.00016773201	0.0005493117	0.0010800508	0.00019049952	0.00045058585	0.00014408966	0.00034129692	6.165634e-05	0.006517722	0.0030488835	0.98614734
a21	7.119036e-08	2.0302228e-07	5.395465e-07	9.419581e-07	2.876765e-06	5.327937e-06	3.2806722e-06	6.894031e-05	0.00017903613	5.3950633e-05	0.00010931096	9.001506e-05	0.0013365264	0.0053467066	0.6418105	0.0018412718	0.34915054
a28	3.414334e-05	8.6969914e-05	0.00015240772	9.7256976e-05	0.0001970413	0.0002246305	9.754661e-05	0.0003074516	0.0005861103	0.000105730855	0.00024386782	7.800291e-05	0.00015570046	4.024266e-05	0.005560424	0.003255125	0.98877734
a15	3.236593e-05	9.8357596e-05	0.00020507952	0.00014948793	0.00033468544	0.0004170279	0.00016786587	0.0006799272	0.0014689487	0.00022504726	0.00056395336	0.00017830655	0.0006270554	0.0001751983	0.02232159	0.0023197976	0.97003525
a7	0.00029091773	0.0010432805	0.0021732359	0.0012563894	0.0027113606	0.0030701233	0.0010924726	0.0036008402	0.007834591	0.0010785145	0.0028860522	0.0008643376	0.0030952932	0.00091596565	0.053697705	0.002600079	0.9117889
a20	0.00038366567	0.0014003151	0.0029960421	0.0018188455	0.003957475	0.0045544873	0.0015771795	0.0056824237	0.013185855	0.0016095778	0.0047267936	0.001315278	0.006109603	0.0010745157	0.06535026	0.002445789	0.8818119
a31	0.0007578043	0.0027560317	0.0055853464	0.0029878404	0.006242059	0.0068148687	0.00231353	0.0074372455	0.016855186	0.0020963096	0.0061231307	0.0017174684	0.0070112646	0.0012222646	0.05626067	0.002466176	0.87135285
a28	5.9458944e-07	1.9677586e-06	5.737659e-06	1.0567501e-05	3.4096374e-05	6.21729e-05	3.564879e-05	0.00072062283	0.0019364444	0.00047344225	0.0010992634	0.00073625805	0.010885704	0.01641008	0.61633205	0.0023669687	0.34888843
a33	2.9927936e-05	8.601168e-05	0.00015942269	9.665289e-05	0.0001987875	0.00022529722	9.373791e-05	0.00029797177	0.0005905954	0.00010012904	0.00024001434	7.411249e-05	0.00017522987	3.761839e-05	0.0052959393	0.0032074633	0.9890911
a8	3.421849e-05	0.00011844031	0.0002365561	0.00013855885	0.0002873085	0.00032296372	0.00013334864	0.00038931478	0.00074605463	0.00013627588	0.0003081083	0.000104383646	0.0002736473	9.948528e-05	0.011973878	0.003057615	0.9816398
</S>	0.00012423107	0.00048671212	0.0010325586	0.000581866	0.0012568294	0.0014114535	0.00052440906	0.0017136645	0.0036064268	0.00053400244	0.0013749992	0.0004302607	0.0016612621	0.0004023064	0.02814118	0.0025731518	0.95414466
