 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	4.0286513e-06	4.7139674e-05	1.5469872e-05	0.00039459745	0.000101961436	0.4120272	0.52753425	0.059875336
a0	0.0028726098	0.010352743	0.0022206064	0.0128209805	0.001027764	0.05953561	0.8765466	0.03462308
a28	0.00087597594	0.0037782858	0.0007200378	0.0051232483	0.00041954356	0.04342089	0.9019665	0.04369544
a31	0.0024107245	0.0093326075	0.0019006635	0.012483253	0.00080158206	0.055952545	0.8634948	0.053623766
a24	6.954676e-09	5.8493384e-08	2.9013213e-08	2.9599687e-07	1.6402778e-07	0.00017834493	0.9295282	0.07029289
a46	9.922379e-07	5.301091e-06	4.2132123e-07	3.528551e-06	1.7392036e-07	5.3679814e-05	0.42615488	0.5737811
a31	0.0012348348	0.0031462247	0.00038375732	0.0017045758	9.734826e-05	0.0026414688	0.46986425	0.5209276
a24	1.5726966e-09	1.2845975e-08	3.5639747e-09	3.3787686e-08	1.6220323e-08	2.8103354e-05	0.9036102	0.09636161
a31	2.1172329e-07	1.2940812e-06	8.570677e-08	7.928641e-07	3.820016e-08	2.5804164e-05	0.50339633	0.4965755
a20	1.2528898e-08	1.0849339e-07	1.7618403e-08	1.7988174e-07	3.882784e-08	6.21514e-05	0.8996817	0.10025589
a29	7.763775e-05	0.00017193652	1.366139e-05	5.3813495e-05	2.0119212e-06	4.9265618e-05	0.06809225	0.93153936
a20	5.1651464e-06	2.108625e-05	1.2797503e-06	8.812124e-06	2.5790536e-07	3.4874534e-05	0.16954933	0.83037925
a29	0.00028930893	0.0007655458	3.7570175e-05	0.00020881627	5.3378053e-06	0.00020510341	0.09941658	0.8990718
a13	0.00041475781	0.001486929	6.0907652e-05	0.0004696972	7.047346e-06	0.0006000676	0.18313149	0.8138291
a17	0.0016697964	0.005684413	0.00022981204	0.0017817381	2.6814007e-05	0.0017487357	0.2231569	0.76570165
a31	0.00120856	0.0042103613	0.00016642925	0.0013878467	3.0431562e-05	0.0020647333	0.26363134	0.72730035
a44	1.1936022e-05	9.392519e-05	4.410213e-06	5.305807e-05	8.3942643e-07	0.0005403073	0.5528354	0.4464602
a8	3.7642212e-06	1.3113438e-05	9.373856e-07	5.285136e-06	5.291261e-07	2.2053242e-05	0.0529677	0.9469866
a6	8.554649e-06	3.62699e-05	1.983128e-06	1.4702015e-05	9.428974e-07	7.3072035e-05	0.102933824	0.8969306
</S>	2.3719716e-05	0.000103704406	5.237588e-06	4.2522224e-05	2.3664913e-06	0.00021847305	0.15781225	0.8417917
