 	sono	stato	sempre	poveretti	</S>
a20	6.859121e-05	0.0030058802	0.033969436	0.9587098	0.0042463243
a4	0.0069625243	0.0025606344	0.011882175	0.97780526	0.00078938744
a31	0.00079991773	0.00067600067	0.00493682	0.99279517	0.00079217093
a38	4.1324757e-08	7.979035e-06	0.003850494	0.9958281	0.0003134461
a31	0.0011917247	0.00057361065	0.0048717423	0.9924924	0.0008705596
a7	1.0406488e-08	4.317922e-06	0.004262392	0.99538165	0.0003515575
a31	3.9976785e-05	4.857031e-05	0.0007389826	0.9983266	0.00084591715
a21	4.6275734e-09	2.1809565e-06	0.0032742282	0.9964334	0.00029020783
a20	4.0282906e-05	8.5581254e-05	0.0016307322	0.99769455	0.0005488419
a8	9.377316e-05	9.980254e-05	0.0021327373	0.99659604	0.0010776712
a31	0.0002498917	0.00012660743	0.005021923	0.991503	0.0030986061
a33	4.687762e-08	1.960373e-06	0.00042981282	0.99944824	0.000120005396
a20	4.8547357e-05	2.7887121e-05	0.0029167235	0.98682123	0.010185614
a31	1.9404135e-05	1.9712808e-05	0.001870012	0.98705626	0.0110345865
a7	5.3295196e-07	6.7158435e-06	0.0006760266	0.9989641	0.00035266936
a31	5.523388e-06	5.612938e-06	0.00046848325	0.9677339	0.031786516
a11	8.3716964e-07	1.7772465e-05	0.0027533388	0.99668413	0.00054395804
a31	7.823647e-07	1.5527665e-06	0.00038294127	0.9111294	0.08848529
a13	3.991795e-06	5.502489e-05	0.007463675	0.9913771	0.0011001421
a18	2.4245236e-07	1.0915858e-06	0.00035637326	0.7487522	0.2508901
a31	8.1007435e-08	9.286358e-07	0.00042981925	0.82763803	0.17193113
</S>	1.0079035e-05	6.726926e-05	0.01059564	0.9864009	0.0029260605
