 	ha	potuto	entrare	dalla	finestra	</S>
a46	8.1113825e-08	5.99441e-05	0.0007345913	0.9825654	0.012372949	0.0042669885
a31	0.005187918	0.06389002	0.014373033	0.5665393	0.31837967	0.031630047
a8	4.494918e-11	2.2135884e-08	7.544098e-06	0.9844199	0.014393483	0.0011791354
a31	0.0003774359	0.006406832	0.0040069036	0.44542265	0.47848415	0.065302
a15	2.0297689e-11	6.5037837e-09	3.20282e-06	0.96621156	0.031724453	0.0020608096
a13	2.5335146e-05	0.00045681358	0.0007057399	0.18726768	0.6762441	0.13530032
a24	9.293278e-06	0.00021080177	0.00026499206	0.13971226	0.74389464	0.115908034
a31	6.296729e-05	0.000652528	0.00027926685	0.031237686	0.77194405	0.19582349
a18	8.69482e-08	2.0555994e-05	0.00054863445	0.62526524	0.3647307	0.009434886
a31	7.1102645e-06	3.1084714e-05	1.3194697e-05	0.010241251	0.7931806	0.19652675
a20	5.2268987e-08	1.4104218e-05	0.0003784983	0.68346053	0.30623755	0.009909288
a11	3.6021942e-07	1.4044762e-06	1.5998038e-06	0.0055408785	0.72153056	0.27292526
a8	3.7454875e-08	5.107646e-07	1.587027e-06	0.012437383	0.8579049	0.12965554
a31	3.9850143e-08	4.6329208e-07	1.5203053e-06	0.0066665034	0.7775076	0.21582393
a8	3.9656064e-07	3.952494e-05	0.00021591979	0.3204363	0.6463507	0.032957155
a31	4.3768944e-09	4.605832e-08	3.1825098e-07	0.0049950876	0.67610806	0.31889647
</S>	7.3986575e-07	4.4508794e-05	0.0001748693	0.2689356	0.6773062	0.053538132
