 	lo	sentii	ee	che	arrivava	</S>
a15	1.4188496e-05	3.8823295e-05	0.024122434	0.19342518	0.3827792	0.39962012
a31	0.08441995	0.07426422	0.06070894	0.054216404	0.21818472	0.5082058
a46	8.2326274e-08	4.5393767e-07	0.0030412732	0.71654916	0.11345898	0.1669501
a8	0.0044233026	0.005531749	0.009193274	0.034136757	0.2444211	0.7022939
a31	0.0055152825	0.0065333033	0.011937713	0.07295386	0.23423243	0.6688275
a23	4.5955375e-08	2.6132906e-07	0.0014796148	0.7551193	0.09201636	0.15138444
a8	0.0009512645	0.00093224505	0.00094294536	0.013707827	0.26020747	0.72325826
a38	0.0004710694	0.0004592949	0.0007229635	0.028115805	0.28026897	0.6899619
a20	0.00035674634	0.00029302534	0.00033324305	0.009936019	0.28877223	0.70030874
a28	0.0006391053	0.00047309446	0.00050280953	0.008103436	0.3382891	0.65199244
a20	0.0016012436	0.0010451537	0.0010994093	0.008233453	0.40177807	0.5862426
a23	0.0011336028	0.0006994402	0.0009382834	0.0074949977	0.40438735	0.58534634
a31	0.0010862893	0.00062857463	0.0009436189	0.00691781	0.4082114	0.5822123
a29	0.0015301874	0.0024914625	0.010637861	0.03259699	0.6236969	0.32904652
a33	0.00014083112	0.00011475649	0.00016503625	0.0044341306	0.49308348	0.5020618
a29	9.0188994e-05	6.0505867e-05	0.00012224514	0.0037224877	0.44808835	0.54791623
a27	0.00061533594	0.00043144467	0.0006718379	0.0074227154	0.49220803	0.49865064
a46	0.0012856373	0.00086259126	0.0012940232	0.009580616	0.504971	0.48200604
a20	0.0006018354	0.00041944897	0.00092152803	0.009295425	0.5175897	0.47117203
a31	0.0004932367	0.0003623757	0.001013817	0.011016585	0.51489216	0.47222173
a7	0.0074232733	0.0087961	0.01910249	0.054503754	0.57434267	0.33583167
a1	3.2164022e-05	3.24853e-05	0.00017794137	0.009371979	0.52831686	0.4620686
a20	0.00017246258	0.00015856422	0.00059126905	0.015007592	0.51724124	0.46682882
a31	2.657529e-05	2.8857385e-05	0.00032522134	0.015627226	0.5220292	0.46196294
a20	0.0003045631	0.0004229375	0.004069486	0.05295318	0.5734738	0.368776
a31	9.621739e-07	1.4559405e-06	6.7904104e-05	0.011812475	0.52606714	0.46205002
a23	1.1431351e-05	2.463964e-05	0.001847565	0.03520145	0.6097137	0.35320118
</S>	3.355363e-08	6.655198e-08	7.870232e-06	0.003940235	0.5206093	0.47544247
