 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	3.8938266e-05	1.3973849e-05	2.8922955e-06	1.4825389e-05	0.0023735934	0.00016855897	0.09576902	0.7698052	0.13181296
a13	0.006818413	0.0009164346	0.000630524	0.0017425561	0.012794403	0.0009252149	0.07467972	0.88528794	0.01620469
a20	0.002460093	0.0003341224	0.00010359567	0.00039637776	0.0074870535	0.0005675581	0.070909895	0.8990966	0.01864469
a7	0.0045609535	0.0005394201	0.00028899082	0.00090256985	0.009548132	0.0006877271	0.064533055	0.89832914	0.020610046
a36	0.0051261326	0.00051211356	0.00025206164	0.00074685854	0.007118715	0.00041037303	0.038496103	0.92258155	0.024755968
a7	0.0036836558	0.00029090286	0.00029742764	0.00073879893	0.005636334	0.00032108495	0.034553528	0.9227905	0.031687804
a31	0.0066561275	0.0005493922	0.00048775354	0.0011742663	0.008085082	0.00036826733	0.03655348	0.9215469	0.024578823
a37	6.3681466e-05	1.7598442e-05	6.8637496e-07	3.6496808e-06	0.0002439717	2.834812e-05	0.005620728	0.9695784	0.024442831
a31	0.0007200721	6.0645743e-05	5.6592995e-05	0.00012666761	0.00077018637	5.318088e-05	0.0066680145	0.9446602	0.046884447
a37	7.4617543e-07	2.1930343e-07	6.2213137e-09	3.422036e-08	3.9368506e-06	1.3498071e-06	0.0012104147	0.97724116	0.021542298
a41	0.0003471123	3.5002515e-05	3.9074912e-05	7.364704e-05	0.00030006026	3.185256e-05	0.0031591787	0.9130504	0.08296357
a21	0.00061876624	4.9750022e-05	5.981355e-05	0.00011648003	0.0005128715	5.3861077e-05	0.004970592	0.90640724	0.08721061
a31	0.0005883268	4.2112053e-05	0.00012455703	0.00018350668	0.0005957604	8.154772e-05	0.007599742	0.9285666	0.06221791
a39	1.5856251e-06	3.2073285e-07	1.9962512e-08	9.090533e-08	5.0839685e-06	9.49339e-07	0.00061284495	0.9648051	0.03457388
a13	0.00010828544	6.660729e-06	2.098991e-05	2.7513805e-05	6.172038e-05	6.238895e-06	0.0005990716	0.7952218	0.20394774
a31	0.0002068086	1.1120408e-05	4.3217227e-05	5.532715e-05	0.00013335502	1.4307895e-05	0.0013661018	0.8430151	0.15515456
a20	4.8630005e-07	6.2898515e-08	6.9527784e-09	2.8150941e-08	1.2593939e-06	2.3246444e-07	0.0003229492	0.96283394	0.036841042
a31	3.394783e-05	2.2266468e-06	1.3273638e-05	1.2228247e-05	1.6524886e-05	2.4096696e-06	0.0001845677	0.64364433	0.35609058
a35	1.530096e-07	1.781574e-08	1.910394e-09	7.707822e-09	4.7466366e-07	2.2678856e-07	0.00085509487	0.9683574	0.030786624
a31	9.135354e-06	6.572094e-07	4.7454473e-06	3.659392e-06	4.094664e-06	7.664835e-07	6.221046e-05	0.4994691	0.50044566
a26	2.1667631e-07	2.1484983e-08	2.687197e-09	1.0473541e-08	6.4275406e-07	3.5299544e-07	0.0015503978	0.9637921	0.034656316
a9	1.6064548e-06	1.3664021e-07	9.546437e-07	6.2388744e-07	8.7202767e-07	2.9558146e-07	3.1631946e-05	0.45153674	0.5484271
a33	3.4779706e-07	3.7454626e-08	1.356313e-07	1.0290003e-07	3.6738334e-07	2.8867836e-07	4.7575144e-05	0.5735261	0.42642504
a31	5.2000627e-07	5.6497495e-08	1.5295666e-07	1.4100829e-07	7.3793484e-07	6.009016e-07	7.5529475e-05	0.6036927	0.39622957
a39	1.1185787e-06	6.33536e-08	3.4792667e-08	8.127893e-08	1.6220371e-06	3.0961016e-07	0.0013038501	0.9517559	0.046937026
a24	4.722737e-07	3.5339042e-08	2.407732e-07	1.5303222e-07	2.771505e-07	9.804903e-08	1.2058098e-05	0.33072668	0.66926
a37	6.9339757e-07	3.1211744e-08	1.5536554e-07	1.5902535e-07	5.490156e-07	1.01690944e-07	6.722897e-05	0.7331098	0.26682124
