 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	2.9732562e-06	0.00012734075	2.274682e-06	4.62844e-06	0.0014893528	0.9872749	0.0048417156	0.006256814
a31	0.023990588	0.05719221	0.0013160622	0.0031969578	0.1383341	0.76984555	0.0036332724	0.0024913289
a7	2.629191e-08	3.8006974e-06	6.957304e-08	7.7094995e-08	1.5755437e-05	0.9892603	0.00606069	0.0046593198
a31	0.00057550595	0.0035987329	0.00016775801	0.00020081567	0.005785527	0.9788786	0.006729444	0.0040636025
a21	1.6525268e-08	2.4413332e-06	4.997557e-08	3.7723968e-08	8.62424e-06	0.98471594	0.00965993	0.0056128963
a31	0.00043630422	0.0029545224	0.00014766175	0.00017052866	0.004053761	0.97683674	0.010065419	0.005335006
a11	1.3058954e-08	2.041842e-06	4.313754e-08	2.8251897e-08	6.4675714e-06	0.9886679	0.007430087	0.003893399
a31	7.9168036e-05	0.0007391323	2.4910496e-05	2.2359136e-05	0.00087140047	0.9579873	0.027720517	0.012555235
a46	2.057486e-08	3.4783197e-06	5.498331e-08	2.9428199e-08	7.906482e-06	0.9932025	0.0046943934	0.0020916688
a31	0.00031532728	0.0016105664	3.1904605e-05	3.611024e-05	0.0017215997	0.72852856	0.17864431	0.089111574
a17	2.0153836e-08	4.3256337e-06	5.6717543e-08	2.810417e-08	9.586556e-06	0.9971433	0.0019244623	0.0009181932
a20	0.00014524219	0.00047600013	6.625001e-06	7.929269e-06	0.00052991393	0.19837159	0.4749819	0.3254808
a31	2.2047443e-05	0.000107254644	1.3205713e-06	1.3052322e-06	0.0001352236	0.16548747	0.47105247	0.3631929
a20	3.2913832e-07	5.038326e-05	3.637154e-07	2.0125367e-07	6.133891e-05	0.9959708	0.0026906922	0.0012259268
</S>	4.1980943e-06	1.9763022e-05	3.0605156e-07	1.8895504e-07	9.753064e-06	0.006490665	0.5084796	0.48499548
