 	la	casa	la	costruirono	i	muratori	</S>
a31	7.1018695e-07	2.4281594e-06	2.0299285e-05	0.0022533683	0.9777485	0.017962899	0.0020117944
a17	9.294155e-06	2.836841e-05	0.000115908515	0.0020272501	0.8536597	0.14222266	0.0019369093
a39	0.0025737816	0.003640346	0.0022820542	0.0021471654	0.03548075	0.9158457	0.038030207
a3	0.00050730753	0.00090235274	0.00074205134	0.0013813418	0.047590688	0.9022974	0.04657883
a35	0.002352313	0.0035324844	0.0022570319	0.0025214537	0.043900337	0.8702297	0.07520663
a31	0.007549018	0.009215186	0.004557191	0.00407252	0.054113876	0.84366554	0.07682666
a24	3.724572e-05	0.00014061939	0.0006241808	0.006829298	0.3071104	0.6777419	0.0075163306
a31	0.0015093652	0.0017600182	0.0008618125	0.00085794966	0.0181759	0.80550975	0.1713252
a39	2.7103004e-06	1.882892e-05	0.00020932677	0.0051708645	0.696432	0.29697984	0.0011864814
a31	0.0010726447	0.0012435636	0.0005736815	0.00042234975	0.009167627	0.85098255	0.13653758
a24	7.757692e-07	6.903517e-06	0.000107358996	0.0036825645	0.7873392	0.20817843	0.0006848008
a31	6.783677e-05	0.0001461013	0.0001650163	0.00041320603	0.066813454	0.87925315	0.053141326
a28	1.3417136e-06	1.1495339e-05	0.00015860854	0.0040463097	0.8080986	0.18688704	0.00079667557
a45	0.00015810868	0.0001787333	8.8921806e-05	7.7935416e-05	0.0029673653	0.80542517	0.19110374
a31	3.8741136e-06	4.8955217e-06	5.672096e-06	2.2504866e-05	0.0013959764	0.87826735	0.12029974
a20	1.4044275e-06	1.1290205e-05	0.0001267109	0.002459557	0.8522779	0.14439568	0.0007275764
a31	1.2344954e-05	1.2970596e-05	9.685055e-06	1.7998464e-05	0.00093095785	0.7353272	0.2636889
a8	1.6635078e-06	1.5934145e-05	0.00019760805	0.002967443	0.79891384	0.19691254	0.0009909034
a31	1.6255677e-06	2.0221144e-06	2.360149e-06	7.047763e-06	0.00069464894	0.7637479	0.23554443
a20	3.2041992e-06	2.7741951e-05	0.00025428255	0.0024904178	0.6840083	0.31096214	0.0022538987
a18	3.660566e-07	5.458635e-07	8.9650734e-07	3.4775987e-06	0.00043536205	0.66052336	0.33903608
a31	1.1676317e-07	2.6122913e-07	6.9617334e-07	5.0520503e-06	0.0011340894	0.8522947	0.14656511
a11	9.164934e-06	6.420218e-05	0.0003843881	0.0021546844	0.4878612	0.50326455	0.006261878
a27	8.451329e-08	1.7149748e-07	4.6634966e-07	3.0384656e-06	0.0006988881	0.7184282	0.2808692
a31	9.7111354e-08	2.4493716e-07	8.415793e-07	6.5463587e-06	0.0016575317	0.79801655	0.20031822
a0	1.5296782e-05	8.964767e-05	0.00039795428	0.0015988286	0.29945466	0.6850831	0.013360487
a31	1.8405903e-08	4.5411472e-08	1.7694177e-07	1.3174633e-06	0.00031066203	0.52816755	0.47152025
a18	1.1264932e-05	5.5323133e-05	0.00020212868	0.0008973992	0.1675534	0.8108502	0.020430226
a31	6.725068e-09	1.8902984e-08	9.4252e-08	8.9488645e-07	0.00025536428	0.494217	0.5055266
a46	1.0293184e-05	4.470652e-05	0.00014687768	0.00068482436	0.12146733	0.8517598	0.025886258
a14	3.45158e-09	9.955545e-09	5.445232e-08	5.905011e-07	0.00019034889	0.46975818	0.5300508
a8	8.088264e-09	3.1363545e-08	2.8404529e-07	5.6771364e-06	0.0027897942	0.83335465	0.16384946
a31	7.7333e-09	2.5454401e-08	1.4836174e-07	1.2499789e-06	0.0003598136	0.6002724	0.39936635
</S>	9.02936e-06	3.549613e-05	0.00011583257	0.0005705743	0.1000045	0.86787945	0.031385124
