 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	4.8641357e-07	3.4398823e-07	8.346369e-06	0.0012745751	0.0029295061	0.0015440946	0.9113284	0.032258745	0.050655585
a28	4.878212e-06	5.542482e-06	7.165084e-05	0.0021381932	0.004727873	0.0020876175	0.7023397	0.086130336	0.20249423
a37	5.1012947e-05	8.3631036e-05	5.949997e-05	5.7780497e-05	0.000121202494	6.626968e-05	0.0011264905	0.0057378025	0.9926963
a20	8.4334115e-06	1.920024e-05	1.6122342e-05	2.8562505e-05	6.322611e-05	3.4378878e-05	0.0015751842	0.010507921	0.98774695
a37	6.072478e-05	0.0001368591	4.380107e-05	3.9863156e-05	8.142132e-05	4.4807726e-05	0.00092444016	0.003804536	0.99486357
a24	7.070153e-05	0.00015982661	5.3005344e-05	5.9585054e-05	0.00012430096	6.322462e-05	0.0012296616	0.003082415	0.9951573
a21	2.5564117e-05	0.00010005493	1.4888172e-05	3.357982e-05	6.650701e-05	2.9595565e-05	0.0005199018	0.0020449443	0.9971649
a28	0.0045774877	0.008913144	0.00095653295	0.0010538166	0.0018044984	0.0008241152	0.005756624	0.0014670539	0.97464675
a24	0.009059557	0.015780067	0.00250559	0.004120738	0.0076462217	0.0031247765	0.023596738	0.0020557996	0.93211055
a31	0.0011589293	0.003403263	0.0003250206	0.0005617328	0.0009475175	0.0005380845	0.0028778554	0.0024382162	0.9877494
a20	0.00026925263	0.00046938096	0.0017234157	0.020940041	0.05668715	0.018267626	0.38666293	0.012895126	0.50208503
a24	0.00014715096	0.00044203596	0.00010210459	0.00024543586	0.00051924	0.00021127365	0.0028686794	0.0033328938	0.9921312
a20	0.00028651438	0.001012125	9.975677e-05	0.00017707732	0.00033225128	0.0001639232	0.0014376872	0.0025882393	0.99390244
a33	0.0005177044	0.0016086577	0.00029742604	0.00082709093	0.0015512201	0.0006276315	0.00826425	0.003351709	0.9829543
a20	0.0006201699	0.001980525	0.00032920868	0.0009952576	0.0015453188	0.00071405154	0.00739245	0.0033788888	0.9830442
a31	0.0005344504	0.0019029765	0.000494824	0.0027812861	0.004810859	0.0019505306	0.027979596	0.0065613915	0.9529841
a3	0.0014416886	0.003469923	0.0027125573	0.015276044	0.040797	0.014465398	0.1756412	0.022732355	0.72346383
a20	9.618075e-06	5.0594903e-05	2.7388083e-05	0.0002456599	0.0004901669	0.00019552383	0.0037217045	0.006554224	0.9887051
</S>	2.4026753e-05	0.00011759577	7.5725664e-05	0.0008193556	0.0014491334	0.00058609474	0.011187576	0.007982466	0.9777581
